,full_text
0,baffled do not know number covid death include virtually death election report true almost true number cdc admit error counting
1,tomorrow today
2,ah hey lockdown last day can not pay attention everyone
3,live go hairdresser people actually safe covid
4,people definition hypocritical chicken shit stay home inside closet
5,you all listen groundhog cdc okay
6,oakland coliseum serve mass vaccination site part pilot program announce gov g
7,covid test nurse ask I ve sudden loss taste tell I ve dress like quite
8,even vaccination pick scientist say first line defense mask wear still shun
9,nba nbpa updateof player test since jan zero new player return confirm positive test
10,feel first hit day lockdown freedom
11,prove world lockdown audi etron gt first model entirely plan use virtual protot
12,break person die medical incident auckland manage isolation facility overnight
13,two set rule one us one ceo politician big corporation who s get tired sitting
14,you all listen groundhog cdc okay
15,perhaps you re employ someone one job wait covid test result let one jobthis haircut situation crazysuperbowl
16,madness
17,capitalism vaccine deadly pandemic exist can not create distribute enough two pharm
18,wh release today president biden declare major disaster exist navajo nation order federal assi
19,rishi sunak man prioritise economy human life end destroy
20,year first arrive shore uk high number covid death europe deepest
21,weekend piece came say nfl datum show transmission variant c
22,say action indicate care thing like job piss boss wealthy business donorshard get cheap labor stay home kid
23,nearly americans say support biden trillion coronavirus relief plan new poll find republicans
24,border should not wide open ten thousand church school business close due
25,zero nba player test positive coronavirus test since jan source tell
26,continue follow public health advice recommendation dc deliver springsummer semester
27,old story trump administration incompetence hold vaccination effortnew story hard
28,pandemic pandemicwalk start walk go
29,figure emerge consultant work test traceaverage pay daycost govt
30,madness
31,own china that s think answer china virus
32,pandemic pandemicwalk start walk go
33,nurse year I ve see colleague low morale time break wa
34,bad news newsom approval plummet month
35,covid also waste one enemys hot year
36,miss life covid
37,fantastic beast film production reportedly fully shut due cast member getting variant
38,receive first dose vaccine site heres expect next
39,call lame ill cancel plan stay home lmao
40,back covid shut thing pick lilac alter put energy towards health amp new beginning
41,well do laurence fox toby young julia hartleybrewer desmond swayne isabel oakeshott claire fox allison pearson
42,angry scared california vaccine rollout change leave disabled people behind say advocate
43,lower flag day commemorate british victim covid you d year
44,yes live they re talk build new stadium keep hear much money statecitycounty kick zero that s much taxpayer kick let wealthy build damn stadium
45,captaintommoore strength compassion amp determination huge inspiration throughout pandemic
46,govt authorise hundred billion borrow money covid relief money never find nhs clearly could well do tom mean well day govt blow madcap nonsense
47,I m still try figure biden elect give cdc power enact federal law
48,you all listen groundhog cdc okay
49,singer johnpark resume daily life test negative
50,happy flower mound high school principal russell family jaguar nation
51,pfizer vaccine effective covid uk strain israeli datum show
52,report wild dealing outbreak among six player
53,literally insane tory cock single part pandemic continue sothe nhs handle
54,call lame ill cancel plan stay home lmao
55,support vaccine think coronavirus real amp support target containment oppose blanket lockdown
56,mission absolutely every take possible
57,you all listen groundhog cdc okay
58,netherlands set roll rapid breath test indonesia deploy breathalyzer train station ht
59,what s happen see farewell tweet host hv admit stop listen ago bc covid time whole lot parrot govt line still I m curious
