,full_text
0,apologise host racism make comparison asian covid air say go n
1,nonasian person enjoy asian thing like kpop anime asian cuisine etc please do not ignore ri
2,look republican governor wv agree people need wage increase come get dems party pass covid bill damn folk hurt please
3,people lot say general regard hair makeup I m fun switch pl
4,former editor chief
5,cofounder talk parent experience decision fatigue employer help create
6,reminder conservative policy lead lose aids coronavirus slavery extermination native americans
7,racist asshole joe biden remember think he s change year nancys get trillion dollar covid package
8,awesome
9,survive arson acid attack probability do not mean will not long term scar
10,oh ffs democrats I m go evil site mere hour amp come back one fundamental change improve life
11,good chance save democracy lie vain hope republican leader grow spineswe save
12,let clear raise minimum wage covid reliefthe white house senate leadership still inclu
13,matthias matuschik be not edgy say hate bts amp liken covid know there s epidemic hatred
14,absolute bad thing covid make we fear human contactdont
15,striking result day chromadex stock go roof supposedly protect mitochondria
16,cosme tito rodriquez iii central supply tech midland memorial health tx die favorite hobby
17,stock price soar even though corona expand suraly bubble
18,international women day wsc communication development manager speak zonta club ottawa can
19,government step vaccination drive amid fresh spike million dose administeredhttpstcoyiwzemkvn
20,thank
21,remember say defund police you all say anyway heres nypd robot dog people star
22,thank ignore plight constituent desperately need covid relief bill inst
23,ongoing vaccine clinic get start week highrisk healthcare workers first group vacci
24,raise teacher cop there s democratic state government vote
25,year sadly think see issue intensify do not work seek chang
26,complete epic possouth carolina blame elect sick pig
27,continue target asian community association unacceptable stopracism
28,love dr levine always grateful calm straightforward informative briefing covid crisis
29,asymptomatic spread lie know begin inconsistent w typical virus typ
30,dem believe rule actually make easy pass covid relief bill that s there s go messy
31,joe biden bomb another country fast he s provide covid relief american
32,covid chinese biological weapon
33,break senate parliamentarian toss minimum wage covid relief bill damn ten million pe
34,year country handle covid good new zealand australia singapore lead world we
35,german radio host say bts like abbreviation hope vaccine
36,school cross school go back face face end august public school go back next monday luckily I m outside much risk even wear mask neck gater
37,need feedback please take minute provide we thought vaccine invite sh
38,late piece xian upset close early hope staff get home safely
39,complete epic possouth carolina blame elect sick pig
40,flu got rebrande covidagree disagree
41,post lockdown actor kishore one among handful people give farm life serious shoot exclusive
42,like wealth tax liberal see popular policy base support one clash
43,believe science talk gender somehow do not believe covid
44,awhoraofficial covid ninetinadragraceuk
45,shout person coin term nerd immunity know time would eventually arrive
46,pgh employee reportedly receive sinovac despite conflicting opinion appropriateness hcw
47,have not test covid least that s problem
48,nerd immunity
49,lt gov dan patrick thankyou make state texas well day amp age terrorism amp virus pandemic joe biden put country risk let terrorist amp nondocumente people enter country easily amp illegally people die
