,full_text
0,halo first day february hope february well person start day smile ok stay healthy drink lot water do not forget wear mask
1,sweet sweet brother marc edward wilmore pass away last night battle covid condition h
2,understand trump admin outsource much covid response state test ppe acquisition vaccine
3,ambivalence role child
4,I ve get idea exchange right
5,finally here comparison canadian province we state high canada pe per people lo
6,tell hollywood nobody want see pandemic tv depress unemployed existentially pl
7,centre track push census account countrys continue preoccupation
8,smooth wit
9,someones get to give hug social distancing task
10,corporation wealthy want tax cut there s vacancy supreme court senate republicans move
11,concern everybody expert infectiousness matter origin
12,tell hollywood nobody want see pandemic tv depress unemployed existentially pl
13,collins group get invite white house discuss covid relief
14,china gene firm provide worldwide covid test work chinese military
15,winter without flu flu anyone know answer one maybe ask cdc seem
16,elect deliver covid relief
17,want create plan bipartisan support get ten republicans zero democrats room bang
18,student know we live american family story family member host family catch th
19,winter without flu flu anyone know answer one maybe ask cdc seem
20,covid affect medz another level year
21,single covid case western australia lead lockdown million
22,good question wait turn
23,beyond shameful idaho dead last we percentage people receive first dose
24,low key realize moderna second dose take day pandemic rage zombie apocalypse movie day later
25,amid corona crisis hospital lebanon enough expert say via
26,company continue grapple marketresearch industry hit brick wall big question ev
27,someone la die every minute second today covidthe working class sacrifice dinner h
28,vietnam face new wave uk strain vietnamese afraid quarantine well get fr
29,republican do address substantively warrant take seriously life time c
30,sir langar form service mean create moral indebtedness person do not
31,tell hollywood nobody want see pandemic tv depress unemployed existentially pl
32,meanwhile britain
33,watch whistleblower ms reality winner languish maximumsecurity prison highly infect covid
34,get first dose covid vaccine today minute
35,people might ask get vaccine write response listen
36,donald j trump legacy january deadly month pandemic
37,get right dem go big amp deliver real money huge chunk population scenario
38,letter gop senators biden covid relief note much billion pass last month even f
39,you re wonder compromise party insurrectionist deliver less covid relief people need
40,weekend involve unexpectedly go person petsmart emergency live cricket pajama long story yes go drive pajama expect emergency text how d pandemic weekend go
41,wife feminist feminist love man find incredibly attractive I m stay home dad full time job else ya get
42,like part trump make we complete laughingstock rest world lie year straight cov
43,call urgent response production failure vaccine oxfam other call people vaccine
44,learn chinese company bgi group large biotech firm world offer build covid lab
45,message photo book chinese fan could not meet thailand wou
46,start try make feel well say stuff like mann would not got full experience
47,please encourage read letter share massdeath
48,I m home quarantine covid test many symptom get sinus infection upper respiratory infection often do not know I m tell keep daughter grandbaby heart please
49,tell hollywood nobody want see pandemic tv depress unemployed existentially pl
50,please share azdoc redrock privateprison covid testing amp threat right dignity equalnotless read h
51,wonder happen allocation frontliner hospital fight fmtnews ummc h
52,someone la die every minute second today covidthe working class sacrifice dinner
53,rhoc kelly dodd fire positive beverage covid comment hollywood life
54,dr quay explain report origin warroompandemic conclusion totally change
55,last rise saintmaud arrive select theater amp drivein january available stream february
56,blame lockdown
57,asymptomatic people less likely spread disease othersand people first dose less likely give covid othersthat around higher crazy higher
58,ah tired stay home ah need fete
59,fucking pathetic take already weak plan make much weak new fdr like media puf
60,america call covid stay home challenge would ve back normal month ago
61,jen psaki issue statement white house say biden speak sen collins invite republicans sign letter covid deal come white house early week full exchange view
62,family know someone who s financially affect due covid parent sponsor they re compl
63,sweet sweet brother marc edward wilmore pass away last night battle covid condition h
64,think date fun use go date time day lol love thrill meet someone new think pandemic end ill never go date also rather old cat lady I ve become nyanbinary catgoyl
65,gop senator offer counterproposal relief plan request meeting
66,someone la die every minute second today covidthe working class sacrifice dinner
67,shiddd
68,hope negative even stay lockdown day
69,today get vaccinate corona virus bit nervous ok like people follow cheer today thank yo
70,turbulent time information change quickly stay informed late information testing te
71,mean corona vaccine
72,america call covid stay home challenge would ve back normal month ago
73,lockdown one case totally disproportionate anyone cheer wa lockdown cheering abuse human r
74,moment sadi do not get spend partner birthday lockdown there s absolutely nothing ithe will not release dayhe probably will not birthdaythis horrible
75,thank lose mother rock stepmother space two week appreciate condolenceswear mask everyone
76,case identify individual st mary high school prince albert daily herald
77,travel insurance doest cover fear get illness covidpandemic travel insurance amp insurance refuse cover still wait refund later
78,god whoever come chloe bailey go catch hand fast catch covid leave good sis alone freak
79,us governor join force coronavirus reskilling recovery network twenty governor partner
80,do not get snl hate write potent sketch design land minute hard enough amidst maelstrom n
81,huge happy birthday beautiful fiance hope amazing day even though stick lockdown love infinity beyond
82,good hear
83,make sure wear mask face plus trash bag use condom use diaper protect see dumb sound mask do not work neither common sense local council member brain
84,florida record unemployment million case report death vaccination disast
85,stop try reason skid mark taze push wayhttpstcobmrarfxfvpvia
86,president biden arrive white house coronavirus response week team still try
87,newyork governor allegedly cover thousand death state nursing home
88,another fall american hero ignore forget unappreciated left amp liberal
89,tell hollywood nobody want see pandemic tv depress unemployed existentially pl
90,severity coronavirus determine who s power
91,wear mask do not care little uncomfortable public wear damn mask
92,would say peak stupidity I m always surprised far mt ignoramus people willing climb
