,full_text
0,dc case count way previous high let keep
1,response ri exempt cpp cdc guideline overwhelmingly positive hear several r
2,matt hancock act unlawfully covid contract detail high court judge rule
3,ted cruz going stay ritz carlton cancun four night think price per night cheap
4,amanda chase virginia state senator trump loyalist refuse wear mask force sit plexiglass box
5,let whole world know govern nefarious corrupted law breaker uk government break law fail
6,track become dominant strain need push lt control growth variantswhy
7,letter dr htar htar lin lead vaccine programme letter voice militarys accusation ag
8,vet vet student centre help control devastating foot mouth disease outbreak twenty
9,exwife claim lose sense taste covid yet sure mighty hesitant lick unwiped ass
10,read deborahs work community
11,infuriating reckless clown money do not even
12,america back provide people pandemic cause that s I m see right
13,restrictionsi could hop plane probpub school restaurant probstore pack gill prob
14,reasonable new mexicos health department praise relatively smooth rollout become one first launch statewide appointment website match resident local
15,americas notorious say one thing something else albert woodfox talk solitary confinement social distancing
16,good thing do not run shut virus might look like enormous shift goalpost
17,morrison government want we forget double debt historic high end sept g
18,ted cruz going stay ritz carlton cancun four night think price per night cheap
19,lockdown saying go walk soon one die
20,maybe word oddly nc way student school fully
21,question vaccine join health equity amp webinar pm est fdahealthequitys direc
22,lockdown saying go walk soon one die
23,watch great video answer question vaccinevideo produce sjcoe stem tea
24,money wellspent end widespread access vaccine vaccineswork publichealth healthequity globalhealth
25,you re prove point think someone die within day period covid test literally anything else covidbut die within time vaccine blame vaccine can not way
26,let lick stranger leftoffthelist
27,dear itv reporting view matt hancock act unlawfully fail publish covid contract
28,matt hancock act unlawfully pandemic contract court rule
29,way power water return want go sit bar cause I m I m like fuck shit need drink can not sit god damn bar there s still whole pandemic outside
30,fox news become even dangerous parody last weeksinstead cover biden first address covid press conference new vaccination site show short clip iran wcommentary help iran build nuke
31,white house economist jared bernstein say trillion package would deal blow covid
32,omg newfoundland
33,wear mask come contact another person wear maskarent double masking
34,island move stage one lockdown exit next weekhttpstcoxngyosysjo
35,we see decline new case there s major
36,back track decency reclaim seat power prestige credibility generosity heal america amp americans suffer long covid suffer still ravage climate changehttpstcodszpmeaogi httpstcopzfnjuxasplove
37,tsa planning hire new screener expectation summer travel pick covid vaccine become widely available detail subscriber
38,read late uk politic update joe cooper starmer set labour vision postcovid economic
39,vaccine supply ramp promise next month half adult michigan could fully v
40,breakingnew vaccine efficacy study israel conclude pfizerbiontechs jab effective
41,tomorrow year webinarcmoengland prof maria zambon prof wei shen lim ex
42,lol start lockdown cos bore also shyfearful family really fun vent
43,editorial age post covid world call investment healthy aging ensure buildbackbette
44,would like indiana heat touch bring back covid walk really enjoyable time last spring
45,know left bidding would get payday chaching
46,kid low risk death least likely transmit virus cdc continue create
47,government do not actually care free speech universitiesit distraction real issue hi
48,would not mind tory break law award pandemic ppe contract deliver quality ppe nhs staff need
49,surprise medium whatever cover dem
50,ontrack receive million pfizer moderna dose prior end march million prior end j
51,miss vienna last trip lockdown day
52,korean lockdown thread support korean own business toronto I m draw attention
53,hafiz muhammad want surprise father amp complete memorisation quran whilst icu due covid
54,see you ve manage infect french covid
55,risk way cause team sudan last week covid protocol observe case report
56,democrats pretend andrew cuomo good job covid via
57,never take judicial review force government open covidrelated contract
58,happen corona people die poison
59,evidence many americans expose covid symptom vast majority
60,pandemic expose difference student work independently struggle district year technology still student need help modify version andrea clutts summary
61,well time get rid student fee graduate worker global pandemic put we financial stresssuny abolishfeesatbu
62,say america back make case speech us europe get work issue range f
63,cbc report super racist hateful use term china virus regularly use term spanish
64,covid time make sure u right temperature
65,new york destroy small business hinder development young people endanger elderlyfollow th
66,bring back cause snow storm
67,scoop cruz also travel jamaica fourth july last year two people knowledge schedule tell pos
68,today expect learn canadas large city force lockdown consecutive month small retailer woul
69,metaphor do not work pot call kettle black mean someone guilty something accuse another also guilty thing term origin coronavirus emerge china either wet market lab
70,high court rule matt hancock act unlawfully procurement transparencythe sos spend vast quantity publi
71,premier fords obsession get alcohol corner store decision would negatively impact small busi
72,new rapid testing centre open suffolkmore rural community serve new location soon site
73,incredible work employee pfizer portage plant able produce vaccine
74,personally do not think learn live try get rid
75,amazon uk sale soar billion pandemic owner jeff bezos world richest manbut agency will
76,lovely feedback intermediate care team go beyond ensure patient able pass away peac
77,ted cruz going stay ritz carlton cancun four night think price per night cheap
78,ted flee state ritz lie abou
79,uks population least one dose vaccine
80,africa surpass
81,covid time make sure u right temperature
82,thankfully thing get back normal still pandemic
83,variant current health measure enough stop pandemic resurgence modellinghmmm seem tam
84,nothing like walk shop pandemic hear someone spit behind
85,buying chip end friday become ones civic duty spooney lahinch open lockdown brightening prom feel
86,khan say statue row make bame people vulnerable covidin extraordinary claim say bame vaccinehesi
87,matt hancock act unlawfully fail publish covid contract
88,covid vaccine myth buster myth mrna technology new fact mrna technology use pfizer moderna vaccine exist decade give scientist urgent reason put use vaxupm taketheshot covidvaccine
89,let lick stranger leftoffthelist
90,eagle land still many unknowns australias vaccine rollout
91,every time ignore instinct wound bad time world
92,publicstandard deliberately mislead public mr davis know report prepublication la
93,amazon uk sale soar billion pandemic owner jeff bezos world richest manbut agency will
94,thank fantastic team across city great job run asymptomatic testing site w
95,racism public health crisisblack americans lose year life expectancy latinos lose white life expect
96,wife thai got marry march still live she s terrified come
97,covid time make sure u right temperature
98,challenge china pandemic theft technology political propagandaaction take awful regime
99,good time beekeeper hobby nothing enforce social distancing surround swarm bee
100,way finance change wake
101,pandemic significant impact buying habit consumerpackagedgood company gain competitive advantage embrace new reality explain sustainability sustainabilitymarkete cpg
102,example many political leader touch worker hospitality industry hav
103,lockdown saying go walk soon one die
104,impact risk protective factor online teaching experience high school italian teacher pandemic
105,chinese lab probe outbreak receive us fund report
106,break law try help someone beat journalistbroke law leading vote leave referend
107,military personnel currently involve uk wide response support nhs vaccinatin
108,rchilli salute braveheart help we situation thank covid warrior selfless service sacrifice make every covid talentacquisition recruit hr futureofwork wfh
109,change way company interact well client watch new commercial see cleanbox good choice hygiene solution need smarttechhygiene cleanboxclean thescienceofclean
110,go
111,cdcdirector report serious reaction covid vaccine vaccine
112,whydid believe whole pandemic would week
113,endorse
114,let lick stranger leftoffthelist
115,human covid well summercovid
116,remind exactly still lockdown school hospitality accommodation everything need open where s vote confidence
117,lockdown kitchen session air dj glitterballz live mix kitchen hour funky house nudisco amp dance classic officially start weekend plus shout out
118,late voice blog series impact lockdown child development reassurance amp top tip f
119,fishing industry plan vaccinate people junefishe industry plan massive vaccination effort via industry news sa
120,shameful need full detailed account every single contract personal connection recipient amp c
121,person aged amp eligible vaccine start february see blue box detailsfor info
122,perfect spot covid siteonly california
123,desantis
124,cordially invite join we exciting online discussion powerful peace action save planet earthplease help peace love vegan art nct bts jimin exomusic covid
125,face cover infectious disease specialist answer common question
126,hamptonsresearchthe pandemicinduce lifestyle shift combine stamp duty holiday spark boom demand second home around second home buy great britain last year read
127,episode singer composer pianist discuss life
128,dr catherine mbema share late update coronavirus borough step take help protect everyone community update vaccination rapid testing shield
129,opinion man practice yoga many man could benefit flow physicality reflective spirituality pandemic perfect time
130,trust we flamingo
131,federal government inform commonwealth part week commit vaccine shipment delayedthe co
132,wuhan lab china eligible american taxpayer funding least courtesy adm
133,march govanhill resident experience symptom encourage attend n
134,ph expert study coronavirus mutation detect central visayas
135,need food inspiration fridayfeelingthis weekend try one dish lockdown cookery club recipestheyre delicious simple cook follow video tutorial enjoy
136,foodandbeverage trend accelerate pandemiclearn via
137,frontline profession desperate need swift effective vaccine rollout nebraska do not appear plan governor rickett do good job handling crisishttpstcoqclfsesuornebdem
138,incidence rate fall we caseload remain high several state include northsouth carolina new york new jersey delaware florida georgia virginia oklahoma
139,throughout pandemic team rubicon deploy medically train volunteer across country help decompress medical system support frontline healthcare worker nowhere work impactful navajo nation builttoserve
140,shopping essential weekend come contact someone infect main risk remember towear face cover follow good hygiene practice practice social distancingsaoltagroup
141,greenhouse walled lake say give away prerolle joint encourage people get vaccine pot shot campaign
142,webinar join we feb discuss ongoing response recovery challenge potential solution recent federal policy change current federal funding opportunity tangible way jumpstart communitys financial recovery process
143,god answer prayer thank
144,edgenuitys software be not mean pandemic do not stop school
145,year history carnegie hall first time miss entire season
146,even option
147,vaccine supply limit travis county home people group take time vaccinate eligible thank patience understanding
148,state health official say thursday bad weather sweep low delay dose vaccine destine
149,death surge drug overdose cut we life expectancy year early black man woman
150,ask answer check part vaccine
151,government actively consider policy would allow care home insist employee work people vulnerable must vaccinate understand socialworkhttpstcoppflfopxga
152,hertfordshire resident aged symptom get free rapid coronavirus test process take minute you ll get result within minute watch video see quick
153,caferestaurant business devastate
154,join we indepth look new guidance audits program relate stimulus funding get detail compliance requirement learn government resource available help nonprofit along way
155,open letter send boris johnson urge save travel amp tourism uk restarttourism economicimpact
156,biden smart man white house announce thursday president joe biden announce billion funding covax global initiative aim provide equitable access vaccine former president donald trump eschew administration
157,crisis drive dramatic change minnesota public school enrollment include drop student past year family delay kindergarten choose option outside public
158,covid live update daily average new us covid case decline state cnbc
