,full_text
0,order look live need count dead probably dumb thing I ve hear smart per
1,learn lesson well governance unnecessary win cost goal gopliemachine gophypocricy republicans sue proxy voting pandemic they re use speak cpac via
2,one year ago trump say go away
3,final vote house covid relief package two democrats vote republicans hil
4,like nah pray another pandemic exam timetable wan kill person
5,wake sweat think oh snap give lady work look like life probably already stressful would rather retire mid have not update past iphone covid get paranoid cough ill never forgive
6,case tn today case chennai
7,exactly right time radical reform tax system amp furlough scheme make fair includi
8,republicans vote covid relief house republican want participate economic recovery
9,house dems jared golden kurt schrader primarie vote republicans covid relief bill
10,thank year trump gop amp foxnews lie rampant pandemic dead capitol
11,pandemic robbery student pay empty accommodation uk billionaire enrich
12,whole anc pandemic
13,love dust settle I m go back nyc visit favourite museum
14,another wealthy florida community receive special access vaccine
15,many people think job do injectionthey listen biofasc
16,onethird troop decline take vaccine many say worry vaccine unsafe develo
17,time wellness campaign get fit healthy whole amp wise kind initiative maybe could add word encouragement fear base update perhaps philanthropic entity would maybe church could job
18,role model get investment plan worth rs cr since lockdown minister sn singh vi
19,republicans say skip covid relief vote public health emergency attend cpac
20,min wagecostco paycostco food stamp subsidize
21,do not support covid relief bill do not support america
22,break house pass biden trillion covid relief bill republicans vote legis
23,dem work late night spread covid reliefcpac party late night spread covid
24,meteoric rise rapid collapse andrew cuomo tragedy making via
25,covid do not discriminate people doracism
26,fear brainswelling nipah virus huge death rate may next pandemic
27,nonasian person enjoy asian thing like kpop anime asian cuisine etc please do not ignore ri
28,covid probably
29,stfu fraud do not also say much non covid pork bill
30,make point though want know truth long term suffer covid survivor deal many people suffer post viral illness flu long covid even serious sequela
31,cdc director warn may do virus clearly virus do we can not get comfortable give false sense security bad pandemic behind we
32,look volunteer whose mental health mental health family effect
33,heart surgery early year I m high risk covid even though I m cardiologist call say
34,often homeless consider personal moral fail actually structural political problem
35,republicans vote covid relief house republican want participate economic recovery
36,ironically biden mask may save life thousand live allow we normal life
