,full_text
0,govofco right do not go back thing pandemicwe build well co invest education prioritize renewable energy support small business amp focus improve life everyone cothank
1,providence spokane postpone wednesday vaccine clinic due weatherrelated shipment delay mass vax site kennewick close weekend due reason
2,us government prepare nothing war pandemic natural disaster poverty amp homelessness
3,vp right emergency woman account job lose since start pandemic many wil
4,government buy hundred million test cost we billion pound desperately try f
5,lockdown end amp safe protest uk wide corrupt conservative government area consiste
6,cbc get year taxpayer money believe covid fund lame stream medium outlet vie getashare hush slush fund also taxpayer money thank crime minister amp minion
7,mentally drain man college student pandemic whole year class virtual winter storm try
8,wave community transmission edo hit percent
9,governor announce change event restriction
10,charlotte know resident memory tcell know can not create shot armnever say nobody die friend die yr old mom suffer long covid do not play
11,tell congress pass president biden covid relief plan
12,have not covid disappear logic believer non existent wonder tptb mock we daily see
13,agree colleague way become endemic meaning never stop circulati
14,follow ciceros principle britain ireland would covid free salus populi suprema lex esto pub
15,tell duke edinburgh expect remain hospital day observation restprince phil
16,government actually commit learn lesson recent criticism contract award would publish
17,us government prepare nothing war pandemic natural disaster poverty amp homelessness
18,fact checker one oh that s right fact check one side
19,people already cardiovascular disease addition really problematic americanheart chief
20,look like chicagos mayor give bulk federal fund allocate city police thread
21,everything terrible fall apart make emergency trip pandemic get free rob roy airport life balance namaste
22,us government prepare nothing war pandemic natural disaster poverty amp homelessness
23,deceitfully name stimulus billmin wage incr ppl
24,another surreal day california rank among national avg amp outcome yet remain among couple
25,have not admin put message week
26,government buy hundred million test cost we billion pound desperately try f
27,wire economic time hindu report fake news south africa ask serum institute india take back one mil
28,hear research I ve receive lot facebook via email past week really
29,join la county grocery giveaway south pasadena tomorrow feb pm ho
30,priority reveal government spend less border quarantining last year focus group coron
31,thank pmjt mishandle covid people hurt good luck new adventure
32,write thisi would like child patient back school can not wait safe move heav
33,wave community transmission edo hit percent
34,covid gettin ya onpoli
35,governors news conference today official say indiana continue move forward age base
36,amp still facebook amp block cool cool get little pandemic go vaccine rollout kind thing maybe great time block government public health info
37,ask buddy nygovcuomos nursing home coverup many month say right suddenly dr fa
38,people need say enough get street co
39,politic judiciary level exude enormous amount nitrogen help can not breatheruleoflaw childprotection childcarescandal humanright childbenefitsscandal buildbackbetter dutchcp
40,happy birthday big sister day late posting want know much really hard see family time covid can not wait via
41,abbott fail handle covid amp winter storm texas remember you all vote
42,mp die mps must return commons marchno if butsno social distan
43,connect danny feeling burn constant grind teaching play gig often lot international touring prepandemic
44,toronto top doctor indigenous service minister sound alarm variant
45,legislature new emergency preparedness management committee host hear feb hear testimo
46,please retweet help dolly kenny find home skegness lincolnshire may able home area lockdown
47,change shopping habit since begin pandemic storechain localshoppe healthyfood
48,pricegouging poweroutage you all president
49,fuck snow make you all stay covid
50,new funding announce support small business alberta include tourism hospitality eventslearn h
51,file today would increase number spectator allow outdoor sporting event public private high school union county another attempt gop lawmaker get around gov roy cooper w local bill nce ncpol ncga coronavirus
52,look like ron desantis organizing vaccine clinic donor wealthy white area vote republican desan
53,dr john lee lead pathologist hart tell julia government need change approach pandemic say
54,ring neighborhood service flood desperate san antonian thirdworldtexas
55,we participate olympic they re hold beijing attack freedom hong kong
56,try stay twitter got home search nintendo direct youtube already good stuff spoil thumbnail pop
57,yeah cuba also send medical professional country help covid crisis cuba help world pandemic
58,promise vaccination upon we need make sure lockdown presently last onei
59,tonight first livestreame performance hymn write graduate featurin
60,u meancovid
61,abbott fail handle covid amp winter storm texas remember you all vote
62,winner lottery reach interview date wait corona pandemic end kill dream lifelong opportunity enter country freedompotus
63,much sequencing do la county sequence week additional sample la county send
64,narrative covid case go people stay homereality accord usc dornsife
65,us government prepare nothing war pandemic natural disaster poverty amp homelessness
66,harris say teacher give priority vaccine
67,you all idea kind impact woman make many young life teach coaching would not
68,discover administration bungle secure enough dose first place order enough july vaccinate population make public dec scramble glad rectify still nearly enough
69,big news org bear brunt news ban small indigenous community medium org
70,snow make go brrr
71,israel pakistan country can not convince otherwise offer plate biryani free every vacc
72,fact folk do not realize insult hundred thousand dedicated performer prof
73,us government prepare nothing war pandemic natural disaster poverty amp homelessness
74,stick got take kid walk beach minute away
75,billion pound money give mate relate covid contract billion billion though
76,financial freedom especially covid life change danny put path pay student loan thrill pedagogical freedom experience successful teaching practice
77,they re troll we
78,scott amp joshs great media code idea far mate nine amp news corp mate get cash googlefacebook pull
79,covid holdup
80,republicans show sympathy rush limbaugh people die january dead covid
81,great see well do young un lufc
82,matter live please consider donate blood right crisis collapse blood system
83,us government prepare nothing war pandemic natural disaster poverty amp homelessness
84,lets see many letter send congress ready go
85,united states surpass coronavirus death
86,look womans face
87,curious know look like precovid
88,oh girl finna throw like jazz big seam do
89,way know time new office space cre office newnormal tenanttip lease
90,republican gov ron desantis suggest would divert covid vaccine florida community criticize distrib
91,update dey extend de public health emergency nj daysdis extension mean say fit continue ongoing intervention effort dem amp also continue vaccinate nj pipo quickly amp safely possibleifhtranslate njcovidinfopidgin naijapidgin
92,bike man cough n coughing tell well get drug something say should not worry
93,republicans show sympathy rush limbaugh people die january dead covid
94,worshipful company security professional charitable trust set crisis fund support security operati
95,translation non scientific reason stand policy smash civil society eviscerate bill righ
96,welcome sri lankan pm mahinda rajapaksas assurance give sri lankan parliament today allow muslim bury thos
97,do not count breath wild yet direct show game year next year curiously nothing fallholiday area want say fall covid do not want delay either get game lock loaded fall
98,genuinely disgusting limited australias access need even bad you ve deny we access health department update pandemic shameful
99,sook middle eastern grocery stoney creek emphasize online ordering delivery open gray road hamont stoneycreek business grocery
100,really happen church defy local government covid health order also get federal government taxpayer ppp money weinvestigate tonight
101,pandemic draw clear line asia rest
102,new variant genetic change south african brazilian mutation coronavirus find across
103,worker spray sanitizer dajia elementary school taipei wednesday environmental protection administration plan complete prevention measure public school newschoolterm begin feb
104,you re struggle housing find food physical mental health issue unemployment problem bring pandemic contact we kansasstrongertogether
105,phase recovery hospitality leader get detail approach use minor international ceo dillip rajakarier
106,message woman do not let anyone try tell do not belong queen parkim go continue make po
107,fort carson leadership provide brief update garrison commander onpost housing leader host quarterly housing town hall tonight pm mst via facebook live
108,we retail sale surge january rise first time four month americans step spending receive additional pandemic relief money government read
109,mom small alaskan village isolate week safely give birth twin amid
110,try fight many different team allow finish season fordhams womens basketball team season cut short despite fact fail single covid test claytravis
111,former manila archbishop luis antonio cardinal tagle urge catholic faithful devote time lenten season pray fast alm give amid try time cause pandemic
112,arizona senior schedule ride vaccination appointment maricopa county call ymcas outreach program ahwatukee senior yopas check eligibility register vaccine appointment
113,practice lend pandemic turning technology rather give
114,work cat wednesday work outdoor home work together social distancing cuddle puddle need cat help control rodent warehouse barn property learn work cat
115,outbreak cariboo memorial hospital williams lake declare interior health kamloops williamslakebc
116,extend parklet team local restaurant keep drink flow dive bar despite
117,nearly year pandemic fraud remain major problem scammer seek exploit hospital desperate americans
118,flyover video release uks first medicinal cannabis facility century cash place
119,proposal one application admission level public high ed one recommendation issue task force convene gov newsom administration design roadmap high education pandemic
120,republicans show sympathy rush limbaugh people die january dead covid
121,define success come reopen school pandemic president biden aides difficulty settle answer
122,nebraska expect dose coronavirus vaccine available state
123,first public relation blitz tenure president biden vice president harris hit airwave
124,govofco right do not go back thing pandemicwe build well co invest
125,world health organization number new global case coronavirus decrease
126,fake mask recent seizure occur wednesday homeland security agent intercept hundred thousand counterfeit mask east coast
127,take simple daily precaution help prevent spread respiratory illness like watch video learn seven simple way protect family staysafeohio
128,canadian justice look covid lockdown impact church right freedom religionhttpstcovhoyaasnqathenewsforum canadianjustice
129,biden track blow past goal million shot first day pace must pick even vaccinate adult end summer
130,icymi ucla head coach mick cronin talk toll pandemic burin deal
131,outbreaks keene center applewood rehabilitation center long active company spokeswoman
132,vaccines olmsted county delay weather rochmn
133,worker follow workplace safety plan
134,tomorrow shocking number surgery delay hospital deal demand controversy new aldi plan spritely world war two veteran force scale back birthday party tomorrows oxford mail tomorrowspaperstoday
135,icymi london gatwick south terminal close extended period due pandemic
136,first presbyterian church park street charlottesville ash wednesday service differently year coronavirus restriction
137,another look what s predict come remote work business work remotework
138,break news departmental breakdown share alderman last week show million discretionary fe
139,new realestate trend influence impact suburban house price
