,full_text
0,cuomo threaten democrat state legislator covid nursing home scandal via
1,grocery store worker front line year they re struggle get covid vaccine cnn
2,I d kiss covid
3,news report floridas gov take vaccine away county criticize distribution plan amp send weal
4,reward eu mandarin politician handle covid crisis vaccine procurement skill probity alacrity
5,could not agree sadly many people know latch onto advice covid chiropractor
6,excited announce funding investment support member continue rapid
7,guy stop you re ruin vacation pandemic people elect protect suffer
8,two pandemic mood illustrate howls move castle
9,desantis allocate extra vaccine wealthy west florida area include community own family one
10,ted cruz travel mexico middle pandemic natural disaster state people somehow tru
11,that s love telugu people
12,half patient severe last heart damage study find
13,covid mrna gene therapy pfizer make billion far do not forget satan drug typo normal healthy cholesterol level
14,I m sure super serious objective project hold leftwing medium outlet accountable disinformation way attempt clamp mainstream conservative speech
15,should not surprised oppose relief amp increase minimum wagedespite say
16,keith make major policy speech could forgive think lack detail full e
17,I m support volunteer democratic party leader county goal leader young new ready disrupt old behavior pandemic you re welcome join us faulkner county time
18,next week ontario senior age able book individual appointment get covid
19,childabuse research first
20,long day flatten curve I ve ever see
21,news report floridas gov take vaccine away county criticize distribution plan amp send weal
22,must nice tediffer get plane warm sunny cancun middle pandemic constituent literally freeze death homesreal leadershipsemahernandez
23,break news departmental breakdown share alderman last week show million discretionary fe
24,result pandemic nike close main outlet lebanon reason customer quickly shift online market find authentic nike product article review musthave nike product lebanon
25,oh goodness I m sure startthis home office government department responsible law
26,news report floridas gov take vaccine away county criticize distribution plan amp send weal
27,middle pandemic
28,deceitfully name stimulus billmin wage incr ppl
29,break ontario ndp go call public inquiry government handle hold immedia
30,dr njoo say active discussion province increase amount time dose pfizer moderna vaccine bid vaccine people cdnpoli
31,axe throw activity have not fall neatly single category pandemic make wonder classify bubonic
32,blue jays say make difficult decision play first two homestand td ballpark
33,pakistans current account deficit cad record huge deficit million jan tabahisarkar celebrate
34,covid questioning existence lol talk likehey soul refuse believe do not know shit gunna go stretch time incarnate we hmm plan let hear
35,cold weather really let society test individual response systemic failure example rosslyn costbenefit analysis inform decision use stayhome scold instead clear street sidewalks willing participant experiment amp report back
36,exclusive mexico prepare significant tax break pemex constitution block nation take debt
37,grocery worker hail hero begin pandemic lag essential worker come vacci
38,bill gate tell eat
39,ny state need lessismoreny right reason incarcerate people technical parole violation anytime b
40,yearold mother florida survive week covid horrible change life infection could find get vaccine florida have not clue rubio rich folk get let follow florida model
41,really interesting frightening article covid mutation httpstcottxaynnddl
42,entire state state that s big country go one bad crisis countrys history people die pandemic amp subfreezing temperature electricity clean water heat food flee mexico fck
43,truly awful
44,we see long agobut fauci complete joke another political pundit zero accountability fau
45,get ted cruz power immediately obviously interest help texans he s show thru pandemic catastrophic snow storm completely inept need remove asap next election
46,ncdc record new infection death
47,tonight final give hope live event join we discover local church play part covid recoverysign event week use link
48,fuckin guy literally postpone dumbass vacation pandemic wtf share social support link texans could not even
49,webinar move crisis management sustain change sponsoredcontent pandemic edchat
50,two pandemic mood illustrate howls move castle
51,can not allow goalpost move every time reach freedom time see roadmap ou
52,one anyone refuse wear mask please take note
53,thank goodness one would ever use campaign ad cancuncruz way texans still dyin
54,hi rohatake note rule need abide midst situation see soon
55,pandemic intensify exhaustion cynicism inefficacy workplace
56,check nyt sway podcast fantastic interviewer great talk oberlin pandemic
57,boycott fred meyer corporate owner closing store pandemic regulation require th
58,scotland would benefit zero lie snp impossible
59,hmmm be not hear nun bout covid case
60,hypocrite complete utter hypocrite sen ted cruz dec
61,mention love call lawmaker home scream front family cover
62,break ontario ndp go call public inquiry government handle hold immedia
63,since ill move we go juilliard essential american thing experience first I m think covid I m always open suggestion
64,request grant funding recently approve ensure sheffield city council enter funding agreement
65,france grocery clerk earn living wage prioritize vaccine they re immigrant they re bei
66,sleep walker deep see thread highlight flu case think mask social distancing solve
67,bill gate tell eat
68,philanthropic star build school advocate marginalize community donate covid relief effort
69,abbott fail handle covid amp winter storm texas remember you all vote
70,hksar chief executive carrie lam announce get jab sinovac vaccine hong kong kick phase
71,americans delay skip medical care pandemic
72,write one absurd policy failure among many pandemic million owe taxis unemployment b
73,dare scold heidi ted cruz escape real work exploit mexicans american way dammiteating
74,covishield double strand dna vaccine genetically modify do not multiply non repli
75,please remember nancy pelosi covid shutdown hold democratic planning meeting hawaii possible ted cruz citizen escape terrible situation one leave warm climate doubt itmore wind turbine
76,oh know do not
77,make thing solve real problem love xend buidl thank
