,full_text
0,thank I m america I ve lockdown even hospital lock covid I m home hope stay stayhome wearamask
1,health care worker take er hour get second vaccine shoot four day later dead
2,do not know vitamin thing brother get mixture oxygen cocaine amp pot system amp since get covidso go hear benefit cocaine amp pot fight virus
3,valentinesday socialdistance separated camera guy make music video cuz sometimes n
4,successful meeting today jerusalem foreign minister amp foreign minister nikos
5,tonight round pm fireball fall sky yangon near starcity residential area
6,son much right save
7,exceptionalism keep we need cdc amp suggest keep child te
8,covid go to go lockdown b consider number survive die desease less learn live cautious surround amp take extra measure boast immune system
9,I m appal selfishness many people call leftist use language class politic mean people like eg young perceive abled never mind vulnerable disabilitiesyou might well join blue labour
10,I ve say ill say school never reopen
11,friend colleague dwp would able advise cost already pay salary gravy train inadequate incompetent downright useless amongst chum johnson et al
12,google eye beautiful
13,thousand temporary visa holder stick overseas since pandemic begin nobody lis
14,family grieve mom nurse die covid give birth
15,rose red violet bluethe reproduction number infection fatality rate covidare much high flu
16,
17,entire city lock due casesthis zero covid future look likerolle never end lockdown
18,new vaccine well protect reinfection previous natural infection fauci say
19,asexuality behavioryou be not basically asexual sexual partner pandemicpurity
20,man speak sense front bench put together would get vote pm dawnneeso
21,heart go parent child long get education due coronavirus scam
22,patient report polonnaruwa district yesterday area breakdown srilanka
23,false sense securityhigh tech gathering tech thinker hold day bubble without mask mandate arr
24,wanna stay safe stay home study online dead go health mtlbnshtjylwnl
25,good news
26,genomic sequencing coronavirus become important ever california discovery two bay
27,hope pull familiar cdc vaer since jan number death receive th
28,turn get covid may save life make take chest pain amp shortness breath seriously eno
29,covid horrendous joe biden authorize migrant enter country mexico foot
30,safe play sport like basketball cdc weigh npr
31,company claim billion writeoff opioid settlement also pull billion tax subsidy th
32,look like rasmus dahlin next sabre covid list
33,interview sky uk vaccination zero tolerance covid investigation wuhan
34,dear pmlet operation suicide phase begin next monthkindesta bunch selfimportant whopper
35,love drive danish side border cycle german side coronavirus h
36,wait go grey lockdown be not go work home anyway
37,february due typhus epidemic camp commandant rudolf hoss issue garrison order inform th
38,todays info updatesgoc website coronavirus disease situ
39,patient report trincomalee district yesterday area breakdown trincomalee uppuveli srilanka
40,thank dear sorry
41,decrease daily rate continue back mid september level england per day uk despite new va
42,cdc director anticipate end summer enough vaccine order vaccinate entire u
43,
44,world health organization fire chinese influence virus origin probe white house demand beijing release dat
45,I m sure hr file report change routeschedule yn
46,payoff blue state election steal dim wit instal
47,yesterday reveal covid death uk disabled people day tory mp charles walker w
48,february due typhus epidemic camp commandant rudolf hoss issue garrison order inform th
49,great way think creativity upcoming need think differently unique challengestrusteeford
50,palestinian student wear protective face masksa school gradually reopen amid coronavirus disease
51,covid basic tv accesshowever since last year spend lockdown
52,search yesterday
53,rs say dems housesenatepresidency stall covid relief try convict already ou
54,may literally mean difference life death abstract thing quite literally way other like able survive veronica becido potus vp usda must boostsnap
55,three year parkland shoot president joe biden say take action end epidemic gun viole
56,day sakuatsu valentine day stay home baking brownie
57,oh god
58,guinea report first ebola case since include four death
59,rs say dems housesenatepresidency stall covid relief try convict already ou
60,americans die covid yesterday president united states play mario kart
61,pay business stay closed pay worker stay home category essential worker barebone category face covid vocsyoure kill people otherwiselive worth cost nobrainer eldritch horror show monster
62,cdc director spread high community close school open school college
63,plan beat covid base
64,accord late datum report death we death relate cardiac disorder
65,eradication elimination covidwhat mean anywhere
66,bc stand coronavirus sorry jesus take hike
67,breaking happen reopen school can not give option exam everyone retweet
68,sarahharmannbc week sundayspotlight longdistance love time coronavirus couple
69,need rename coronavirus congress actually something protect we coronainsurrection might trick
70,vaccine may sensitise vaccine recipient severe disease vaccinate amp may worsen diseasehttpstcognakykbbud
71,meet robert downtown dc today give permission share lose hvac job covid need
72,uk say share we concern mission china
73,send love xoxo valentine love
74,matter happen anyone else move dam constitution serve protect country foreign domestic attack civil leader andamerican be not worried covid election attack
75,reminder get email vaccine vaccine update similar subject line sure check address click link body email scammer use method mess folk even prey eager get vaccine
76,you ve pay attention might notice dr susan moore die concern black woman
