,full_text
0,legislation would prioritize coronavirus testing transportation worker amp ensure employer implement critical health amp safety requirement keep workforce safe include codify federal mask mandate certain mode transportation
1,literally everything call wait time long due play repeat
2,apply job middle pandemic
3,pandemic simply extend
4,we consider testing requirement domestic air travel
5,ok quit amazon shady steal money finesse covid pay awful worker definitely play favorite cut corner
6,let understand okay steven mnuchin funnel ppp covid loan give million jared
7,pete buttigieg go quarantine exposure
8,administration kill citizen war begin oromia escalate tigray humanitarian disaster oromoyellowmovement starvingforjustice
9,worker survey peel region go work sick people should not choose
10,iowas republican governor lift mask social distancing mandate without confer first public health official
11,let daughter read response well least donald trump can not see
12,joe november family fly across country covid thing back right
13,opinionthe big white supremacist congress go nancy pelosi way treat black amp brown citizen
14,initial real world evidence low viral load individual vaccinate pfizer covid vaccine
15,pro tip people struggle anxiety find beneficial mental health especially anxiety n
16,repkatieporter remind everyone test free you re getting bill somet
17,family also deal pay storage body love one wrong
18,pro tip people struggle anxiety find beneficial mental health especially anxiety n
19,variant variant lockdown lockdown well end waste year life never come back whe
20,pro tip people struggle anxiety find beneficial mental health especially anxiety n
21,peru receive first batch vaccine chinese pharmaceutical firm sinopharm south american country prepare mass vaccination campaign
22,official you ve lose love one due soon able get reimburse expense
23,heal high
24,pro tip people struggle anxiety find beneficial mental health especially anxiety n
25,gop governor end mask mandate remove limit business place state danger new surge
26,cbo report make clear raise minimum wage key lift people poverty amp covid rec
27,watch live late coronavirus pandemic state report new case sunday first day we h
28,let understand okay steven mnuchin funnel ppp covid loan give million jared
29,lot people die past year cause hardship grief treat differently g
30,pandemic simply extend
31,check guy use cold air prove effective mask please wear
32,thank year trump gop amp ronnas lie rampant pandemic dead capi
33,coronavirus pandemic devastate economy million americans face hunger poverty todaythe urgency crisis demand action
34,pro tip people struggle anxiety find beneficial mental health especially anxiety n
35,lot opinion should not get vaccine dr
36,lockdown expensive invasive potentially destructive medical intervention ever attempt humanity
37,thank government india provide dose coronavirus vaccine afghanistan appreciate indias const
38,yanomami child clearly vulnerable virus really important story flamilhorance
39,reflect pandemic support particularly financial support vaccine development procu
40,coherent plan joe pandemic response manual amp team trump trash manual fire team amp
41,new biden surgeon general pick pay offer covid operation advice amp
42,speak doctor working nhs hospital say busy usual winter number covid death
43,kevin durant continue test negative he s take negative test steve nash say smile
44,house covid relief plan people income poverty level would get full premium subsidy f
45,work art devastate pandemictoday announce ny popsupa nationleading initiati
46,woman always other back
47,house democrats renew investigation trump administration pandemic response
48,auntie go back school get diploma middle pandemic
49,south africa scramble find new covidvaccine strategy new study suggest astrazeneca vaccine offer little protection south african variantmeanwhile morrison insist kidney doctor say effectiveauspolhttpstcovpchgngmfy
50,big news progressive caucus secure inclusion minimum wage house pandemic reconciliation
51,bernie mug talisman hover covid relief bill negotiation irk seek screw
52,excited collaborate launch drivethru covid vaccination site amon g can
53,start covid build vaccine build vaccine share
54,late med time news thank atrialfibrillation
55,hey clearly miss story news reporter prohibit capitol wolf administration change story pandemic change pennsylvanias state budget hearing
56,covid strain sweep uk circulate super bowl state
57,nevada health official report monday new case state new death
58,break rep ron wright rtx pass effect damn mask people shit joke
59,protest hold despite stayathome order place province restriction curb spread co
60,please u see u afford donate beg u familly starve can not afford rent can not afford meds patient house support catch covid I m hopsital please share
61,ambcuitiankai stop spread lie propaganda world know originate chinahttpstcoie
62,covid relief package nearly public support seem pretty unifying
63,adverse reaction last week
64,thank keep fight year year would ve hope effort would ve stick year give pandemic much woman bear result platitude ring hollow they re back action equalize play field
65,ron desantis loves spread
66,read comment seem plenty republicans still denial insist die cancer ever hear
67,I ve teach face face school year I m tell face face instruction do not well man
68,endure enough enjoy one single night kind thinking get people kill pandemic
69,let understand okay steven mnuchin funnel ppp covid loan give million jared
70,grant enable research team develop massive datadriven monitoring system track safety effica
71,big news progressive caucus secure inclusion minimum wage house pandemic reconciliation
72,democrats admit last march see pandemic opportunity ram ideological change that s
73,begin pandemic used go bed wake sometimes stay awake feel okay morning year later go bed wake still feel exhausted
74,pitt county deputy change womans flat tire get vaccine monday morning
75,history repeat western communist defend ussr defend chinese regime
76,thread sadness tell preston chaney die houston jail covid trap
77,house covid relief plan people income poverty level would get full premium subsidy f
78,house way mean chair richard neal release coronavirus relief package send full stimulus check
79,want stop test covid young people would gather transmit disease ready
80,canada vaccine manufacturing capacity decade sanofil toronto glaxosmithkline quebec could ve develop coronavirus vaccine right do not late trudeau period partisanship issue helpful
81,site across country folk hard work vaccinate community afternoon harris virt
82,shop online dovecraft bloom lovely wooden stamp set bargain auction list
83,hungry nothing sound good amp shape go get anything cause possible covid keep take drink chocolate milk hope trick belly think hungry
84,work new graph weekly growth covid alert app download see big peak new province come small peak old version iphone ad blitz world junior covidalertapp covidalert
85,know lot teacher I ve witness other battle educate kid teacher absolute unsung
86,coherent plan joe pandemic response manual amp team trump trash manual fire team amp
87,wtfoh mean welsh freemasonry job boyos scheme
88,new variant raise worry virus reinfectionshttpstcoqvfcaxzdur
89,welcome delivery dose vaccine afg india express gratitude gov amp people
90,pro tip people struggle anxiety find beneficial mental health especially anxiety n
91,I m die acc interested game yu play play lockdown
92,south africa variant austria germany consider border closureevery day wait act achieve elimination
93,wow day dude die covid talk life rather death come quickly
94,I m sooooooooooooooooooo glad congress delay meaningful covidrelief instead spend week tell we orangemanbadsarc
95,mondayvibesmondaymusichippiechicsrule quarentinelifei old enough literally remember air live thecar benjaminorr
96,can not reform
97,let understand okay steven mnuchin funnel ppp covid loan give million jared
98,fund public health worker contain vaccinate america that s american rescue plan
99,vaccine right respect however people die leave right cent
100,anyone else notice politician die covid republicansthoughts prayer mother fucke
101,mean test use tool perpetuate povertywe need monthly relief check pandemic need un
102,uk variant double every day we study via
103,death rate pas prison system three time general population official
104,michael kurylo bettenforf iowa die covid dec dad great man much love ju
105,two three gather together name midst matthew leave go
106,rep ron wright die sunday night complication
107,one year ago todaythe chinese health authority warn likely spread droplet contact airborne transmission
108,protect covidaffected essential business
109,province first local government unit western visayas among early country secure approval department health doh coronavirus disease vaccination
110,selangor health department engage private hospital clinic overcome issue late reporting casesearlier report jump new infection due late reporting case crisis preparedness amp response centre
111,rate anaphylaxis vaccination globally low around million explainsteamhalo vaccine
112,weehawken coronavirus update
113,bc nurses union call interior health authority step security nurse staff ponderosa lodge kamloops
114,didyouknow percentage black patient hospitalize exceed share population give state click read finding state mede bhm
115,happy successfully manage avoid covid year also exhaust try avoid
116,moscow washington find common cause global scourge nuclear weapon climate change pandemic ask via
117,select airport well airline include united jetblue experiment app use blockchain technology verify traveler covidfree boarding wsjwhatsnow
118,marr fair be not first senior person suggest covid gift keep
119,satellite video show march wildfire outbreak across region notice southern spread cold front pass fireweather fireaware txfire okfire onlyyou okwx txwx phwx fuegoalerta
120,careful
121,newsmax discussion vaccine infectiousdisease vaccine govx
122,many million people report infected coronavirus globally die
123,start covid build vaccine build vaccine share
124,want go outside never normal
125,day super bowl sunday new case two additional death virus report utah free rapid testing virus continue throughout state
126,school reopening almost year since students poughkeepsie city school district classroom learn together
127,living time pandemic
128,crisis trust there s clear way empathy clear path reopen whenever might happen could make find solution easy reopensafely
129,scroll name americans die pandemic way victim supe
130,least eight clemson business close temporarily permanently since pandemic begin march last
131,year one english council issue section notice akin bankruptcybut pre austerity amp covid
132,look like bertie amp bella private lockdown disco early
133,intersection grow border crisis
134,highlight deep inequity embed health system learn key way physician health professional well care black patient hypertension obesity type diabetes blackhistorymonth
135,accept comms car be not cheap student teach day week amp immunocompromised mention ppl know getting die covid leave amp right yes I m scared get retail job pls help rte interact amp maybe buy ha jk unless
136,dr patrick bernet look community age structure first post threepart miniserie explore impact race ethnicity political partisanship outcome florida
137,kaya natin champion vp say appreciate support receive time talk politic since country still big enemy facethe pandemicread
138,official you ve lose love one due soon able get reimburse expense
139,chat silicon valley investor discuss growth remote conversation drive pandemic smallbiz livestreame
140,see cyberresilient beyond new cybersecurity ondemand webinar hear microfocus bobby singh ciso tmx cyberresilience
141,need connection remain strong approach oneyear mark life lockdown suggestion new way mark valentine dayvia
142,apply job middle pandemic
143,schedule updatedue protocol regular season game dubois dream timothyedwardz unite postpone next dubois dream game feb second showcase stay tuned detail pbl showcase
144,something do not think reflect news coverage biden aggressive response covid overwhelming approval mu
145,year go tough one lot decision make go public go date stay home another night do not know I m tired house valentinesday
146,kid get flu shot show reduce risk symptom severe illness get new study find
147,close friend mom die suddenly christmas jen barcenas want hop first flight dash friend side envelope hug be not option
148,watch live governor bill lee deliver third state state expect discuss state covid response educat
149,school reopening almost year since students poughkeepsie city school district classroom learn together
150,piece stunning
151,nonot thingthis time real dealremember sobering daily news covid death march aprilnow new dangerous variant much expect extremely difficult period time march april
152,happy successfully manage avoid covid year also exhaust try avoid
153,getting shoot easy
154,colour code system really stupid asshat come grey lockdown red green clear
155,covid taylor swift themed party everyone dress different era
156,htc continue review service delivery response measure relation burial arrangement hailsham cemetery continue practice protect local communityfind
157,coronavirus pandemic devastate economy million americans face hunger poverty todaythe
