,full_text
0,utter tosh parent let child pandemic need fineddecent responsible parent do not let happen guess know
1,anyone need camera man please hit he s available affordable covid free
2,reopeniitsnitsstate college reopenedmedical college reopenedeven school reopen hell th
3,business deal effect fluctuate power supply notorious leave home without get work goeswhat country
4,hundred friend colleague die due lack safe ppe go work catch covid
5,medical student contemplatingattempte suicide witness many death be not wake call c
6,amidst global struggle make vaccine patanjali research institute accomplish introduce first e
7,normally covid times passport seva kendras fast due less work load work complete much fix date chennai got do address change renewal within short period real surprise madurai
8,may allah end covid asap aameen
9,strike example covid hit take economy despite huge uk recession reovertake india
10,course ask one happy want see stagebut way see later past begin pandemic recovery well
11,americans british desperate travel would give sex year trivago tra
12,stay home unless you re come brazil do not travel beyond unless you re travel uk make ess
13,tory mp sir desmond swayne tell julia grateful small mercy prime minister set reopen school
14,watch much coronavirus kaiju class ayurveda
15,do not politicize vaccine say quality vaccine well global healthcare saidhere
16,bced district need able exceed health guideline ensure everyone school well protect especially whe
17,well that s good
18,daily reminder million friend ally eualso face tragedy covi
19,prime minister announce plan lockdown afternoon report include pupil return school march bolsover beautician hope proposal outline return industry
20,student aktu get infected journey give exam aktu administrati
21,stop whine lose hot year covid we lose hot year hot
22,pandemic
23,tweet somehow every single one us eu
24,fairness matt hancock boris johnson start pandemic lot difficult choice
25,attempt ensure covid vaccine go colleague friend floridas governor manatee county commissioner
26,little less year ago kill handful people united states pandemic
27,health insurer deploy large portion reserve compare despite fact figure yet include covid cost important trend development insurer open link find
28,guy pls wear mask covid
29,register join us march lead session dub health rampd enhance pandemic resilience eliminati
30,run store work one morning buy bulk due covid white cashier thought job
31,december dr charles kiggundu senior consultant obstetrician gynaecologist die fail get icu bed fail system serve death indictment ugandas health system amp consequence perennial underfunding
32,former dpp problem hancock fail disclose billion worth undisclosed covid contrac
33,resource infrastructure require deal covid provincial management come premier
34,constitution compose little cultural norm do not push back resetting
35,health impact child largely ignore child vaccinate downingstreetbrief
36,epidemiologist say death would avoid trump amp minion act promptly instea
37,country spare pandemic encouragingsampp praise new zealand handling pandemic
38,dear mr markus soderim khuong dat long vietnami solve deadly pandemic save country successfully country want leader fight warplease read
39,chance death covid amazing treat international student like student virus th
40,laboratory freezer market reach usd billion cryopreservation plasma freezer explosionproof freezerhttpstcoeyaesfqesqhealthy trend medical pharmercy laboratory freezer vaccine
41,gary neville start get little bit worrying sense know get injury know get fan stadium know covid lot game everybody lack change different idea
42,reopeniitsnitsstate college reopenedmedical college reopenedeven school reopen hell th
43,new rule allow care home resident england one regular visitor hold hand
44,direct question restriction broadcast speech federal communications commission
45,bbcnews another package shameful amp shocking number covid death we without mention american deat
46,exfda chief scott gottlieb covid infection rate fall summer case fall daily mail
47,fact prove little covid come canada via travel china rather spread largely via usa know genome testing rhetoric cpc rile base ought reasonably know would
