,full_text
0,early today tory transport secretary grant shapps quiz government fail close b
1,ill remember partie covid rest life
2,first town we inoculate polio full vaccine skeptic
3,new case new death israel gmt coronavirus coronavirusupdate coronaviruspandemic
4,oxfordastrazeneca coronavirus vaccine may help prevent transmission study find
5,I m happy experienced college covid
6,one lose home middle pandemic american rescue plan extend moratorium eviction
7,year report compile seemingly simple conclusion pandemic lead thousand excess
8,pres biden want give american family pandemic help want keep promise peopl
9,vaccine see you re eligible get east alabama rmccare
10,appointment mustang town center vaccination second dose first united methodist churchoklahoma covid
11,thank never regret choice
12,I m clear can not stop virus make lab china change temperature planet kill job
13,us amazon worker make billion year combineddure pandemic jeff bezos add
14,suppose covid anything government around world debt ampor cut service
15,acc report one building breach office cannon cannon evacuate send longwor
16,cadet association honour cadet mandar damankar sir mumbai police
17,never forgive covid steal one hot year
18,celebrate anniversary two week flatten curve
19,covid ready white pretty fucking gorgeous
20,year practice first motive leave
21,national lockdown stay home
22,republicans zero you all really vote folk do not give fck could care less go break
23,want confess love nuke trnty college dubln covid crime
24,postpandemic fashion run dramatically gown away moonlit mansion
25,feel like louis waiting pandemic show we look like
26,happen ab ki baar trump sarkar do not campaign friend subvert foreign pol
27,good pizza strawberry daiquiri I ve ever have not year fully recommend check lockdown
28,today vote sweep aside bureaucratic blockade stand way immediate covid relief
29,native americans four time likely hospitalize we ve lose many life budget resolution provide needed relief tribal government indian health services bureau indian affair tribe get help need
30,need work together educate inform reassure please watch share video learn c
31,you all listen groundhog cdc okay
32,close get back hs sport back number drop love watch super bowl fami
33,talk issue impeachment overall people do not battleground state voter say go
34,sri lanka head coach mickey arthur test positive covid
35,ill remember partie covid rest life
36,vernon colemans incredibly rarea doctor really careamid covid hysteria thought superi
37,give ivermectine spell wrong vit cd zinc proove get rid covid will not able use vaccine get emergency use
38,gladbach ask midtjylland could use stadium pandemic
39,thank deep look story behind funding boost
40,reassure see number come let we keep light end tunnel
41,footage learning speak human postpandemic
42,sen mitch mcconnell covid reliefthe new president talk lot unity white house staff congre
43,except every single virologist evolutionary biologist i d epidemiologist world
44,ask cdc guidance today say school open wo vaccine say believe safely
45,covid can not stop live mentality hasliterally stop people live
46,buy bed covid nice could lie many bed need find right one post covid salesman walk around bite bed describe mouth feel make decision solely
47,americans say would never get vaccine poll via
48,today vote sweep aside bureaucratic blockade stand way immediate covid relief
49,nyc commissioner health
50,you all listen groundhog cdc okay
51,people burma myanmar literally risk life november vote pandemic mi
52,you all listen groundhog cdc okay
53,I m happy experienced college covid
54,nyc commissioner health
55,lockdown late series calamity hit lebanon since least lose
56,you all listen groundhog cdc okay
57,biden open door policy pandemic completely irresponsible need take
58,exception death two national level superspreader event yeah get well tha
59,research show high level stress hormone produce due pandemic inhibit perceptual learn amp
60,break senate vote favor move trillion covid relief package forward use budget
61,exciting news astrazeneca vaccine efficacy gap jab importantly substantia
62,read thissave restaurant job congress draft new relief bill could eliminate tip credit dramatically increase labor cost measure would kick restaurant amp employee they re take action
63,I m pleased announce publix pharmacies pasco county pinellas county nassau county begin
