,full_text
0,recognise wee village fife outlander mercat cross culross ignichbrand
1,tell absolute certainty bad wave infection hospitalisation al
2,slow phase take week eligible south carolinian want shot include old get one say dhecs nick davidson seannaadcoxpc jmholdman
3,vote heart despite global pandemic result speak heartswe need justicefreedom well
4,crippling irony viral tweet cummings urge fast hard lockdown sage scientist advocate
5,china destroy covid team junta say myanmar internal affair yet help unlawful coup act military big shame milkteaalliance
6,greeting slice midpandemic cyberpunk dystopian life I m glad lab snack sup
7,update temba mliswa free bail bar hold press conference brief appearance harare magistrate vongai muchuchuti mliswa accuse convene prohibit gathering regulation thursday npa oppose bail
8,last week every senate democrat vote amendment hold state like new york accountable misreporte
9,spot citizenhealth secretary matt hancock photo cock inn thurlow hang behind red
10,china destroy covid team junta say myanma
11,china destroy covid team junta say myanma
12,one goto podcast lockdown thank
13,excited part wonderful lineup share detail soon grab ticket
14,scientist reveal every particle world fit inside single coke they d do begi
15,large number veteran shut state support tell big issue joshsandiford speak
16,biontechgroup pfizer vaccine work death severe case among fully vaccinate israelis far ht
17,facebook friend post photo hug bunch friend crowd restaurant caption enjoy melbourne nightlife lockdown cool virus be not around
18,pandemic
19,hastings question time chance ask civic leader burn question hastings need rebuild crisisjoin we online friday book free ticket
20,need job tie lockdown hard find
21,awesome though sunset yesterday epsom down go vaccination
22,can not believe covid hotel quarantine less strict australias
23,first day lunar new year approve million affordable equitable vaccine
24,ah man suck think clothe quality online massively go hill pandemic x
25,go to wait cross death start publicly shame every single asshole still will not wear
26,february update ucalgary community cr decision winter term springsummer course online
27,chinas ministry transport estimate percent few journey festivity percent few last year pandemic already underway china lunarnewyear
28,badminton player face racist remark twitter mention grandmother die china target say covid amp chinese virus conversation
29,big story impeachment corrupt medium cover
30,mom phone one old doctoral resident work different hospital say he s become pro write death certificate they re covid he s immune see someone one day next they re go
31,willing take test entry lusaka july lusaka july heaven earth date july glamour polo heavenonearth polo fashion prgirlmedia lifestylepr event zambia
32,confirm bad anyone feel since start pandemic right like
33,do not know need hear do not need worry melbourne elite live moorabbin
34,wuhan own chrysler dodge jeep ram
35,wear anniversary day flatten curve
36,good explanation I ve see explain angry entire state victoria lockdown although
37,china destroy covid team junta say myanmar internal affair yet help unlawful coup act military big shame milkteaalliance
38,pandemic xiao zhan stay home alone beijing go weibo see touching story young people fighti
39,conclude coronavirus come animal wuhan lab
40,lockdown weetabix bean thingof pleb dad put team whatsapp last night might pour bean nutsack see wife put mouth maybe ill tell skinny dipping time
41,estimate impact child observe case mitigation measure may inadverte
42,one good thing pandemic face mask halitosis kill kill
43,leadershipvictoria find case immediately trigger circuit breaker lockdown least feb
44,postpandemic leadership manage business change time via
45,fridayfreebie give away pair lead sunglass today simply retweet amp follow enter competitio
46,I m expert stop call chinese virus south african virus x virus
47,we take stride shop today salesperson put great perspective h
