,created_at,full_text,sentiment_score
0,2021-02-21 18:59:54+00:00,national audit office find cos likely get contract mate tory irrespective experience knowledge meanwhile plenty report ppe shortages gb company desperate help turn that s,-0.3
1,2021-02-21 18:59:54+00:00,corona part district look much corona queen suffer pandemic absent stop corona,0.2
2,2021-02-21 18:59:54+00:00,sack shadow education secretary tweet,0.0
3,2021-02-21 18:59:55+00:00,new dodge corona edition safe strong long rangeand matter hard accelerate guarantee never leave skid mark,0.14560606060606057
4,2021-02-21 18:59:55+00:00,zero covid naive dream fight like try fight common cold keep back sea shame nobod,-0.3
5,2021-02-21 18:59:55+00:00,front page new york times feb us near dead dot represent li,0.012121212121212116
6,2021-02-21 18:59:55+00:00,awww girl shit go to birthday lockdown get think I d wanna home,0.1
7,2021-02-21 18:59:55+00:00,warehouse retailer costco begin offer vaccination select location vaccine currently offer city california new york oregon south carolina washington puerto rico,0.06818181818181818
8,2021-02-21 18:59:55+00:00,sometimes wake feel relieved superm debut covid cause witness enormous support fan,0.0
9,2021-02-21 18:59:55+00:00,want choose covid vaccine strong opinion oxford vs pfizer emerge ukhttpstcolumaxussjc,0.4333333333333333
10,2021-02-21 18:59:55+00:00,recover global pandemiceconomy toiletunfortunately danger man prime minister ideas borisjohnson boristunnel covid,0.0
11,2021-02-21 18:59:55+00:00,america east regular season game road winsfall gpa know work,-0.2
12,2021-02-21 18:59:55+00:00,another sensible irish physician who s afraid talk truth,-0.3
13,2021-02-21 18:59:55+00:00,video starmer trend twice say will not attack hancock break law give million crony pande,0.0
14,2021-02-21 18:59:55+00:00,ron desantis break law covid vaccine debacle,0.0
15,2021-02-21 18:59:55+00:00,remember country be not prepare pandemic tory ok,0.5
16,2021-02-21 18:59:55+00:00,devin nunes oppose congress provide covid relief american people yet winery receive betw,0.0
17,2021-02-21 18:59:55+00:00,wait hate lol quarantinelife,0.0
18,2021-02-21 18:59:55+00:00,she s lie,0.0
19,2021-02-21 18:59:55+00:00,bear harlemraised graduate dalton amp barnard first black woman asst us attorney sdny outspoken,0.04166666666666667
20,2021-02-21 18:59:55+00:00,biden competent covid enough placate people month refusal cancel student debt hi,0.25
21,2021-02-21 18:59:55+00:00,biden competent covid enough placate people month refusal cancel student debt hi,0.25
22,2021-02-21 18:59:55+00:00,racial justice must number one priority distribute vaccine join live,0.13636363636363635
23,2021-02-21 18:59:56+00:00,tribalism vs reality time leave,0.0
24,2021-02-21 18:59:56+00:00,doses liam read properly lockdown stop kind number die every day,0.3
25,2021-02-21 18:59:56+00:00,join we live pm monday guest host danielle smith interviews retire lt col amp former head alberta emer,0.06818181818181818
26,2021-02-21 18:59:56+00:00,saga target steer course pandemic sky news,0.0
27,2021-02-21 18:59:56+00:00,I ve agree flexibility testing haulier travel uk france tonight lorry retur,0.0
28,2021-02-21 18:59:56+00:00,virus unrestricted bioweapon ccp virus make people adeantibodyd,0.0
29,2021-02-21 18:59:56+00:00,trump amp gops dead numberalmost large,0.007142857142857131
30,2021-02-21 18:59:56+00:00,I m glad talk radio good weekend I m sorry bore different do not watch doom gloom covid nice hear opinion would sad world,0.09523809523809522
31,2021-02-21 18:59:56+00:00,offie last event attend last year covid shut we bit surreal participate way can not believe already roll theatre persist good luck nominate,0.2375
32,2021-02-21 18:59:56+00:00,later day province post statement recognize work stop short,0.0
33,2021-02-21 18:59:56+00:00,grab bench covid,0.0
34,2021-02-21 18:59:56+00:00,political motive virus become vehicle lockdown community cause mass unemployment cause business fail cause school remain closed except online instruction cause economic wealth go except world elites globalreset,-0.09999999999999999
35,2021-02-21 18:59:56+00:00,people learn disability precious vulnerable amp way fight hav,0.0
36,2021-02-21 18:59:56+00:00,israel originally block transfer sputnik vaccine donate russia west bank medica,0.375
37,2021-02-21 18:59:56+00:00,turn flatten curve actually mean stay home economy destroy government control,-0.25625
38,2021-02-21 18:59:56+00:00,learn twitter cpc mp cheryl gallant say know trudeau start covid use,0.0
39,2021-02-21 18:59:56+00:00,take case fall wise say repeatedly need humility thinki,0.7
40,2021-02-21 18:59:56+00:00,tell would three week flatten curve tell would open christmas,0.0
41,2021-02-21 18:59:56+00:00,tweet accidentally streisandeffecte strike use citizen twice check,0.0
42,2021-02-21 18:59:56+00:00,never reach american life lose happen potus unleash antiscience force tha,0.0
43,2021-02-21 18:59:56+00:00,situation texas absolutely abominable want also know native community alaska,0.2
44,2021-02-21 18:59:57+00:00,mom still go grocery store several time week month global pandemic,0.0
45,2021-02-21 18:59:57+00:00,survive lockdown hydepark london,0.0
46,2021-02-21 18:59:57+00:00,first vaccine give dec reach milestone vaccine administer every minute,0.25
47,2021-02-21 18:59:57+00:00,sara stickles brain aneurysm dead five day second pfizer mrna shoot covid blog,-0.1
48,2021-02-21 18:59:57+00:00,meghan announce she s pregnant front page get think piece matt hancock countrys public health secretary,0.16666666666666666
49,2021-02-21 18:59:57+00:00,andrew cuomo sit britney spear talk handle nursing home death pandemic,0.0
50,2021-02-21 18:59:57+00:00,covid really way everything pray come july shit control,0.0
51,2021-02-21 18:59:57+00:00,profoundly disagree threshold minister resign anger,-0.3083333333333333
52,2021-02-21 18:59:57+00:00,least incarcerate people currently sick least people diedmass incarceration,-0.4380952380952381
53,2021-02-21 18:59:57+00:00,ahh go round circle,-0.2
54,2021-02-21 18:59:57+00:00,people think deal highly infectious contagious disease think see good daily tally death covid bad death within day positive test death within day positive test,0.10242424242424246
55,2021-02-21 18:59:57+00:00,argument dictatorship willingly share damaging information via health agency cd,0.25
