,created_at,full_text,sentiment_score
0,2021-01-30 03:59:54+00:00,something wrong despite bad response covid bad economy digong still get approval rating,-0.6333333333333332
1,2021-01-30 03:59:54+00:00,covid exist movie tv world do not want see lol,0.8
2,2021-01-30 03:59:54+00:00,time wear mask outside everywhere really busy people walk towards social distancing I m germaphobe personally do not think mask make blind bit difference would not knock anyone though,-0.07333333333333333
3,2021-01-30 03:59:54+00:00,funeral costsfema reimburse billion funeral say push funding part,0.0
4,2021-01-30 03:59:55+00:00,year ago week multiple us senator got brief mortal danger coronavirus say noth,0.0
5,2021-01-30 03:59:55+00:00,hello stay fuck home pandemic,-0.4
6,2021-01-30 03:59:55+00:00,heartbreaking reminder support local food bank able,0.25
7,2021-01-30 03:59:55+00:00,reallllllly worried wake see covid realize they re prolife go to make mess head explodel,-0.175
8,2021-01-30 03:59:55+00:00,name cjosephi lose job since covid need food family post serious emergency please kindly help brother number kindly help brother need food family,0.2888888888888889
9,2021-01-30 03:59:55+00:00,every friday take moment share story five extraordinary individual fall victim covi,0.0861111111111111
10,2021-01-30 03:59:55+00:00,repeat meface shield replace need wear face maskcelebritiespublic figureseverybodysto,0.0
11,2021-01-30 03:59:55+00:00,yo father ever come back chevron would fuckin disappointed,-0.375
12,2021-01-30 03:59:55+00:00,hyperinfectious covid variant circulate community vaccine shortage verge restorin,0.0
13,2021-01-30 03:59:55+00:00,covid exist movie tv world do not want see lol,0.8
14,2021-01-30 03:59:55+00:00,covid shit get to go away august I m tryna take lani disney world,-0.2
15,2021-01-30 03:59:55+00:00,people die result nursing home mandate march may die,0.0
16,2021-01-30 03:59:55+00:00,also please remember covid family happen can not even gather funeral deeply conce,0.0
17,2021-01-30 03:59:55+00:00,child die we result black latinx indigenous,-0.16666666666666666
18,2021-01-30 03:59:55+00:00,pandemic end pandemic,0.0
19,2021-01-30 03:59:55+00:00,india remarkably defeat coronaviru start new expansive economic development usual divisive,0.2090909090909091
20,2021-01-30 03:59:56+00:00,log account see isu prioritize health wellbeing athlete coach,0.0
21,2021-01-30 03:59:56+00:00,look business potential grow invest they ll low rn worth shit long run shit worth lot low rn cuz covid know shit go back,-0.0050000000000000044
22,2021-01-30 03:59:56+00:00,get back we actually start something already do,0.0
23,2021-01-30 03:59:56+00:00,health canada track give green light third vaccine within next two week fourth may b,0.04
24,2021-01-30 03:59:56+00:00,hate schoolcovid situation frame reopen school school open school meet daily teac,-0.26666666666666666
25,2021-01-30 03:59:56+00:00,city council add reserves kingston economic development corporation exi,0.2
26,2021-01-30 03:59:56+00:00,do not panic sell stay coursebuy holddogecoin doge,0.0
27,2021-01-30 03:59:56+00:00,personal news due covid cut free agent I ve produce reporting create content dc,0.09166666666666667
28,2021-01-30 03:59:56+00:00,finally good news bgt cancel,0.7
29,2021-01-30 03:59:56+00:00,since back lockdown figure I d revisit one favorite book,0.25
30,2021-01-30 03:59:56+00:00,johnson amp johnson announce effective singledose vaccine wnt via,0.6
31,2021-01-30 03:59:56+00:00,republican mad hold impeachment trial want move quickly consider covid,-0.14583333333333334
32,2021-01-30 03:59:56+00:00,I m amazed broadcaster have not copy get formula exactly right,0.2857142857142857
33,2021-01-30 03:59:56+00:00,proud nation,0.8
34,2021-01-30 03:59:56+00:00,covid exist movie tv world do not want see lol,0.8
35,2021-01-30 03:59:56+00:00,blatant corruption world witness rigging stock market amp election lack account,-0.5
36,2021-01-30 03:59:56+00:00,free accord biden fauxci still wear mask social distance etc,0.21666666666666667
37,2021-01-30 03:59:56+00:00,jan member test positive locked jan marjorie taylor greene c,0.22727272727272727
38,2021-01-30 03:59:56+00:00,knowledgetalk watch full video post covid business strategythe business strategy need change owe post covid scenario lot aspect need reworkedbusiness entrepreneurship startup,0.35
39,2021-01-30 03:59:56+00:00,highlight year old granny beat covid pneumonia praise god ancestors ase,0.1
40,2021-01-30 03:59:56+00:00,yaaayyy make appointment first vaccination six week away I m still super e,0.29166666666666663
41,2021-01-30 03:59:56+00:00,covid season fella,0.0
42,2021-01-30 03:59:56+00:00,nowplaying vidoe inner g radio live newmusic spotify artist media youtube onair radiostation repost instagram rock producer interview itunes covid internetradio djs,0.06818181818181818
43,2021-01-30 03:59:56+00:00,nsw record consecutive day local covid transmission mask mandate relax shopping c,0.0
44,2021-01-30 03:59:56+00:00,would president biden issue executive order ban term chinese virus covid come china one,0.0
45,2021-01-30 03:59:57+00:00,well die hard valiant fan year absolutely unacceptable screw player fan like despicable use covid excuse shit disgusting I m,-0.26833333333333337
46,2021-01-30 03:59:57+00:00,new study show hydroxychloroquine may benefit treat coronaviru,0.13636363636363635
47,2021-01-30 03:59:57+00:00,pandemic fine noun state employ healthy pandemic you re also tired,0.17222222222222225
48,2021-01-30 03:59:57+00:00,cnn people united states die coronaviru,0.0
49,2021-01-30 03:59:57+00:00,first year anniversary threadresponde first paper come wuhan talk need million,0.25
50,2021-01-30 03:59:57+00:00,cushion rich crush vulnerable lockdown destroy million life livelihood poor,-0.18125000000000002
51,2021-01-30 03:59:57+00:00,yaaayyy make appointment first vaccination six week away I m still super e,0.29166666666666663
52,2021-01-30 03:59:57+00:00,break report cuomo response covid nursing home report careshttpstconkyadukltu,0.0
53,2021-01-30 03:59:57+00:00,wear mask save life,0.0
54,2021-01-30 03:59:57+00:00,lockdowngt base exactly,-0.275
55,2021-01-30 03:59:57+00:00,one vaccine sideeffect free vaccine deliver reactogenic sideeffectseffective supplement take suspect avoid,0.4
56,2021-01-30 03:59:57+00:00,day,0.0
57,2021-01-30 03:59:57+00:00,pray man wake every night frozen fear god holy wrath repent evil greet god holy mercy,-1.0
58,2021-01-30 03:59:58+00:00,mother glenna walters turn monday get vaccination also survive world last pandemic,0.0
59,2021-01-30 03:59:58+00:00,here believe trump arrest recognize build strong seditious conspiracy c,0.19166666666666665
60,2021-01-30 03:59:58+00:00,covid exist movie tv world do not want see lol,0.8
61,2021-01-30 03:59:58+00:00,today almost get covid stand green dot middle supermarket close call,-0.1
62,2021-01-30 03:59:58+00:00,interested know impact sme support ghana miss yesterdays greenvif presentation coronav,0.25
63,2021-01-30 03:59:58+00:00,mj hubby rock,0.0
64,2021-01-30 03:59:58+00:00,do not watch you re high kite,0.16
65,2021-01-30 03:59:58+00:00,wear mask save life,0.0
