,created_at,full_text,sentiment_score
0,2021-01-09 19:59:54+00:00,shameful day uk coronavirus death toll hit die big saturday rise,0.0
1,2021-01-09 19:59:54+00:00,disgraceful do not seem realise action make lockdown bad case climb effectively defeat protest,3.700743415417188e-17
2,2021-01-09 19:59:54+00:00,I ve read people call last three month give puppy buy,0.0
3,2021-01-09 19:59:55+00:00,hello guy hope good holiday update store process item finish production december sh,0.7
4,2021-01-09 19:59:55+00:00,tried really warn repeatedly critical staffing level pandemic yet nursing,0.1
5,2021-01-09 19:59:55+00:00,death case dispute can not deny upward trend right matter real figure areand also do not see deny nhs worker report london ie new patient day covid surely well place say whether,0.2805194805194805
6,2021-01-09 19:59:55+00:00,cut bed leave nhs staff short week late every lockdown fail test amp trac,-0.26666666666666666
7,2021-01-09 19:59:55+00:00,dear you re go post anything covid vaccine slow roll see belowif you re go,-0.30000000000000004
8,2021-01-09 19:59:55+00:00,uk people die within day test positive accord government datum brin,0.22727272727272727
9,2021-01-09 19:59:55+00:00,dad poorly need admit hospital bed london covidiot say,-0.4
10,2021-01-09 19:59:55+00:00,say senate rs fail conduct real acknowledge atrocity commit separate child th,-0.15
11,2021-01-09 19:59:55+00:00,yeah I m fine disappointed got suspend suspend since august covid situation crazy,-0.3111111111111111
12,2021-01-09 19:59:55+00:00,get defence medical services nhs standing shoulder shoulder fight,0.0
13,2021-01-09 19:59:55+00:00,join I m try channel outrage constructive action put together major political campai,0.05416666666666667
14,2021-01-09 19:59:55+00:00,douglas ross ask hour ago explain people scotland stanley johnson man travel,0.0
15,2021-01-09 19:59:55+00:00,please retweet obey lockdown wear mask go,0.0
16,2021-01-09 19:59:55+00:00,do not crush economy government crush economy quickly government hold,0.3333333333333333
17,2021-01-09 19:59:55+00:00,pleased incredible queen continue vacant supportive pandemic age,0.6333333333333333
18,2021-01-09 19:59:55+00:00,day number nicola sturgeon tell resign pressure build leaderhttpstcoindxtumrpt,0.0
19,2021-01-09 19:59:55+00:00,great idea brighton hove creative worker income guaranteeubilabnetwork,0.65
20,2021-01-09 19:59:55+00:00,fine break lockdown rule,0.4166666666666667
21,2021-01-09 19:59:55+00:00,stay home dad stay home,0.0
22,2021-01-09 19:59:55+00:00,u free get social medium without make declaration toxic you re take break yada yada ya,0.21666666666666667
23,2021-01-09 19:59:55+00:00,time close big box store covid hotbed,0.0
24,2021-01-09 19:59:55+00:00,great day uk covid death toll pass terrible day,-0.09999999999999998
25,2021-01-09 19:59:55+00:00,guy let face due covid bruce lucky stadium week week scream leave would go long time ago stand get fuck club repercussion ashleyout bruceout,-0.060416666666666674
