,full_text
0,minute receive coronavirus vaccine vaxbrainwashed nurse lose consciou badhealth badmedicine badscience
1,fascinating republicans fine fed power trump president su
2,family court judge threaten mother contempt court get child test
3,fuck dem kid tie
4,genuinely amazed airport weak point covid defence black shirt actually anything
5,ron johnson big push relief check watch happen gopcomplicittraitor still big problem toomey feed demand rock coronavirus relief bill talk
6,cancel christmas pandemic inhuman feeding child publicity stunt welcome planet tory
7,ron johnson open nearly minute speech block stimulus check let people hurt know
8,thank judge wohlfeil acknowledge shutdown order ground evidence allow restaurant
9,sorry mean christopher miller
10,wear mask stay safe have not work sense march do not want take chance kill wife suck need happen
11,murdoch jump queue covid vaccine save whilst minion cause death many gullible people
12,dem support medicare lose employerbase die covidbiden amp al
13,state sanction terrorist group nypd brutalize tenant try stop eviction global pande
14,also clear item republicans fight tooth nail middle pandemic
15,nine month pandemic labor sfusd can not even provide parent student plan safely reopen schoolsour public health official among cautious country say safe reopen ready
16,block critical fund pandemic act knowingly create hunger eviction amp desperationrepublican fearmonger ab
17,take incomprehensible level cussedness redstate governor ignore warning white house h
18,I m sorry stormont shit show even world pandemic remain sectarian divisive corrupt glory lay door executive scandalous betrayal citizen ni
19,lockdown
20,hear hearemployer bar unvaccinated employee workplace eeoc
21,yo fyi maybe might want read bout try wash blood hand
22,virus come china
23,look forward please raise awareness many child deny medical support parent loose job care need paediatric service longcovid clinic
24,do not like tom cruise like bollocking give ignorant crew member ignore rule covid that s boy please do not make marry weird scary scientologist
25,sackler family get billion aggressively market oxycontin ignore opioid epidemic fueledthe
26,protect love oneswear mask
27,homicide top cause death bw age homicide hand man overall
28,agree australia thus far control virus strict measure obedience shame rule breaker
29,frequently ask question vaccine answereda collaborative post coauthore fave covid
30,actually good stimulus would work together get pandemic instead turn political pissing contest like idol donnie do
31,great album great causethis time year often hard people add covid mix amp may find holiday hard usual national suicide prevention lifeline help call text heart
32,cnn right
33,thank goodness vaccine come would constantly lock school huge driver comfort though infected family
34,way beat pandemic we follow advice nation health care professional get vaccinat
35,pandemic coronavirus let talk economy crash new zealand happen
36,thank work endpolio together succeed determined lead
