,full_text
0,fuck covid miss nice drunk girl bathroom
1,lot awful peoplehere one
2,christmas day rant I ve two people today ask celebrate christmas since jewish first wtf do not kno
3,fuck covid miss nice drunk girl bathroom
4,ah narcissistic personality disorder albeit infrequent real disorder perhaps you ve never meet p
5,hi australia gentle reminder do not need shop today instead spend day eat leftover take nap watch trashy movie you ve shopping year use pandemic excuse use pandemic excuse stayathome
6,thank god fine covid wahalagod continue bless dear governormerry xma
7,dr susan moore die today covid die unacceptable post video facebook indiana hos
8,air travel break new record pandemic people pass tsa checkpoint wednesday
9,christian nation get together christmas eve discuss increase aid pandemic decide
10,wish brazen confidence hear holiday travel due global pandemic think well do not apply
11,fulham boss scott parker dugout boxing day member household test positive covid
12,christmas feel like christmas becausea depressionb pandemicc you re long childd abo
13,un kiwi test positif pour le en italie kiwi test positive italy
14,brazil coronavirus death toll hit
15,merry christmas san francisco gingerbread monolith appear overnight corona heights park
16,dr susan moore know fancy term amp treatment nuance struggle hospital yet doc
17,black physician die two week share video accuse white doctor dismiss
18,see photo people country get covid vaccine
19,thank I m home sick find tomorrow covid flu suck alone time well spread whatever may catch
20,people sick
21,christmas feel like christmas becausea depressionb pandemicc you re long childd abo
22,I m boutta snitch neighbor there s way many people house covid
23,can not say often enough lockdown do not work evidence
24,india strengthen acteastpolicy indiajapan sign crucial deal ai steel etc indiavietnam discuss defenc
25,mission accomplishedin minutesone veteran time codeofvet
26,france find first case new coronavirus variant asymptomatic frenchman arrive england
27,give people money trump make fresh plea increase individual covid aid news
28,exodus spark high taxis coronavirus lockdown regulation drive californias population growth rate record lowit project cost state seat congress electoral
29,give people money trump make fresh plea increase individual covid aid news
30,kind funny people month talk police should not respond shit like n
31,election trump say would not hear anything election know mean
32,condolences nesbitt family may memories bethany live smile champ lukewhat emotional writeup wake
33,healthcare worker hcw wave pandemic exhausted feeling overwhelm
34,call corona virus racist
35,wassup lockdown hot minute next week shall cute x
36,flu vaccine covid vaccine completely different thing completely separate technology
37,can not right say kid can not get
38,I m congratulation excited meet little baby soon
39,difficult xmaseven husband critically ill covid participate f
40,evidence outdoor restaurant dining contribute spread california shut rest
41,fk uamerica origin distribution human right property united states extremely unevendirty rubbish country
42,watch biden harris release christmas greeting call continue precaution
43,ridiculous relief package trump right criticize relief boondoggle
44,politician add nonpandemic especially foreign country americans remove office political party care primarily power people distant second good day
45,postpandemic team need find way connect get staff together person something still happen sometimes adapt continue change integrate aspect want keep require agile mindset
46,would pay year mortgage graciously give we spend month riches people starve wait paltry scrap die pandemic ignore may death slow painful
47,pandemic
48,travel pandemic eat bean
49,be not congressional republicans would get covid relief
50,pandemic spur tiny house interest regulatory hurdle hinder construction
51,bunk employer need pay covid allowance front line worker
52,take moment look story five people lose life
53,merry christmasthis year different due pandemic probably end make next year special friend extend
54,harbour foreshore park balmain birchgrove close new year eve nsw government provide plan fo
55,fuck covid miss nice drunk girl bathroom
56,anybody else family say covid
57,friend know covid continue go act like nothing wrong do not symptom friendi say say
58,woman ohio thank nurse help beat crochet
59,gift get delay mail you re alone usps say experience unprecedented volume increase limit employee availability due impact
60,century smilec agnes gaffett clipper gapchristmas christmasday merrychristmas happyholiday
61,christmas feel like christmas becausea depressionb pandemicc you re long childd abo
62,centre gear roll vaccination across countryhttpstcoenxfpaepmn
63,throwback last september supporter share message hope young people struggle
64,icymi follow story nearly yearsin two dc boy age live amidst crime crack epidemic hit dc they re man heres story
65,oman receive first consignment pfizerbiontech coronavirus vaccine
66,economic finance manager describe budget budget appropriation aim boost government fight virus vaccination beef economy severely affect pandemic
67,merry christmas type july still run rampanttrump still presidentalmost month without jobhope well six month
68,we require negative test uk passenger
69,president donald j trump spend christmas day
70,one week tomorrow man herd million uighur camp jail human right activist crush tibet disapp
71,us postal service say website experience unprecedented volume increase limit employee availability due impact
72,believe one big story april covid story old paul gallardo stoney creek charge firearm prohibit weapon relate
73,get ready covid vaccine
74,christmas day washington state prisoner isolation due another quarantine accord department correction count
75,since start unicef partner provide psychosocial support accommodation care transit centre child street situation cote divoiremany unaccompanied migrant child separate family
76,japans pm yoshihide suga urge quiet new year new strain case confirm
77,terrorist attack downtown nashville human remain find loom government shutdown covid relief virus rage
78,michigans large county say quickly exhausted payment roughly people whose work disrupt coronavirus restriction
