,full_text
0,meancome
1,leave job one maintain social distance wear mask florida covid boss
2,imagine care little life lose covidof dismiss staggering death toll
3,show people still defend tory handle covidbed drop
4,pandemic wanna dress like fairy girl friend go rennaissance faire
5,oy new yorks first covid vaccine scandal
6,bitcoin pretend moneyinstagram pretend lifestylesfacebook pretend friendstwitter pretend enemiesma
7,we reach grim milestone americans die since late january
8,canada report first case new coronavirus strand identify uk
9,people lose everything medium still fucking side e story covid relief really that s incompetent ass folk like trump government
10,update montreal isoquercetin trialhttpstcotgujnefdhv
11,get covid remember
12,covid design usher nwo steal election change mind
13,michael xiong beloved brother uncle friend chico can die october gene
14,desantis hiding number prison
15,disturb
16,li wenliang wuhan doctor warn world covid politico li doctor china virus weibo tweet keep alive
17,think deactivate twitter account continue spread misinforma
18,president trump silent daily tragedy family lose love one turn obitua
19,oyo state government approve month worker employ disclose governor
20,there s one thing we ve learn year covid appear happen quickly hard get back un
21,good
22,million people lose unemployment benefit today president trump fail sign relief bi
23,last moment christmas hope everyone continue pay attention epidemic prevention measure
24,finally watch pixar movie release year onward fine shame bomb boxoffice cause covid cool visual charming voice act nice spell tom holland tom holland etc soul well
25,hamburg todaybridgesgoodevene friendspeacelove staysafe htt
26,serious spread antivaxx conspiracie outright falsehood wage monthslong disinformation
27,prosecutor adopt zero tolerance policy anyone engage fraud around vaccine distribution amp particular
28,adopt strategy testing people enter country continue read gtgt
29,pandemic wanna dress like fairy girl friend go rennaissance faire
30,covid sum nicely edit daily fail
31,every dead people meet polling station vote pennsylvania wisconsin michigan arizona georgia november rd tell die chinesevirus call covid strange
32,million infection report florida whose republican governor ron desantis staunch trump ally care spread trump lie save people state
33,pandemic spur newstyle christmas food fun people stay home japan time
34,trump ask congress amend stimulus package
35,trump coronavirus response concentrate many feature fascist program white supremacy xenophobia c
36,I m save new yeardreaming whisk away aspen ski corona free
37,get ahold biden obamas email computer find lot virus two work china fact
38,trump promise work tirelessly christmas spend day golfing ignore covid relief pandemic unemploymen
39,brown vs jet tuesday
40,usa be not lockdown
41,new jon campaign write atl tv station tell stop run tv ad tout perdue
42,time regular sequence positive case need track variant remainder pandemic case
43,think deactivate twitter account continue spread misinforma
44,hard follow covid rule keep change amp utter lack leadership donkey runn
45,pandemic wanna dress like fairy girl friend go rennaissance faire
46,great see quercetin get mainstream news
47,cdc issue new guidance yesterday address allergic reaction coronavirus vaccinesif read p
48,lame thing I ve hear quite time
49,wave engulf prison belarus pack people custody demonstrate nati
50,please take one minute listen doctor talk people attempt downplay covid due survival rate
51,course hear trumper rail elite reality could melania snd donald elite
52,okex hero recruitmentif familiar crypto amp blockchain especially swapokex help hero
53,sorry hear closing program unthinkably unfair
54,christmas come go americans unemployment benefit expect expire wait long sign co
55,hour trump issue public declaration assure americans florida well
56,boston doctor anaphylactic reaction new moderna vaccine tongue become numb blood pressure plummet
