,full_text
0,oh hell covid library I m special danger wear mask keep distance worry staff
1,fail nation incompetent covid response fail secure brexit deal
2,youtube censor false misleading harmful information
3,pandemic make we less generous year datum people give may surprise austin december theme givingback lookingforward keep eye throughout month
4,laser focus year community keep we safe healthy respond pandemic face I ve face nothing dysfunctional county legislature I ve see lifetime bello
5,take look de gea dunno guy start become afraid man possession ball he s scared stop ball
6,voice onlybut maybe day corona end isaac go radio station kl video live interview
7,come high profile people get covid never seem die nameless faceless people throw death certificate
8,distribution covid vaccine shape another donald trumpjare kushner managerial disaster
9,south dakotan infect covid stunning
10,child consistently show driver illness
11,americans die today die horrendous attack restructure way life
12,mcconnell reason do not dealmcconnell always reason do not dealmcconnell continue
13,heres look coronavirus louisiana today confirm case confirm death
14,cdc official say staff instruct delete email trump appointee attempt take control agency
15,good job lockdown
16,respected sonu sood siri avinash odishakeonjharsir good study financial supportnow family financial situation good support educationmy father health also well faciility attend online
17,heart go farmer amp family protest cold pandemicthey soldier
18,people stop monster georgia voters mitch mcconnell willing singlehandedly kill bipartisan
19,sovah heath currently treat record patient two local hospital increase one month ago employee work due virus exposure accord market president alan larson
20,much plain common sense yet covid hysteria blind we
21,man obviously member human race think go happen restriction relax keep spout tory agenda look aftef pension dickhead
22,say less
23,except us folk rent need food force work tell mask do not work do not wear one expose rather partially expose theory make damn sense since do not choice stay home
24,taxpayer state express outrage opposition state waste public resour
25,disgusting evil conscience human life mean nothing deathbed huge regret make pandemic political issue
26,relationship therapist zoe williams health wellness brand reveal thing say someone postpone wedding postponedwedde cancelledwedding coronavirus pandemic
27,pfizer mrna vaccine study publish protocol give two dose day apart even dose vaccin
28,well much minnesota state schedule series diii milwaukee school eng get game
29,house speaker nancy pelosi tear trump coronavirus death toll yesterday reach figure
30,mcconnell reason do not dealmcconnell always reason do not dealmcconnell continue
31,let try retain fact brain mcconnella person possess agency empathy decencyis sho
32,uk record case rise hour
33,wales secondary school college move online learning monday long secondary school college tier area england way make remote schooling reality
34,try anything simply pay people stay home
35,body have not shap ever since recover
36,americans die yesterday
37,pandemic lose stable job end close good make money start extreme couponing resellin
38,nearly every georgians die do not way
39,become much hard pandemic say people say hungry
40,support pandemic moron
41,maybe do not think kamala harris
42,republicans take shoe airport rest live people die one day
43,mcconnell block covid relief congress give corporate wrongdoer get jail free card liability
44,maybe wear mask I m gangster
45,crazy feel bruh
46,well do mate saviour lockdown x
47,news oklahoma west virginia cancel heres full list every game cancel postpone
48,mitch mcconnells staff tell congressional leader bipartisan coronavirus negotiator unlikely sati
49,speak steal we billionaire wealth gain pandemicelon musk bezo
50,potential fight turkey leader dinner
51,cdc director allegedly order deletion email seek interfere coronavirus guidance house panel chair say
52,do not ever question we ve make end think underestimate constant state uncertain
53,world song write precovid feel even potent
54,first child la county die misc
55,error judgement really do not quite cover group people hound special advise family f
56,think thing return normal precovid I m interested view choice well
57,americans die today die horrendous attack restructure way life
58,mrs hyneks class include remote learning friend read small group today love find way st
59,disability act allow temporary change citizen vote safety especially pandemic without legislation approval
60,equitable distribution covid vaccine mean need effective strategy reach essential amp frontline w
61,continue believe times person year victim issue
62,seriously proud scientific service team shortlist scottish public service award co
63,ig mercisuu update instagram day rise adopt hank december cut universe miru go home
64,ellen test positive ensure fan she s feel fine show pause production news come day employee tell buzzfeed show struggle book guest keep advertiser
65,recently pose one ridicule make fun see point view probably true one convince lady wear mask make something would not know start
66,mr johnson leave eu without comprehensive fta betray nation if but
67,amidst boycott reliance jio one airtel trading opportunity atul indiamart amp vaccine theme stock
68,we ve get hospital texas be not use severe case
69,be not would not put hospital frankly rudy giuliani tell wabc radio sometimes
70,we head bleak winter thousand die daily coronavirus people country virus
71,want know what s happen vrbpac meeting do not time listen whole meeting prob
72,huge entire town mossyrock wa defy governor inslee lockdown order ask support
73,people stop monster georgia voters mitch mcconnell willing singlehandedly kill bipartisan
74,ellen degeneres test positive show pause january
75,online workshop towards fast economic recovery large metropolis amp municipality mitigate socioeconomic
76,one thing learn covid death great motivation live
77,speak movie I ve watch lockdown check issue full interview b
78,break lewis hamilton race abu dhabi return number negative test complete quarant
79,make billionaire pay
80,healthcareheroe kill covid deserve memorialize please help find name
81,drastic effect many student university specifically affectedrcas new blog series covidcollege share story college student unprecedented time check outhttpstcokagikgthcj
82,mcconnell put message bipartisan deal will not work senate rs burgessev
83,thank ask question dr fauci make likely impossible enforce kizzm
84,wrong totally horrific hancock announce mass covid testing london secondary school
85,go back listen full show fishing without bait world change liss victory pandemic
86,new ellen degeneres announce she s test positive
87,well oklahoma leadership fail miserably oklahoma high hospitalization rate u
88,check
89,video consult help we ensure we ve maintain consultation figure covid crisis consult may differ
90,firm link family award million contract mobile testing unit
91,sure practice simply do not believe people offer free vaccine covid refuse poll weird way covid politicize make ask sentiment poll actually measure
92,press freedom suffer immensely due crisis need free strong medium ensure full
93,san diego county official update current icu bed capacity grim leader present paloma
94,need national day mourning
95,think frosty snowman can not make emotional you ve clearly never stumble upon grade class mask singing parking lot long term care home devastating covid outbreak hold sign say stand youbumpitybumpbump
96,yes excellent lecture response discussion still know would interested
97,borisjohnson say fck business certainly be not lie
98,ellen degeneres announce
99,milk tea go crazy bro that s damn near one random pandemic skill I ve pick
100,every worker deserve respect fair wage environment free sexual harassment report
101,diagnostic radiologist dr giovanni lorenz describe sam health system leverage ai av technologies approach solve operation cardiac fast track program
102,cdc announce everyone receive vaccine already notify
103,demand covid vaccine expect get heatedand fast coronavirus
104,share extended friend family short video summarize mrna vaccine work amp bit w
105,djt lawyer say wisconsin election official disregard state law use covid excuse make w
106,fact speak everyone vietnam wear mask law covid stat dec deathsbbc vietnam economy shine star
107,lol trigger try keep covid fraud amount death year similar past year be not pandemic image
108,get insurance news need quickly easily insuranceedge do not already get newsletter deliver sign enter email box page underwriting coronavirus wildfire
109,welp nothing else republicans certainly prove government run healthcare crap
