,full_text
0,like road come high water happen
1,remember republicans mock warn call f b step capitol discuss
2,big opportunity patriots rookie te finally make impact izzo play offensive snap seaso
3,watch da doctah old reporter brain kick decide post laugh say beat ap good news fda usually approve recommendation
4,lockdown give million nigerian starve without palliative yet people come
5,mcconnell block covid deal support senate ds senate rs even wh georgia wan
6,one thing can not forget lie bigot mike pence cover pandemic datum cover mike flynns crim
7,early summer got covid lose tastesmell day amp mild ache day understand much bad
8,coronavirusrulesfortheebutnotforme politicosyou hardly count like fly chunk liver sausage
9,coronavirus update fda authorize first test selftesting
10,remember republicans mock warn call f b step capitol discuss
11,perhaps share tweet
12,shit joke compare covid death you all go way far lmaoooooo
13,review pfizer mrna covid vaccine emergency use underway fdas vaccine relate biological prod
14,win majority government percentage point manitobas progressive conservative deadloc
15,live white paper paper summarize recent development cdc guideline vaccine manufacturer instruction
16,news
17,fda adviser vote recommend agency grant emergency use authorization pfizer coronavirus vaccine we
18,full agree covid be not worth
19,replace every member congress group randomly select janitor postal worker nurse teacher amp
20,fda advisory panel endorse widespread use pfizer vaccine
21,get pregnant pandemic like lot other think personal rate way husband rate slightly feel weird drinking alone
22,get bad bad corrupttoriesout waton
23,weird social medium see people think good hearted smart mock seriousness current state pandemic meanwhile watch number icu bed run many place perhaps actually live different world
24,endless money war problem endless money tax break rich problem endless money corporate w
25,hell wrong people
26,congratulation recognize people die yesterday
27,god scientist send give we covid vaccine twitter dot com blame woman live patriarchal society
28,levy oneoff wealth tax asset would generate billion plug hold finance cause coron
29,wcmh move covid testing rec park open seven day weekscroll late news
30,covid create level entitlement I ve never see lifetime
31,moron needlessly expose other covid vaccine close hand disgrace you re worthless pos condone encourage people die country past day
32,twiggy tactic community want b
33,prince wales today visit hold hrhs royal warrant hear manage
34,fda panel recommend approve pfizer vaccine emergency distribution
35,break benefit pfizerbiontechs vaccine outweigh risk emergency use old
36,test negative back back covid I m excited
37,corona go away
38,usfda take fda roll vaccine shot care beat trump safety people we die daily virus fire fda chairman
39,she s put mask covid due smell johnson pull trouser great satirical commentary mate
40,washington ap us panel endorse pfizer shoot major step toward epic vaccination campaign
41,say everything fine one knowi terrify bad do not expect child separate parent amp throw cage disregard pandemic expect selfdeale amp disrespect law I m hope military action next wks
42,starting think covid week flu dealing even think zi last day lot response resonate man
43,usa death patient hospitalise new casesthanksgive anti gift keep
44,hope allow usc colorado play fuskie do not deserve shit
45,cdc lol trust anymore wear mask do not wear mask ft apart apart next wear mask stay ft apart heres believe public work whole time covid rarely wear maskwashe hand use sanitizer lie
46,thank science
47,headline we fda convene panel decide whether approve pfizerbiontech vaccine
48,anyone think scotland independent nicola sturgeon do well covid read
49,break us panel endorse pfizer shoot major step toward epic vaccination campaign outbreak full
50,cdc scientist tell house committee order destroy email regard attempt political appointee
51,also biblically accord preconstantinian christian theologian hungry can not steal
52,week ago call support rma I ve yet able send due work lockdown tier conflict time limit send reschedule I d call last time take hour get
53,we food drug administration vaccine relate biological product advisory committee vote thursday
54,thought pfizer moderna covid vaccinesi know lot people hesitant trust vaccine give horror last four year remember neither company develop vaccine help trump
55,fda advisory panel endorse pfizerbiontech vaccine extraordinary news vote result yes abst
56,break fda panel endorse emergency authorization pfizer vaccine
57,throw kitchen sink try steal election sabotage postal service threaten state election official misinformation campaign deadly pandemic american democracy hold line thank brave us poll worker
58,healthcare human rightnot privilege wealthy wellconnectedhttpstcocnurrhuimo
59,would genuinely refreshing display integrity would say think coronavirus regulation overhype bollock ignore party mate
60,sander add family suffer pandemic look washington say know exist
61,pandemic stress everyone want vacation you re special
62,senate floor introduce bipartisan amendment provide direct payment workingclass adult
63,infda advisory committee votesye totality scientific evidence available
64,predict grow trend holiday destination away eu country subtropical tropical country risin
65,blessing expert mean fda likely ok covid vaccine use pave way health care worker
66,come huge win wichita state two big time nonconference matchup home come week r
67,number trump republicans care currently stand zero
68,congratulation name entertainment year welldeserve recognition
69,upfront safety efficacy dose everything getgo they d well po
70,run exactly hour late william shakespeare get coronavirus vaccine grab micin fair corona
71,teacher move front vaccine line utah eclipse disease death thursday
72,former president poster child get stab also joe say interview happy get coronavirus vaccine fauci say coronavirus coronavirusvaccine
73,humanrightsday message clear health human righthealth human right health human right health
74,racist extremist hate group get ppp bailout money trump mnuchin
75,pandemic list do not catch do not give anyone do not needlessly burden emergency
76,do not worry you all ill go first
77,okay play contact sport professional collegiate level can not sit restaurant long day work mind fucking business
78,fda advisory panel endorse pfizerbiontech vaccine extraordinary news vote result yes abst
79,u drink four loko year do not get question what s covid vaccine
80,advisory panel say yes emergency use vaccine
81,company edgecombe catering service make free meal day washington height resident pandemic reopen
82,second bill say one new york force vaccinate take vaccine new coronavirus require
83,independent fda advisory committee say benefit pfizer coronavirus vaccine outweigh risk set
84,do not snitch look away offer pay food bank do not need donation food need money buy bulk food p
85,take half second look around would see full service sex worker force online work pandemic yet deplatforme yes right question fssw non glory nothing
86,surely poe saneminde person think like
87,ambassador susan rice commit end americas gun violence crisis exacerbate covid watch
88,one thing can not forget lie bigot mike pence cover pandemic datum cover mike flynns crim
89,big news vaccine today onward fda
90,quite horrified amount people follow follow bigoted pos
91,ppl board abstain wonder give reason say
92,number people kill september number people kill coronavirus december
93,holy shit resign ableg abed firetheucp
94,three thoughtful essay life pandemic one resonate
95,break us panel endorse pfizer shoot major step toward epic vaccination campaign outbreak full
96,clean energy mcconnell block civil right hell block itcovid relief hell block itvoting right hell block
97,wing night get tonight amp enjoy pa certify covid safe environment indoor dining
98,california update wednesday mark deadly day pandemic state go get bad deadline
99,appellate section work pandemic keep service flow member
100,break us panel endorse pfizer shoot major step toward epic vaccination campaign outbreak full
101,fda advisory panel endorse pfizerbiontech vaccine extraordinary news vote result yes abst
102,every canadian ask flu statistic replace covid stat government literally rebrande
103,freeland will not rule tax hike canadians pandemic
104,break news we panel endorse widespread use pfizer covid vaccine approve
105,plz help family wish great holiday hope one ever go love everyone one friend family stranger help god bless allhttpsgogetfundinghelpbestie
106,break us panel endorse pfizer shoot major step toward epic vaccination campaign outbreak full
107,tier taiwan people go concert football
108,shame people get covid stop lot positive people can not isolate themsel
109,asimbtomatic simbtomatic
110,break robert redfield tell staff delete email trump appointee attempt assert control cdcs scientif
111,virginia impose overnight curfew case rise
112,formation coalition epidemic preparedness innovation ingstad sandberg k steinar andresen u
113,customer come store refuse wear mask get phone call min husband hospitalize
114,fda adviser vote recommend agency grant emergency use authorization pfizer coronavirus vaccine we
115,wonderful nobody need wait single moment start improve worldanne frankdont
116,covid live update vaccine news pfizer vaccine continue roll uk
117,fda panel vote favor pfizer vaccine thehill break discover like sign early access
118,americans tell reliable authority obviously cdc
119,fda approve pfizer vaccine vaccineswork httpstcocxzvlztaks
120,covid shot anyone that s happen
121,help way time give covid fatigue please everyone wear mask stay safe join getting vaccinate whenever possible
122,tremendous increase shoplift food include bread pasta baby formula amid explosion hunger ame
123,global coalition organization activist warn rich nation grab coronavirus vaccine
124,well do not bode well potential apple cup next week look like wsu uw miss
125,year day famous hour filibuster extension bush tax cut bernie tonight
126,certainly rest we see complete collapse republican party
127,grandpa go home yesterday hospitalize covid mom overhear grandma talkin
128,dsu launch webbased covid recovery lab local business
129,covid really show america afraid unwilling adaptchange
130,n fella get covid vaccine
131,break us panel endorse pfizer shoot major step toward epic vaccination campaign outbreak full
132,vaccine updateca expect approx dose moderna vaccine next weeksthe fir
