,full_text
0,mass infectionsdeath happen christmas amp beyond remember two trump administration trump task f
1,china lie people die chinaliedpeopledie
2,attn justice alito gorsuch kavanaugh barrett thomas
3,multisectoral response even great time
4,late coronavirus pandemic plus team update presidential transition watch live
5,juliancastro exactly right many family struggle put food table cruel republican con
6,miss theatre wear fucking maskmiss concert wear fucking maskmiss restaurant wear fucking maskmiss movie theate
7,wtf never go to get shit
8,rajasthan church covid
9,cnn finally realize china lie month later
10,good wish amp scrimmage next week stay safe can not wait see back court soon
11,disagree think mostly miss opportunity trump increase approval care act help marginal voter
12,mcconnell go tv amp say dem will not compromise get covid relief pass take look he s really ze
13,end term next gov pritzker billionaire you ll still covidiot
14,sometimes forget that s there s global pandemic new zealand covid free month everything
15,florida governor ron desantis continue kill spree florida sign executive order ban city c
16,hospitalization we hit alltime high
17,guess do not notice trump corporate connect leninist steve bannon tax cut along r
18,say you all want employee die covid put tip jar name employee p
19,yes completely get sarcasm amp agree honestly shocked have not hear amid constant chatter agree be not surprising mentalhealthawareness thankyou post
20,anyone know stupidity curve suppose flatten
21,truth label covid death hospital make money govpritzker morninga
22,percent wage currently subsidize government due covidjapan small business large fir
23,fatherinlaw cocos dad serious masker covid hit pneumonia lung day icu close
24,insane say protester can not catch spread covid imagine tell people virus randomly choose infect
25,grow number case death troubling facemask slow trend five las top health sy
26,vp penny back georgia friday briefing cdc headquarters campaign david perdue kel
27,baby covid outsideaddawordruinachristmassong
28,break waukesha county judge extend restraining order evers administration stop release name bus
29,surge across we hard describe situation inside hospital healthcare provider amp patie
30,friend husband quarantine home covid die heart attack essential worker wife tri
31,people around world get recover itthe medium do not want know
32,people around world get recover itthe medium do not want know
33,week house democrat majority tackle tough issue hold vote legalize pot ban tiger
34,yet study look efficacy different mask that s entirely different point op assert read comprehension fundamentalto make cogent argument record wear time wear mask
35,us washington governor announce statewide exposure notification tool
36,launch new inquiry human right implication long lockdownread call evidence
37,spike online holiday shopping well consumer overall shift good deliver mean clear distinction black friday cyber monday may become prepandemic artifact catch pandemicrelate insight
38,important use face mask wash hand social distance comply biosecurity measure lets keep coron
39,hahaha send maralago desantis give covid fast track
40,act indignant worker behalf support bill would exonerate company liability employee get covid hmm
41,raven give clearance travel pittsburgh face steelers smartnews
42,stop virus mission impossible start ltturn musicgt
43,black life matter also mean vaccine must efficacy w high blood pressure amp diabetes priority
44,simple logic soon dial soon open wordsofwisdom listenttofrontlinedoc
45,cnn finally realize china lie month later
46,twenty extend cover time lose covid
47,active boost twitter audience fast turn notification drop name amp comment stallion f
48,week last chance send monthly check back town lets put people politic
49,stick infected cell lung heart neuron body attack try fight
50,rate well vaccinate time game actually happen
51,people around world get recover itthe medium do not want know
52,cnn finally realize china lie month later
53,dr scott atlas resign special adviser president trump coronavirus fox news
54,rand pauls neighbor really need
55,people around world get recover itthe medium do not want know
56,write talk talk pod
57,people around world get recover itthe medium do not want know
58,ever informative helpful thread thank
59,talk mean really talk take listen learn poster appear doi
60,real denier wear mask least covidsecondwave covid
61,stray kid cnblue jung yonghwa norazo test negative coronavirushttpstcohepetupzwx
62,thank
63,give nhs social care staff prorata bonus thank service pandemic ps
64,jungkook film music video try convey message live due pandemic
65,ed cabe coshocton ohio die covid nov miner trade enjoy bowling archery
66,current protocol nfl actually incentivize team team outbreak single positive wi
67,vaping still even bad catch corona virusvaping additive blame outbreak p
68,big
69,much seeing among longhauler condition common among live postviral sy
70,everyone who s like nobody lose insert basic necessity pandemic sooooooo close realizin
71,health sector key role prevent respond violence woman prov
72,even less fuck give usual corona fatigue seasonal depression set
73,do not stay happy home
74,black life matter also mean vaccine must efficacy w high blood pressure amp diabetes priority
75,good monday morning two week flatten curve right
76,seem spare child vanderbilt university medical center study offer answer
77,bro lady literally got brief covid decide go buy stock I m medical supply plus husband fucking millionaire
78,yo thanks hard work also I m first year pharmacy major I m curious methodology use coronavirus research plan go medical research would love hear able
79,mass infectionsdeath happen christmas amp beyond remember two trump administration trump task f
80,good god
81,oxford uni get union jack print covid vaccine dolly parton decorate w pink glit
82,feb third location dinospizzaca open johntory jmaloney torontoturkcon blogto
83,covid bc todayfriday sit sun mon case past day include
84,nfl rescheduling game
85,partisan sniping will not get vaccine canadians arm expend energy planning bluster
86,covid pandemic june return normal
87,also dream ensure quilt always accessible perhaps exhibition maybe follow path original tour find permanent home stay display important right also part world large folk art project
88,would like treat sister hca nhs full ppe ready go covid ward missguidedcyberwrapparty missguidedcybermon missguidednoticeme missguidedcybergiveaway plz pick proud sister love family
89,visit pandemic dario well ready
90,today every day grateful community continue connect kid healthy food school thro
91,ufc middleweight swap opponent kevin holland test positive ufc round robin
92,collaborator settelab radio science program talk immunit
93,what s play next tuesday instead monday
94,weeksit monthsit maskit testit week circuitbreakerit four
95,go raaka factory tour prepandemic highly recommend
96,begin coronavirus covishield vaccine volunteer sue serum institute india oxford group
97,break news cnn report china underreported covid number previous reporting go trump since february get we complain china
98,cnn finally realize china lie month later
99,mn today mn nov less compare oct might end year add another million case be not bad give population total case count month month trend
100,owe rent right you re alone stay house los angeles county important information right
101,military help vaccine rollout blessing curse expert say
102,mass infectionsdeath happen christmas amp beyond remember two trump administration trump task f
103,new york city school reopen fully hinge distribution vaccine mayor bill de blasio say
104,get disciplinary tell manager stay positive tell we catch covid
105,testing vaccine percent effective prevent severe case via
106,tipping pointca work hard prepare surgebut can not sustain record high case see
107,article impeachment file gop ohio governor coronavirus order
108,suddenly january gop uproar deficit number covid death blame
109,backcountry skiing already trend prepandemic supernovaeven beginner head outofbound say mountain guide martin volken like someone want know surf plan learn swim
110,originally schedule game day bengal jax ravens pandemic they ll ok quit whine
111,covid theater tyranny write produce fauci amp birx endless nonsensical act
112,none staff deserve benefit closing nhs kill people without coronavirus cancel routine apt like pussy strike refuse job public servant amp put patient first lockdown ppl work
113,black life matter also mean vaccine must efficacy w high blood pressure amp diabetes priority
114,month countless life lose good place fear threat another lockdown well also prove republican control senate do not give fucks american ppl ill take chance
115,vaping still even bad catch corona virusvaping additive blame outbreak p
116,thank watch howtostaysane pandemic webcast episode come way we d
117,largely immigrant community northeast calgary chief driver case city sorry that s fact b
118,way testdrive neighborhood shelter placehttpstcobxklljsyvmrealestate
119,doubt
120,currently price rtpcr test private lab delhi rs
121,report pay much attention flyer land doormat lockdown interact item mail time average wow direct mail make advertising marketign seo smm
122,commissioner department community amp behavioral health late briefing dr vaidian discuss step resident take test positive well contact must contain spread
123,share responsibility protect dc wear mask save life stop spreadlearn
124,prior woman girl already expose different form violence however pandemic heighten genderbase violence human trafficking accord un office drug crime lockeddownlockedin
125,first time pregnant mumma I m student nurse go maternity leave early due pandemic missguidedcybermon missguidedcyberwrapparty missguidedcybermon missguidedcyberwrapparty missguidedcybermon missguidedcyberwrapparty missguidedcybermon
126,local artist deb van poolen high hope vendor lithia artisan market ashland year pandemic hit delay market start date force find new source incomeby
127,local news absolutely love find opposite silent majority give center stage
128,us shopper track spend billion holiday shopping season what s expect new sale record despite coronavirus recession
129,complimentary retirement checklist retirement going sidetrack coronavirusa world attempt establish new normal many people plan retire beyond concernedhttpstcoywuvsdffno retirement yeahthatgreenville
130,improve oneself essential especially pandemiclearn new skill amp increase self growth join apprenticeship program nowfor info follow amp send we message facebook page learnonlineworkathomeworkfromanywhere
131,icymi australian carrier qantas qf today confirm plan terminate job workforce different airport due pandemic
132,coronavirus vaccine approve go clinical trial safety check license medicine go uk high safety standard
133,first international student touch australia since coronavirus pandemic begin set
134,bring hope perseverance song overcome tutashinda write providence kamana democratic republic congo song feature five language enjoy piercecountystrong covid
135,ask kubball coach bill self level concern gonzaga st josephs deal covid issue heres say
136,fit urn covid christmas melaniahateschristmas
137,cnn finally realize china lie month later
138,oddly therapeutic mashablesea peewees httpstcobplinbdawc
139,hospital capacity due covid state say statewide emergency alert help frontline stay home
140,telethon raise
141,spread rural ever since beginningand see large foothold rural affected place urbanized area ncpol
142,time lose address economic crisis face build economy back betterthis team ready
143,know pandemic hard pastor thing find sayingthinke share we d like pray
144,somewhere coronavirus coronaviruspandemic covidfirstresponder time firstresponder thankyou clock tellingtime timewaitsfornobody blackandwhite blackandwhitephoto covidtime coronatime coronaart remember
145,happy holiday want share thought kus handle covid fall ask question spring student senate hosting student covid forum student speak ask question provost doctor watkin amp cap
146,woodland first grader learn buoyancy boat building pandemic virtual field trip whole story learn
