,full_text
0,james harden clear play tonight vs blazer per rocket without six p
1,look malabon zoo appeal cash donation help feed animal zoo founder manny tangco admit fund run
2,larry romanoffthe rockefellerus army worldwide pandemicdecember
3,covid
4,fuck covid miss nice drunk girl bathroom
5,mask fit leading factor dr shawn charland optometrist eyedocs ottawa practical solution
6,imagine disgusting narcissistic shell human think global virus kill
7,dr susan moore die today covid die unacceptable post video facebook indiana hos
8,public health report case people recover long consider contagious county also presume additional recover coronavirus additional death
9,minnesota lawmaker say coronavirus death could inflate review death certificatesweve sayi
10,I m stuff face til late week jan mate I m call fat lockdown
11,wear mask do not want mistaken trump supporter
12,prepare globe investigation show trudeau government gutte pandemic preparedness
13,course
14,christmas feel like christmas becausea depressionb pandemicc you re long childd abo
15,please take one minute listen doctor talk people attempt downplay covid due survival rate
16,be not even red versus blue people live relief
17,minnesota lawmaker say coronavirus death could inflate review death certificatesweve sayi
18,get ready movie date lounge really feel like kick right dick I m assume lol
19,damn that s confusing covid testing do yr cause important exam next year come school year group
20,family receive blood plasma many blood bank require unit
21,garrett temple say he s hopeful play tonight tomorrow temple yet make bull debut battle
22,pandemic turn introvert voice gig worker npr
23,drive become favorite social distancing activity tbh
24,truly do not get people lose order take seriously
25,every year christmas eve holland child gather light candle grave canadian soldier never return
26,meet door corona corona
27,today mark first day kwanzaa celebrate principle umoja mean unity oneness togetherness
28,bienvenidos la aventuraquien dijo miedoboston doctor say almost intubate suffer severe allergic reaction moderna covid vaccine
29,canada enough vaccine cover population time still tryna restrict poor country
30,delusion rugged individualism sure hurt we response trump face reality handle coronavirus even minimal competence death could cut half instead spew misinformation that s probably lose biden
31,put shut trump level dem lawmaker complain aid package
32,you re say person would die without covid covid trigger heart attack
33,christmas feel like christmas becausea depressionb pandemicc you re long childd abo
34,statement presidentelect biden stress urgent need president trump sign economic relief
35,carti sound like catch covid
36,covid relief air government shutdown loom bomb major us city where s presid
37,please help end lockdown tragic loss life lockdown cause many mental health problem
38,need light message hope spiritual leader deliver p
39,merry christmas san francisco gingerbread monolith appear overnight corona heights park
40,god great man get facetime grandma finally hard covid shit able see
41,jim ross say vince pay shawn michaels stay home per year think vince fire
42,homicide rate rise city across we clearance rate fall police attribute part
43,canada enough vaccine cover population time still tryna restrict poor country
44,spending time family amazing food nice switch covid stuff go world
45,malaria mosquitoborne infectious disease kill ten time people mostly child annually
46,thank much indepth honest look last month organizat
47,death rate low spring good depressingly low bar good
48,know covid come end even future say mask fuck mask
49,long question trump delay result preventable death americanswe live tho
50,mean harden will not miss game check penalty break covid protocol end fine that s
51,sheriff struggle contain outbreak active infection san diego jail exceed
52,lancaster california covid patient become angry pray covid roommate beat
53,please take one minute listen doctor talk people attempt downplay covid due survival rate
54,quebec total covid death per million usa total covid death per million canadian total death per million
55,million people go lose unemployment benefit today million
56,bill davis amp hazel mccallion also boardsltc board old conservative deep political connection
57,hey law firm donate kelly loeffler qanon endorsement kkk photo repudiation wn
58,wear mask eat burrito time lol guacisextrabutsoismiley
59,extension requiredextend due date file incometax return tax audit ay due co
60,israels end game lockdown rapid vaccinationisrael first enter lockdown also vac
61,take care love one orbit excellent mask model
62,exo sc bring many fan exo pandemic era one really hurt see mistreatment
63,may get second stimulus check irs check stimuluscheck
64,compile list we politician donate salary charity donald
65,never end first mask do not work mask always work first can not spread via aerosol primaril
66,go write horror movie deadly pandemic half population think fake would good start
67,hit one every thousand people have not already
68,wish brazen confidence hear holiday travel due global pandemic think well do not apply
69,dad icu last day get bad case pneumonia thing call bout play cause miss last week game like father like son thing would call he s much well
70,break janine tugonon runnerup sa miss universe
71,I ve tell sneer remainer britain tiny island isolate almighty eu
72,exo sc bring many fan exo pandemic era one really hurt see mistreatment
73,lockdown wrote publish three book via kdp raw gritty real life memoir please take look
74,biden note million americans lose unemployment today call trump failure sign bipartisan relief bill
75,hey law firm donate kelly loeffler qanon endorsement kkk photo repudiation wn
76,shift attitude coronavirus vaccine go absolutely get scarcely two month
77,something illogic meat table do not wear mask security distance be not respect take security distance wear really hope quarantine clean do not contamine everyone
78,want christmas senate contempt american people rep ayanna pressley slam
79,part dangerous trend report allergic reaction news million people vaccinate f
80,prove beneficial telehealth community heres leverage technology deliver well care patient
81,christmas feel like christmas becausea depressionb pandemicc you re long childd abo
82,horrible alhamdulillah still healthy I m convince catch covid around december well symptom unlike anything I d ever catch line know symptom also brutal cough linger full month
83,typical retrumplican misanthrope
84,lets pray dli muabot sa pinas ang new strain covid
85,nerve tell stay hometuh
86,please stay home currently la county death every minute due covid
87,redesign office layout era social distancing cre office layout design
88,might bad thing I ve ever learn washington
89,uk south africa new variant coronavirus nigeriacoronavariant coronainnigeria fourth
90,covid get everything fcked can not even visit he s hospital
91,be not even red versus blue people live relief
92,expert opinion management covid mask effectiveness bacterial pneumonia wear mask
93,cnn people united states die coronavirus
94,look get test drivethru assessment centre city hallnational art centrepatient must register city hall parking garage elgin st entrance test national art centre parking garage info
95,dozen resident leed care home able embrace love one christmas day trial rapid testswatch video sky news
96,think lucky family nowpeople take virus seriously do not care colour skin religion affect everyone unbiased
