,full_text
0,wrong though keep school open special need school near confirm covid case student weak immune system fatal someone else catch do not feel sos good interest go back college
1,issa wrap
2,may know today new covid variant detect we resposting order combat misinf
3,mixedreality convocation launch world first online bsc degree data science recorde
4,izzie stevens greys anatomy ni
5,well danger that s sure be not economy shut
6,I m sorry take week full strict lockdown mean live back march
7,I m sorry take week full strict lockdown mean live back march
8,december est republicans gop control senate donald j trump white house we us death we infection
9,horrifyingplus estimate diagnose today go develop longcovid lose month life
10,what s wrong peopleanother republican congressman die yesterday underlying condition african americans wear mask hear stupid gop
11,former us senator brutally destroy sen lindsey graham he s slug along slug white housecovidiot
12,finally positive story
13,tweet place ignorance
14,work primary school circumstance want watch fk end thank
15,think desperate extended unemployment benefit tonight heartbreake abject cruelty call
16,lagos vow tackle flood punchlagos offer free test people live disability sun
17,conspiracy lockdown investigate hollywood paedophile ring conspiracy lockdown have not work year least have not do correctly thing expect different result stupid ignorant
18,you all still call covid bug
19,vaccinate christmas eve dead five day laterthe first serious incident occur canton lucerne plac
20,equally can not punish fulham player get infect pandemic
21,I m sorry take week full strict lockdown mean live back march
22,want win botee ease collection atleast do not look disgusting next lockdown ohpollypickme ohpolly
23,sage minutes day uk lockdown announce check point amp need know potential death due measure
24,longhauler experience cognitive health issue month infection video neuroscientist
25,read poster information restriction tier high alert tier stay home england
26,feel social distance go lockdown possible shopped week wear mask etc still number go tolerance bend rule find loophole begin stick throat
27,misery one shithole states union republican party shithole political party world good news may still get might think that s awful shit daily hurt americans yeah deserve
28,ucp take federal emergency covid money leave hundred million table regular work
29,mr upouttaderr covidvaccine quarantinelife stimuluscheck
30,covid consume wine carbohydrate day
31,get head peoplethe comply restriction getthis control
32,difficult time enjoy smtownlive culture humanity concert encourage cheer
33,new school holiday extend january covid restriction discuss cabinet due
34,look like social distance hygiene procedure ready set ktm readytorace motocross experience
35,claim would million vaccine distribute end year million hav
36,ontario see record case test covid hospitalization amp icu bed record high
37,please illusion school keep open wellbeing child take directly
38,thousand different variant amp teleport machine travel mean exposure other thing they ll touchseverity covid mostly due high viral load amp mix infected people increase everyone loadhope help
39,coronavirus case child surpass million mark look like claim kid fake new
40,please illusion school keep open wellbeing child take directly
41,tragic death repelect letlow find thinking die trump find themselve
42,contrast vaccination healthy certainly prevent infectionif mere fraction covid spend devot
43,I m sorry take week full strict lockdown mean live back march
44,
45,see lot tweet republicans regard luke letlow pass away covid do not
46,germany still far normality daily death toll surpass time health minister
47,rich country get access coronavirus vaccine first poor one timeline stretch
48,wuhan virus
49,pcr test flawed test inventor say use diagnose infectious disease ar
50,history judge donald trump legacy manage lead americas battle pandemic pandemic misinformation blog document monthbymonth president covid record
51,tuppence worth restriction would effective call lockdown tier
52,would americans need money stimulus check qualify zero income impact due covid million americans boat we do not need stimulus money comedic even discuss
53,month almost year since enter first lockdown progress uk make seem
54,would able add daily vaccination number covid update I d sure love follow rollout go
55,pandemic mood
56,people believe lockdown measure cloth mask protect people respiratory virus might well believe cultist think pattern
57,interesting medium outlet touch fact california harsh covid restriction
58,euampchina conclude negotiation investment agreement year talk goal seal deal
59,healthy people die covid that s typo zero miss yes that s sad
60,death covid fall last seven day strangely make headline
61,fill dem rino governor public health official toonewsom cuomo wolf walz pritzker hogan nazi nj fauciand they ll continue stop someone
62,blantyre people get covid certificate madobadoba know country be not playingyou will not grant entry without test staysafe
63,pass new year smile wait we let start smily face
64,please illusion school keep open wellbeing child take directly
65,speaker mahinda yapa abeywardena take precautionary measure driver test positive covid
66,male nurse suspend sex covidinfecte
67,vaccine underway discover vaccine develop safely
68,uk regulator approve use oxford universityastrazeneca coronavirus vaccine cheaper easy dist
69,covid real illness hoax appreciate serious simultaneously adv
70,get vaccine save life absolute confidence scientist look forward gettin
71,finish hour long unsuccessful resuscitation year old cardiac arrest tell lockdown
72,feel every word
73,month almost year since enter first lockdown progress uk make seem
74,fg caution selfmedication say cause organ damage
75,hope district leader see rethink high school sport
76,thank mention trunk nation order amp hopefully help guy stagehand have not able work due pandemic
77,die covid I m ask corpse stuff home air conditioning vent
78,million people move tough tier restriction england midnight covid case escalate
79,hubei province covid start people city lock completely close airport ro
80,cognitive dissonance christmas tree hospital decorate joy decor next banner covid inside j
81,london put tier nov lockdown tier new varient rampant load tier nhs fit purpose
82,covid denial also highly offensive tbh amount people suffer disregard disrespectful
83,people know ontario current covid number way way well fords advisor predict late lo
84,tonight local emt give cpr man collapse flight lax later die w tell
85,eat pizza great wynnewood exotic animal park do not need worry what s covid vaccine
86,still work home amp sit long usual important health get often least minu
87,good news billion peopleoxfordaz vaccine approvedstorage regular fridge temp comparable safety
88,wow covid hit hard mate
89,lose two uncle within past week much addition sit deep pain lose
90,pandemic daddy oh say scaremongering dismiss safety measure say would
91,game postpone sebab covid
92,lakh every bank account amp crore job every yeargive day time elsewe win war coron
93,country tier lockdown school remain open like eat soup fork
94,mcconnell introduce covid relief bill boost direct payment
