,full_text
0,lady gentleman exactly california currently ablaze hospital set bed
1,heres deal whole reason mcconnell block check begin w bc he s senate majority leaderhell block cl
2,trump learn nothing he s alone gop leadership deliver blow wor
3,perspective american move denmark norway finland january risk die covid would
4,luke letlow gop congressmanelect louisiana die
5,agree ignore fool government say listen scientist lock
6,go stop insanity stand together already know crazy see passiv
7,please keep luke letlow wife two young child entire family prayer impossibly difficu
8,fishy
9,heartbreaking little boy lose father please safe folk
10,heres deal whole reason mcconnell block check begin w bc he s senate majority leaderhell block cl
11,republican luke letlow congressmanelect die fox news
12,flu pandemic never really end
13,like promote political aspiration incompetent people de
14,covid free
15,offense finna go party eat around people regular covid still top chart
16,janice dean weigh kamala harris get vaccine i d give mom instead
17,actual math clear congress could send american every month may less th
18,confirm sad news repelect luke letlow die coronavirus wife amp small chil
19,year old wife two young child donald trump gop build
20,condolence family unfortunately discriminate ignore protocol make political statement open make example mask save lifes life save may do not get trump regeneron
21,tragic awful wife kid amp everyone love himthe timeline important hereletlow announce co
22,need severe national lockdown mean severe airport close incoming outgoing flight one work
23,heres math goal reach americans vaccinate vaccine take year
24,wear mask
25,thank point kevin flight confirm land dal story
26,ohmygod wanna deal year
27,wear maskuse social distancingavoid crowd unnecessary outingsavoid extend familystay home sickwe
28,rajat sharmagive modi chance demo eradicate black moneygive modi chance gst simplify taxesgive mo
29,blackampwhite grey area essential worker get ill drop exhaustionbefore lose
30,like can not afford literally choke rs desire wealth wealth laborer get
31,finance minister go vacation holiday onte can not see family force plan online l
32,feel covid vaccine wait year get
33,pray country fellow americans right week alone federal government tha
34,help need raise awareness happen clemson smoke screen covid black male ath
35,I m sorry hear kirk test positive I m hopeful minimal health issue full recovery early th
36,need severe national lockdown mean severe airport close incoming outgoing flight one work
37,landlord break ontario lockdown law get drunk high risk brother year old kid you re uncomfortable leave room take medication
38,hope wake call everyone covid serious pandemic
39,year old
40,pause rent amp mortgage one obey lockdown still evict
41,repelect luke letlow rla die coronavirus multiple source confirm tuesday evening
42,rajat sharmagive modi chance demo eradicate black moneygive modi chance gst simplify taxesgive mo
43,congressmanelect luke letlow die coronavirus leave behind wife two small kid httpst
44,heres deal whole reason mcconnell block check begin w bc he s senate majority leaderhell block cl
45,finish hour long unsuccessful resuscitation year old cardiac arrest tell lockdown
46,americans die todaytrump golfs floridapence ski coloradote cruz hunt quail texa
47,donlemon compare presidentelect biden say pandemic current president say listen
48,cousin proud show photo fb get together christmas eve one p
49,give chance notebandi gst lockdown lifes leave farm bill way nation mario infinite chance give
50,julius de guzman hacienda heights can die covid dec always life party always
51,luke get sick
52,simcoe county health start tracking refuse vaccine spain already begin program covid alert app ontario step right direction enough
53,official hhs pentagon schedule hold briefing reporter tomorrow answer question di
54,anyone fun birthday idea covid time
55,almost year fact people still do not take seriously crazy
56,luke letlow gop congressmanelect louisiana die
57,need severe national lockdown mean severe airport close incoming outgoing flight one work
58,make sure economy get openwe learn live covid worldluke letlow
59,cdc silently update covid guideline mask do not work via
60,do not like
61,welp promise guy I d let ya know get first covid vaccine injection today get moderna one nothing report far less painful flu shot make get every year yet symptom though say might next day
62,covid really come wit tge deluxe covid do not ask deluxe
63,I m sorry take week full strict lockdown mean live back march
64,do not get covid die
65,sad two baby without father people please take virus seriously real kill
66,kamala harris lot nerve jumping front front line worker get covid vaccineespecially since discourage everyone trust trump vaccine oh dummy biden try take credit vaccine butch liar hypocrite
67,today texas reach record nearly daily case alabama also one alarming hot spot
68,year old year old love help animal round good kid go idiot white house play covid argh
69,take fast say mom lincolnway east senior die infection
70,ok everybody let chill next couple week slow stay home avoid gather indoor maybe prove freedom want right maybe right time prove do not want
71,favorite week year excited head home dfw call
72,heartbreaking little boy lose father please safe folk
73,repelect luke letlow rla die coronavirus multiple source confirm tuesday evening
74,take fast say mom lincolnway east senior die infection
75,wow way fearmonger
76,you all scream body choice covid vaccine realize spiral er choice
77,congressmanelect one least die tuesday amp americans last week ht
78,year old young kid heart go letlow family please please careful everyoneh
79,republican congressmanelect luke letlow die
80,china sentence citizen journalist report covid wuhan
81,need measure education year differently student catch hard work educator see wevegotthis survivingcovid
82,hi sydney resident know political leader be not insist epidemiologist I m advise
83,jordan wonder found father would say stayathome order curb spread coronavirus
84,need severe national lockdown mean severe airport close incoming outgoing flight one work
85,daily reminder david perdue fight stimulus check entire pandemic
86,new luke letlow republican louisiana elect congress last month die yea
87,draft dodge sissy do not talk patriotism
88,end one bad year american history democrats house congress republicans ho
89,filipino parent find way break social distancing protocol
90,seven day covid relief amp recovery kelly loeffler support she s afraid mcconnell obstructio
91,I m sorry take week full strict lockdown mean live back march
92,I m officially do covid quarantine dthank everyone well wish past week taste
93,live kipps lane apartment massive outbreak send high school student
94,donate school hospital charity less fortunate people covid pandemic one good gulfkanawu
95,take fast say mom lincolnway east senior die infection
96,luckily pandemic fake fake funeral fake death certificate
97,stayathome order san joaquin valley southern california extendedwe must continue
98,day ago repelect luke letlow pass away evening complication due day
99,mysterious disappearance flu san diego prompt call audit covid record
100,one day american taxpayer go to wake realize federal budget money senate slush fund fo
101,lockdown intend destroy country work
102,bad prediction elon musk close zero new case covid end april billionaire ar
103,covid alert outdoor cinema screening announce ok turn watch
104,trump exert energy toward try reverse
105,congressmanelect luke letlow die battle
106,congressmanelect letlow die covid tragedy
107,think keep pandemic
108,ten month pandemic still do not enough testing travestywe need scale testing anyone
109,second lockdown save christmas cancel christmas anyway say christmas would nee
110,arizona large soccer tournament week thanksgiving team
111,heartbreaking little boy lose father please safe folk
112,way young maskless maga throughout elect gop congressman luke letlow die battle
113,kneejerk commenter twitter apparently sure congressmanelect luke letlow despicable covid denier
114,kelly loeffler get present covid stimulus bill get mi
115,also mrna vaccine literally can not give covid
116,stitt administration choose long receive weekly white house coronavirus task force report public radio tulsa govstitt worstgovernorever onetermstitt stupidstitt
117,datum obtain show public school enrollment drop across state
118,highlight roll quartz interview want cover dreamcatcher song future want
119,tweet death threat prominent political figure spread covid fbi agent
120,imagine
121,daughter school lose many elementary teacher covid get sub teacher high school teacher totally unprepared grader cry wander around etc every day
122,jerusalem eilat haifa ghost town day israels third coronavirus lockdown telaviv less business
123,luke letlow louisiana new republican member us house die tuesday night complication relate day swear office
124,presidentelect joe biden criticize trump administration pace distribute vaccine say fall far behind
125,icymi think differently pay back debt decemberthe economic impact likely result even miss payment
126,diverse group business health care organization alaska native corporation join force help sustain fight
127,new yorkers expose test positive quarantine day instead gov cuomo announce though official continue warn public let guard
128,colorado man travel history test positive new contagious strain variant
129,luke letlow louisiana new republican member us house die tuesday night complication relate day swear office year old
130,massachusetts restaurant still precaution place unlike year past year close hour midnight
131,lets declare congress nonessential demand stay home slash salary country open minute
132,orange county senior wait hour get vaccination first day
133,billion people escape poverty million china india far
