,full_text
0,boyfriend get covid vaccine yesterday tell prominent side effect inability shut
1,lifetime evermy niece suggest carol singing mother participate
2,us teen vaping increase teen smoking fall fast historical update
3,would waste time fool two question live near beach take covid jab reason ask I m look little getaway I m sure housing market boom pretty soon
4,ika ji belong tribal dailywage laborer group labour work since lockdown life alone
5,day sydney northernbeache stayhome wearamask coronavirusaustralia testing contacttrace isolation
6,stop gaslightingwe see history recordgopbetrayedamerica
7,trump promise coronavirus vaccine year end washington post journalist weird reaction factchecke
8,die avoid take care catch live long term perhaps permanent
9,pope francis divert arm money fight ensure vaccine
10,tell today service center congratulate employee great job maskssocial distancingand overall work time covid speak official death toll went say fake news
11,watch live pm ontario public health official speak province set new daily record caseshttpstc
12,thank bruce say hi
13,dear expansive generous employee philanthropy do somethi
14,tracking
15,side effectsscreenshot linkdo researchstay safe friendshttpstcokppgvzncue
16,wow hospital worker prior allergy put intensive care severe reaction pfizer vaccine
17,exclusive nct cancel prerecording gayo daechukje preemptive testing entertainment state
18,first person new york state gets vaccinate live cnnof course queenscorona crownlong island jewish medic
19,thing change
20,fuck far hippo know along pandemic start want follow party line pandemic response republicans political whole timeand yet people still vote themand that s know country doom
21,think brexit
22,florida governor ron desantis say face repercussion challenge outrageous handling pandemic
23,people I m afraid covid do not live life fear do not let fear control live people th
24,really talk f word context fing people stand trump boast abo
25,gain new reputation corruptionbusinesse around world know need win contr
26,coronavirus death toll rise turkey coronaviruspandemic pfizer billgate
27,bishopmalesic reflection sunday advent
28,kellyloeffler sprechers trojan horse senate reason loffler amp sprecher want vote increase personal capital gain begin day loeffler first senate covid briefing busy help since dead
29,may sound like much fun litter pick great way get fresh air help planet make sure follow covid rule
30,become clear pandemic follow roar amp people dress go
31,nigga almost year live one advanced country covid control
32,let get right criticism dr jill biden she s medical doctor say bunch people
33,pandemic eviction crisis fall hard nys black amp brown community housing justice racial justice
34,justice have not meet person month since scream forget year ago join
35,partial lockdown joke people everywhere normal january case canada per day continue full lockdown tsunami
36,go to suck you all
37,advocate want cobb county leader enact emergency ordinance extend cdcs eviction moratorium county say wait potential action congress look recourse they ve get two week moratorium expire
38,next upthe roaring
39,let get right criticism dr jill biden she s medical doctor say bunch people
40,houston mens basketball coach kelvin sampson say player
41,tell executive agree sixweek lockdown across ni review four week kick boxing day
42,sleep medicine sleep medicine education thrive despite pandemic
43,disappointed bectu takingissue cruise rant set take liberty protocol difficult year everyone fortunate working production must remain covid secure job threaten
44,stop gaslightingwe see history recordgopbetrayedamerica
45,kremlinbarbie ivanka try overrule cdc scientistskellyanne conway try spin cdc warning abo
46,cocacola cut job worldwide part broad restructuring plan accelerate coronavirus pandemic
47,boyfriend get covid vaccine yesterday tell prominent side effect inability shut
48,typically temporary morgue semi truck roll around california genius
49,break georgians vote early jan senate runoff election relief health care j
50,nice woman
51,I ve inform although covid vaccine will not contain microchip new album
52,omg much hate covid bball family intro highlight
53,publichealth pfizer help create global ip enforcement rule use undercut access covid
54,houston mens basketball coach kelvin sampson say player
55,scary time thank trumpy
56,beach closure ramaphosa cut garden route throat daily column today cl
57,senator see investment opportunity oppose stimulus check work people
58,can not imagine relief worker feel
59,global south country lead south africa india request suspension wtos patent rule enable
60,ever dawn people rich fcker do not care live die
61,global south country lead south africa india request suspension wtos patent rule enable
62,boyfriend get covid vaccine yesterday tell prominent side effect inability shut
63,every since pandemic facebook extra sensitive
64,maybe way rally troop remarkable senatemajldr tell caucus act
65,question furlough scheme need extended end april we ve repeatedly tell govt th
66,german expert vaccination coronavirus divide society two class
67,there s much hire staff hospital early month pandemic hospital count temporary support unaffected area entire country surge time outside support be not
68,covid try attack family devil get to go
69,never million year would guess leave would oppose vote medicare pand
70,interesting sen scott approve gop tax bill would increase debt trillion year economic growth pandemic decrease contrary reagonomic prediction would increase make reality even bad
71,trump promise coronavirus vaccine year end washington post journalist weird reaction factchecke
72,feel like I ve aged year covid long hauler continue experience symptom month later
73,read angrier get corruption endemic government mindset take
74,boyfriend get covid vaccine yesterday tell prominent side effect inability shut
75,delighted see selfstyled crusader grifter womanbeater allround charmer go two month today h
76,challenging year democracy prevail election worker help million americans vote
77,year trump fail indian country amp break promise exacerbate administration failure
78,I d like see kirk cameron every ignorant selfish dipshit make public vow anyone f
79,tyson food fire manager iowa pork plant investigate allegation bet many worker would get sick
80,gaun yersel jacinda whit real leadership look like
81,thing change
82,one americas trust reporter review immaculate deception cover pandemic
83,damn front line covid worker get to get vaccine
84,deputy governor kogi state right there s someone man hire manage account handler
85,world vaccine frenzy indian government distribute home covid kit zinc doxycycline iv
86,sir ian mckellen receive first shot vaccine thursday english national health service announce
87,pet get sick infect close contact person virus you re sick
88,dude pandemic
89,boyfriend get covid vaccine yesterday tell prominent side effect inability shut
90,sir ian mckellen receive covid vaccine anyone live long alive
91,people accomplish nothing lockdown know much well much smart
92,kinginslee covid order prohibit gym fitness center operate I m little guy try survive
93,watch msnbc go rail say trump prosecute death
94,become clear pandemic follow roar amp people dress go
95,remind act durne time bebut one spread virusgood tom want crew keep work stayed employ unlike million work morbidity rate unite
96,joshua walker pregant wife do not look beligerent report comply th
97,many us family food line hour feed kid present christmas fema emergency lik
98,joebiden building team help we meet unprecedented challenge face american peoplefrom
99,jelenadjokovic hope donation empower system healthcare worker fight
100,become clear pandemic follow roar amp people dress go
101,feel lucky vaccine would hesitation recommend anyone
102,good reason awesome celebrity trend
103,boyfriend get covid vaccine yesterday tell prominent side effect inability shut
104,covidfriendly mean keep mask except grab something eat also stay near buffet want eat sit together make sure safe distance keep window open well
105,I m say wonder would not hung can not covid
106,florida report new coronavirus case thursday another new resident death link
107,central bank digital currencywhat call digital cash could potentially use offline payment new report fro
108,hope get well soon sophie send warm wish let keep work together
