,full_text
0,keep give
1,america donate vaccine uganda deliver vaccine store embass
2,receive vaccinebrandi johansen covid unit nurse managerdan johnson md critical care anest
3,new cdc study mississippishockerchildren party playdate weddingsfuneral visitor one home
4,tom cruise go ballistic mission impossible crew break covid
5,feel like friend joke make enough safe covid go to follow
6,progressive caucus united position covid relief package must include survival check enhance unempl
7,fantastic news morning five gp practice trafford begin vaccinate coronavirus
8,month refuse negotiate covid relief bill mcconnell finally sit negotiate table toda
9,glad share good news canada improve overall travel advisory part pakistan wi
10,liability shield need defeat license employer kill employee covid
11,covid jerk weak virus till immune system well trigger variety organ start war refuse get antibiotic say goodbye planet departure soonwear mask smart
12,despite pandemic despite obstacle americans voice hear loud clear
13,health worker treat patient entebbe general hospital happy claim gov
14,least favourite part mine global coronavirus pandemic
15,follow covid social distancing rule much jaipurairport airasia
16,florida gov ron desantis want court sanction lawyer sue relaxed response
17,thx change telecom industry indiawe enjoy cheap data rate world along
18,jee neet exam finedoe election campaign fine celebrate festival fine
19,accord government second wave pandemic think good time tell million
20,want go popup dad will not let meyuuyuyuwhen corona enduui miss kim tyunguu dad right
21,progressive caucus united position covid relief package must include survival check enhance unempl
22,soul shatter yet many people stupidly think hoax
23,progressive caucus united position covid relief package must include survival check enhance unempl
24,do not think praise giftofthegiver enough truly contemplate level work put government
25,gb johnson annuncia il lockdown nazionale via
26,progressive caucus united position covid relief package must include survival check enhance unempl
27,guy behind bar crime spree
28,tremendous article draw straight line harris fordshare noneducation worker friend
29,spend much time think many americans trump kill criminal handling covid forget
30,tvn hospital playlist postpone film january schedule begin month due rise corona
31,bring attention inequality child young people sustainable place fair employment put health equity wellbeing heart local regional national economic planning strategy
32,reviewhow coronavirus killlungspneumonia hypoxiaheart myocarditis arrhythmiait form blood clot
33,foulkes think hear elect leader country middle deadly pandemic somehow pa
34,stay home corona time video horny kinky dogplay porn popper cum dicpic
35,spc commend adnoc robust proactive response throughout year consistently
36,believer non believer good read think itpsychologyofcrowds lockdown anderhalvemetersamenleving crowd politic believer nonbeliever
37,could still moron decide wear mask amp even protest itcould covid far contagious lethal flu end wtf hurt wear one do not you re selfish pos you re one many bless
38,demon slayer close surpass spirited away domestic box office japan however studio ghibli classic
39,excellent service clean room staff available professional customer focus good security well locate th
40,new analysis transmission reduction due restrict gatheringsclose businessclose schoolsstay home
41,watch begin end pandemic first time allow imagine possibiliti
42,tom cruise
43,everyones wait act covid expire december
44,pm tell we covidsafe app would key australias safe reopeningthe senate covid committee find
45,op playground baekhyunahhbh time go playgroundstay home must use mask pleeeease
46,yes understand ppl need travel really important family issue like sickness funeral also business be not ok week awful time stick raggedy ass stay put home I m do selfishness
47,clarify arunachal pradesh get positive case till datethe report zeenews f
48,set example we
49,thought know respiratory virus generally work new cdc director rwalensky like fauci show humility
50,minnesota pay million get back federal government meanwhile mitch mcconnells home state ke
51,india trackeras december amconfirmed case
52,tvn hospital playlist postpone film january schedule begin month due rise corona
53,progressive caucus united position covid relief package must include survival check enhance unempl
54,first batch vaccine
55,scientist take part world health organization mission track origin coronavirus say plan sif
56,yes thank braver ill feel safe enough get vaccinate though imagine
57,idiot logic daymore people die coronavirus pearl harbor trump fault mishandle coronavirus pandemicfor record next time get cold one I m go commissioner charge attempt degree
58,think covid treatment free course think insulin should not cancer treatment
59,retweet like every form lockdown need fuck forever
60,fuck many americans could get especially genuinely need stimul
61,americans keep say well china lie covid number governor florida do not send
62,reasonable explanation massive testing combine death coding rule mean clas
63,tvn hospital playlist postpone film january schedule begin month due rise corona
64,progressive caucus united position covid relief package must include survival check enhance unempl
65,moscow mitchs wife elaine chao use position federal govt help familys corrupt shipping company comp
66,new cdc study mississippishockerchildren party playdate weddingsfuneral visitor one home
67,recently pandemic thought lose money air ticket thankfully book refunded
68,govt say winter session parliament year due coronavirus excuseso big political ral
69,receive first pfizer vaccine
70,tell we doctor covid member parliament bbi know support bbi coz extra nomination
71,india register new covid infection total caseload rise
72,kabale parent move block sale school land sino company chimpreportsnew
73,bengal update recovery rate go bengalfightscorona stayathome httpstcodgffidwddt
74,stay home fuck toy dm nude fuck horny nude
75,department education deped tuesday welcome approval president rodrigo duterte cabinet pilot facetoface class area low risk january facetoface
76,wipe million job asiapacific year un agency
77,healthcare system vulnerable report via
78,great see many great option come
79,minimise spread suggest behavioral change include do not touch face do not sneeze hand sneeze elbow wash hand regularly wear mask cover nose mouth publickomeshacorona
80,false positive pandemic many positive test wrongmost case asymptomaticmost death covidmost hospital fullmost data distortedmost govt information propaganda we will not get vaccine many we wonder what s go
81,public hospital lack capacity fight rise case
82,sanitizewash hand frequently protect catch infectionwherever take nece
83,city cambridge launch new small business winter grant opportunity december eligible cambri
84,oklahoma national guard complete first vaccine
85,weekly data update week bed usage hospital
86,going happen up down well last test match good lockdown fitness diet priority say
87,
88,town city england current high infection rate name public health
89,taiwan medigen vaccine biologics corp apply begin phase testing vaccine become third local developer seek permission test efficacy product large
90,festive season let we remember brother amp sister keeper prevent spread advise shopper observe protocol chunga mwenzako na utakuwa na krisibilaworrie
91,nearly half singapore migrant worker reside dormitory accord government
92,southkorea report record new coronavirus case hour day early accord data korea disease control prevention agencys website
93,reminder today potter bar along area hertsmere watford amp broxbourne enter tier restriction find mean please click link handsfacespace
94,oped coronavirus pandemic reveal russian politician slacken grip reality countrys success handle crisis deteriorate steadily write patrick sewellhttpstcoptxpifpmbc
95,covid case india case test india bot
96,see histology lung show we aftermath happen people si
97,mixed feeling design warp effect cool google image png corona ruin
98,uab three day away play conference usa championship tuesday head coach bill clark say entire team test negative late round testing
99,many kid lose inperson school also mean lose health care program st paul work hard make sure student get help need
100,progressive caucus united position covid relief package must include survival check enhance unempl
101,miss press conference morning watch pji executive director staff attorney rebecca ram
102,current condition sayre patemp chill point barometer inhgwind mph nacorona virus weekly statscase nepa bradfordcounty
103,stop search job topictuesday transformationtuesday tastingtuesday
104,could not biden make ambassador covidfree country need supremely qualified know plum position check scott brown usambnz twitter sometimehes real winner nh senate race
105,us food drug administration give emergency authorization tuesday first test fully take home
106,total test perform ethiopia case today death today
107,health worker treat patient entebbe general hospital happy claim government pay salary allowance since july ntvnews
108,time temp wind sse pressure rain hum et solar uv index sunrise sunset cloudbase conlig bangor stayathome
109,update ontario hospital warn prepare surge capacity plan within hour amid recordbreaking number
110,florida gov ron desantis double keep state open white house panel urge strict measure
111,wet wednesday west coast home safe sound wee run haydocknewhouse linwood good run time fart around head get do enjoy self today folk stay safe keep smile easy smile frown
112,ikr corona case still increase terrible
113,fairly good guide mask medium completely fail disseminate say wear mask one have not people remind even tell experimentally prove variation
114,san bernardino county petition california supreme court allow county take control local coronavirus measure
115,diy dey economy behavioural shift postlockdown world gigeconomy gigwork
116,senate majority leader mitch mcconnell vow tuesday legislator would go home holiday without approval stimulus bill
117,trumpbiden divide hamper covid vaccine trustbuilding effort
118,you ve walk cta tunnel worry covid vaccine
119,santa claus convey message reassure christmas preparation go well call people good nic
120,despite rollout vaccination project cumulative death we april
121,bad pandemic yet come kris kobach january may well big fight congress election
122,heartbreak lose parent
123,retweet like every form lockdown need fuck forever
124,pressure deal intense unemployment benefit set run dec million people many business barely hang
125,delhinee blood type abpositiveat northern railway central hospital cpblood component need plasma ab
126,maternity labour delivery packing protect mother baby coronavirussee isrgkb baby child delivery mother pregnancy womanhood
127,five way may permanently change way live
128,ndi enugu please sis look job part timefull time she s reasonable job since cov
