,full_text
0,right thing getting test amp meeting small group mix message come healthcare amp governmentidk u stay home u small gathering permissible do not see mom either understand
1,call pandemic random word start p stop funny day
2,covid
3,break due surge coronavirus case amp continue procession presidential candidate physical campaign mee
4,first pandemic
5,I m pt work covid patient make sick
6,several wave new ccpvirus outbreak recently occur different region throughout chinaccp authorit
7,do not pandemic deal
8,getting test covid passion
9,throwback last september supporter share message hope young people struggle
10,president trump silent daily tragedy family lose love one turn obitua
11,fuck covid miss nice drunk girl bathroom
12,minnesota lawmaker say coronavirus death could inflate review death certificatesweve sayi
13,you ve destroy life americans unemployment lose job bungle virus pull pandemic team china youfailedamerica hundred thousand life lose failuregt may god punish
14,minister health lizzie nkosi announce nine new death eswatini take total number de
15,co state senator blast penny who s vacation vail stay tuned story day thing would differ
16,great speak today joint ukhungary innovation forum hydrogen response must look build
17,already get presidential assent right rule implementation could frame yet say corona reality spook backlash protest international pressure delhi election result proud resistance
18,put protective glass protect staff coronaviruscustomer
19,christmas feel like christmas becausea depressionb pandemicc you re long childd abo
20,americans currently hospital million work
21,take guidance cdc federal guidancescmon man least try understand everything work debate do not bring knife gunfight
22,happy official lock day ontario safe you all
23,grow muslim family never celebrate christmas year go home pandemic roomma
24,wish we could fight covid hard fight recreational drug
25,cop should not wear vest shift do not involve gunfire do not live fear see stupid sound wea
26,thank accurate title say news article describe compla
27,put facebook back first thing see someone concerned pandemic fearful family comment conspiracy theorist say govs plan make brexit look badinstantly remind deactivate moron
28,brown positive test player jedrick will jr negative close contact flight delay
29,outbreak colorado innout positive test
30,brother say I d also add twin sister celebrate april
31,million americans lose unemployment benefit trump sign covid relief legislation todaymr pre
32,truth trump claim election rife fraud isthere way useless ig
33,year rat almost hope epidemic stop I m afraid go
34,april florida governor ron desantis call florida god wait room discuss pandemic
35,unemployment relief expire today fail secure covid relief georgiaenough enough
36,lebanese army say begin instal field hospital dinnieh village asoun part field hospit
37,todays indicator new hospitalization new case positivity rate avgdont let
38,imagine scientist pull allnighter month create pandemicbuste vaccine fast vac
39,dem support robust aid people republicans want little politically get away withrepub
40,find person many covid leave go stupid job will not hire anyone I ve stick work alone lot I m close quit I ve
41,dec confirm case yesterdayhorizontal axis sequential day number start day jansolid line forecast case case use predict always hit mark fyi
42,consider increase thrombotic risk optimize anticoagulation strategy pedsicu patient misc multisys
43,test new coronavirus strain ongoing ghana ghs
44,single province canada together medical officer health opt ontario ridiculous approa
45,I m try say thisif want bash vaccine fairly ie do not reduce mortality prevent spread infection do not unfair vaccine efficacious reduce severity safe population level
46,independent poll declare musevenimustgo wewantchange weareremovingthedictator ballot covid
47,hey law firm donate kelly loeffler qanon endorsement kkk photo repudiation wn
48,patient discharge hospitalization readmitte within month say new study
49,trump care content bill idea content instead extract last final
50,covid could end go concert would great
51,happy boxing day that s big deal canadaspeake canada know canada give unemployed ci
52,man sickness covid isolation rule bro legit auba ill give laca score midweek martinelli fire kinda make sense
53,nightlife wuhan poppin nobody wear mask social distancing guess ill stay home stay safe
54,nc report new covid case new death since dec
55,million americans lose unemployment benefit trump sign covid relief legislation todaymr pre
56,little educational thread vaccine infectious disease amp relate biology health human immune
57,bomb go us soil christmas morning people struggle feed family everyday people say
58,remind people say can not trust peer review literature climate change share
59,grotesque sentiment people old people ill less worthy life young healthy
60,people united states die coronavirusus population death
