Unnamed: 0,full_text,sentiment_score
0,hilariousand relevant easy contact trace,0.4166666666666667
1,contagion,0.0
2,everyone pleasure work know one kind task wi,0.6
3,watch vaccine arrive true shot hope,0.35
4,have not look tn low cumulatively surprising catching speak september nm way low low flafter laud scientific american beating expect tn peak fall,0.21666666666666665
5,covid will not last long,-0.025
6,guy though hilarious,0.5
7,trump report cardadde trillion national debt epa regswithdrew int org,0.0
8,return corona virus,0.0
9,I ve reconsider plan,0.0
10,unlv mens basketball head coach test positive,0.22727272727272727
11,fake covid verve mask do not work make u bad ill ill see face mmm mmm htt,-0.5499999999999999
12,ppl travel place maskless pandemic biological warfare low,0.0
13,run dubai thezoocallednigeria,0.0
14,can not unwatch contact trace simp,0.0
15,shortcoming lead residential care unprepared illequippe handle pandemic staff employ,0.0
16,straight ignore role obesity coronavirus death act like everyone face equal risk needlessly jeop,-0.09999999999999999
17,post quiet picture havehotel stay pre covid long night write sky burn night outside window,-0.016666666666666666
18,please everyone safe next week do not mingle well quiet uneventful time covid,0.16666666666666666
19,first step rebuild economy defeat virus please heed advice expert wear mask,0.25
20,wrong unnecessary,-0.45
21,state can not properly roll covidvaccine wout state local aid congress text relief connect,0.0
22,opinion americans die thousand trump crony cut line coronavirus treatment vaccine,0.0
23,need fund election administration responsibly steady predictive stream funding rat,0.16666666666666666
24,first vaccine arrive saskatchewan today pm health care worker set receive,0.25
25,I d rather take chance catch covid take vaccine,0.0
26,due recent covid exposure museum nrc wing closed visitor notice nec remain open,-0.05625
27,u covid amp know still going go hell,0.0
28,investment workfromhome scam surge pandemic fed say,0.0
29,airline stand get pandemic relief proposal,0.0
30,inside pandemic want million people start rush large crowd get stupid number everybody,-0.2928571428571428
31,do not let lockdown stop find husband purrrddddd,0.0
32,rural america struggle slow spread covid frontline worker brace rise hospitalization th,-0.15000000000000002
33,experience resilience resolve emory students staff faculty word emorystorie,0.0
34,feel like I ve repeat quite bit still message have not understoodlockdown c,0.0
35,reminder mitch mcconnell hold unemployment payment hostage corporate immunity lawsuit,0.0
36,work administer first covid vaccine city,0.25
37,first americans receive vaccine give we hopeand remind we make sure gover,0.375
38,eton private school allow close safety staff pupil state school greenwich covid r,0.0
39,peel public health issue letter important change screen start dec child,0.2
40,steph trevor notts fire amp rescue work tirelessly support staff pandemic role monitor sickness become comforter amp regs translator staff would lose without unsung hero epitome team work,0.0
41,need mask lockdown anymoreopen country,0.0
42,absolutely good thing btw,0.7
43,kayleighmcenany respond previous factcheck state vaccine covid would not available long time h,-0.1388888888888889
44,headteacher would prepare go government close school coronavi,0.0
45,lock till april,0.0
46,monsta x concert lockdown,0.0
47,religious bailout republicansjoel osteen texas megachurch receive stimulus loan htt,0.0
48,reelection year mcconnell flatout admit hannitys show he d rig trump impeachment trial andblocke critical house bill gt heroesact deadly pandemic enable become trumpvirus moscowmitch fear lose,-0.1
49,ohio get billion federal spending pay taxis yearconnecticut pay billion tax,0.0
50,lockdown great get really local little gem know unusual point view really love,0.2625
51,think covid treatment free course think insulin should not cancer treatment,0.4
52,news story year pandemic back top,0.25
53,flu season help avoid twindemic city los angeles offer free flu vaccination various location acro,0.2
54,icymi god angry people disrupt country either pastor politician anybody elaborate december,0.0
55,joel osteen mega church get million covid relief ppp loan remind much fuckwad church pay,0.2
56,death damn unnecessary utter failure leadership,-0.23888888888888893
57,sorry,-0.5
58,hope beat virus navajo successfully roll vaccine navajo nati,0.75
59,contrary conspiracy theory dr kizzy be not pluck obscurity disarm skepticism black people,-0.16666666666666666
60,terrifying,-1.0
61,senate can not go home without pass covid relief,0.0
62,know other shit aoc one that s twitter warriore quite think side see cover magazine pelosi refuse fight pandemic betrayal hope,-0.1625
63,push contact orthodox bishop vax freedom ortho catholic bishop turn compliance unscientific covid mandate moral obligation rc want guilt risk,-0.06666666666666667
64,sorry have not get back people doin hair life crazy covid even crazy do not scare safe stay home safe,-0.1166666666666667
65,pandemic blizzard do not know you re like job tell,0.0
66,due desoto central opening sit dec whiteside kickout cancer classic boy,0.013888888888888886
67,heres health official charge lockdown saying think one hear,0.0
68,daughter work hour shift straight night week icu full covid pat,0.275
69,double standard noneoregon new secretary state democrat catch host birthday gathering defiance g,0.04545454545454545
70,state one state feed state blue state pay taxis get back,0.0
71,covid ascension symptom you re spiritual refuse wear fucking piece cloth face,-0.3
72,covid death mean people we die covid minimum tragedy,-0.3125
73,people test positive covidtheir ig story,0.22727272727272727
74,tomorrow I m interview who s esris yale direct relief,0.1
75,dumb,-0.375
76,yes cause death covid mom would live long well death hospice care october guy discover grand effort overhype covid data scare people,0.19545454545454544
77,nervous vaccine here scientist,0.0
78,eviction moratorium lift summer find high rate increase mortali,0.16
79,well first vaccination number state dashboard we ve see congratulation,0.25
80,straight crust long know that s probably never test positive covid I m smoke antibody gasoline,0.12575757575757576
81,hubby bring office hand dart point world map wall say wherever land,0.0
82,covid mortality nursing home fall fast christmas vaccine get probably deserve th,0.2
83,covid death mean people we die covid minimum tragedy,-0.3125
84,baboon social distance please keep distance safetystaysafe securingyourfuture,0.03333333333333333
85,do not make laughquarantinelife stayathome house cleaning,0.0
86,senate hear hcq dec stop people away hcq pandemic kindly like forb,0.6
87,social distancing,0.03333333333333333
88,lol free ampstay indoors cost wanna test home jaunt bus walk drive interact people amp go pharmacy pay small fortune head home interactingpasse people way jolly clever idea,0.27916666666666673
89,gun sale surge pandemic put unparalleled strain federal background check system number,0.0
90,newinformation new case amp new fatality report wisconsin dhs tuesday percent new p,0.13636363636363635
91,pretty thorough dismantle wearamask silliness people literally synonymous neutrality,0.25
92,annnd think say people use argument excess death due covid say they re talkin posterior,-0.125
93,think covid treatment free course think insulin should not cancer treatment,0.4
94,get tax bill gov like many mental think money ill pay landing,-0.033333333333333326
95,pickin pocket he s sayin pleased meet ya,0.5
96,please read story jamarcus crews country black dialysis patient,-0.16666666666666666
97,hcq zinc water quickly put china virus fire family vax necessary thank much dr,0.17777777777777778
98,elena spanish woman applaud discharge madrid hospital survive,0.0
99,breakingnew variant mutation identify believe cause fast spread uk health secreta,0.2
100,I m capricorn convince,0.0
101,govan schoolboy channel eminem special covid christmas rap write,0.35714285714285715
102,swab collect time administration second moderna vaccine dose provide evidence one dose vaccine,0.0
103,laugh see wuhan janet say crowd control rioter,0.3
104,jesus stupid congress every state red blue need funding help covid bill ever write give fund blue states united states red versus blue sit shut,-0.13333333333333333
105,local researcher see increase reproduction rate ncr,0.0
106,pretend he s guy ghost good friend contacttrace simp okboomer,0.7
107,us bank scramble persuade washington policymaker extend dec expiry accounting waiver allow lender give struggle borrower leeway loan several banker lobbyist,0.0
108,paycheck protection program mean lifeline little guy pandemic turn big business first line,-0.0625
109,late figure inhttpstcopbiidfzmfh,-0.3
110,idk feel weird promote music literally middle pandemic yeah nice b naughty anyone lmfao hate,-0.17
111,ems doctor clinician unite provide free online capceaccredited recertification capce recertification paramedic firerescue emt trainingprogram,0.4
112,international selection weekend result number lucky member select travel wales yfc next year covid restriction allow along other choose back,0.041666666666666664
113,day irelands vaccine rollout plan reveal taoiseach join tonight show live studio discuss moretonightvmtv live vmnew,0.13636363636363635
114,free pcr testingopen todaywhen tue dec colorado blvdpregister call scheck websitetwitter inclement weather closure cdphe,0.4
115,inauguration planner seek craft event capture traditional grandeur historic ceremony comply protocol,0.0
116,wi supreme court rule state authority abandon voter i d rule due covid,-0.125
117,mayoclinic weigh science,0.0
118,nbcnews modernas vaccine effective prevent illness appear protect infection well,0.6
119,parts west midlands surging hour tier,0.0
120,cause pandemic amp she s spread germ everywhere,0.0
121,janos job protect home covidalert app,0.0
122,act defense secretary christopher miller tell take covid vaccine publicly lead exampl,0.0
123,parent even good circumstance hard you re question sanity right positive parenting strategy help family surviveand maximizeyour time together,0.23033008658008658
124,live gov andy beshear hold regular briefing kentuckys coronavirus response,0.06818181818181818
125,second mostread blog past year nicholas campitelli dpm facfas could covid toe emerge acroischemia symptom,-0.125
126,researcher show coronavirus kill efficiently quickly cheaply use ultraviolet uv lightemitte diode uvled believe uvle technology soon available private commercial,0.2
127,day alamofilmclub movielover give meour group photo note take pandemic old chance gather film community first metropolis last weathering,0.11666666666666665
128,something terrible magic far incredible pandemiccoffeehousewriter poem poetry christmas holiday httpstcozhmtswfmht,0.125
129,new around worker return,0.13636363636363635
130,public come around vaccine theinfiniteage covidvaccine,0.0
131,icymi right covid vaccine arrive morning medical center worcester check recent video front row look,0.04642857142857142
