Unnamed: 0,full_text,sentiment_score
0,marcorubio million report case coronavirus florida die clear p,0.10000000000000002
1,continue play golf thousand americans die pandemic liarinchief can not handle trumpisanationaldisgrace,0.0
2,testing appointment january avialble booking appointment require strongly urge resid,0.4333333333333333
3,exactly smdh,0.25
4,economy climate change racial justice nation face four historic crisis c,0.0
5,can not wait pandemic trump private citizen ensconce maralago without access nucle,0.0
6,italian judge rule court rome ordinary law attribute power pm amp council minister declare sta,-0.125
7,swear fight two pandemic stupidity health secretary francisco duque iii,-0.6
8,know truthwhy trump block covid relief fund trumpwantspeopletosufferwhy would thiswant regret elect himpunish ppl usa choose bidenwho know he s deranged sociopathic narcissist,0.8
9,winnipeg we ve lockdown since soi finally diy haircut little help missus anyone else trim lettuce,-0.09375
10,hi lesbianartist lesbianartist I m enby character artist storyboarding aspiration currently I m look,0.0
11,can not clear gather negative covid might early course detect virus,-0.08333333333333333
12,week get covid vaccine early despite know high risk category marco rubio say,0.13
13,rural community wait coronavirus vaccine,0.0
14,ted cruz last month dems party rich gop party work classte cruz month,0.1875
15,china virus racist pig coronavirus,0.0
16,december deadly month pandemic jan feb mar april may,-0.2
17,second,0.0
18,throughout history britains rule class create crisis crisis boris johnsons run bad decision brexi,-0.6999999999999998
19,little marco forget trump lie deadly little marco think bible reference save,-0.1875
20,trump golfs penny ski americans suffer that s whole tweet leadership amid deadly pandemic,0.0
21,think desperate extended unemployment benefit tonight heartbreake abject cruelty call,-0.6
22,think trump would cruel pocket veto covid relief,-1.0
23,congratulation fuck million people yesterdaymillionswe can not even file get one last week pua breadcrumbs insane idiocy,-0.425
24,possible avoid travel may increase chance getting spread stay home stay safe,0.25
25,starting feel like main character one time loop movie can not stop live day,0.101010101010101
26,pandemic p slander time,0.0
27,quarantined day get rapid covid test several day get fursuit pic safely be not something,-0.125
28,vaccine effective population take you all do not wanna stay home you all do not want th,0.6
29,people do not realize gather around tv every holiday season junior worldjunior comprise,0.0
30,thank share think postcovid game development go back centralized office environment amount remote work see today stay,-0.16666666666666666
31,marcorubio million report case coronavirus florida die clear p,0.10000000000000002
32,break southern california likely face extend stayathome order holiday surge coronavirus casesin,0.0
33,pregnant woman face increase risk death compare nonpregnant woman symptomatic h,0.3333333333333333
34,trust sell australia whole nation china stupid freetrade taxfree economy plus robbingsociety taxcut borrow money,-0.29999999999999993
35,ro be not like flu kidsthe flu way worseresearcher compare every covid hospitalization fr,0.0
36,third case uk variant find ontario provincial official say detect person,0.0
37,compile list we politician donate salary charity donald trump,0.0
38,nero be not bad comparison,0.3499999999999999
39,river state record total confirm case coronavirus far high figure infection entire south south geopolitical regionthis,0.065
40,great another super spreader event pandemic continue ravage country pure evil,0.08690476190476187
41,asymptomatic transmission do not occur study million find news lifesite,0.0
42,strong tail wind good luck usually turn pneumonia around dayswith strong ta,0.32916666666666666
43,could increase use radiation decrease amount pneumonia patient face survival rate well survival rate watch,0.0
44,article may connect current lock although I m sure try hope I m wrong folk act responsibly,0.05
45,stuck pregnancy test microwave turn positive damn guess pregnancy myth,0.22727272727272727
46,next week crucial american historyhere standi vote override,0.0
47,trump refuse sign veto congress override let clock run pocket veto lead governme,0.0
48,absolutely heartbreaking thread,0.2
49,week get covid vaccine early despite know high risk category marco rubio say,0.13
50,forget murder hornet kind australianwildfire,0.6
51,teach one thingit americans single selfish ignorant idiotic people planet,-0.41269841269841273
52,unbelievable asshole,-0.25
53,new strain deadly strain per admiral brett giroir,-0.03181818181818183
54,can not repeat enough perdue amp loeffler get topsecret buy,0.0
55,covid vaccine roll uk across europe we assure morrisonhunt sign,0.0
56,call president americans call maralago tell trump stop golfing work stimulus billthe maralago,0.0
57,asymptomatic spread covid prove myth business life shut myth,0.0
58,number people say likely certain get coronavirus vaccine we grow accord,0.10714285714285714
59,string big word together think take literally none true please sign affidavit state refuse care covid beyond large bottle tylenol case gatorade ship home,0.1880952380952381
60,restock update target newegg popfindr brickseek see nintendoswitch xbox xboxseriesx blackfriday covid coronavirus trump,0.0
61,hope trump fun make suspenseful reality show end covid relief bill people count,0.15
62,fully open usa,0.0
63,compile list we politician donate salary charity donald trump,0.0
64,corona take we,0.0
65,healthy year old receive vaccine first responder state would like word guy,0.2833333333333333
66,vaccine already administer least million people remember expert say woul,-0.3
67,make mandatory wear mask game,-0.4
68,absolutely heartbreaking thread,0.2
69,yup big business especially people government long covid stay fat bank account get,-0.016666666666666666
70,marcorubio million report case coronavirus florida die clear p,0.10000000000000002
71,monday december coronavirus case queensland new locally acquire case overseas acquire case,0.06818181818181818
72,smtown live culture humanity happen jan kstthe concert organise give hope amp comfort,0.13636363636363635
73,statistically virtually impossible another person get infect infected person ar,-0.6666666666666666
74,small piece kit give oximetryhome patient make massive difference massive difference detect early sign micro emboli post covid pneumonia,-0.0375
75,go year since buy two suit tailor marketing job lay due covid still have not wear ugh hope still fit,0.1375
76,pandemic p slander time,0.0
77,honestly think way could hate marco rubio get vaccine close hi,-0.10000000000000003
78,everyone dismiss flu dismissively say survive tell last time,0.0
79,pdf external peer review rtpcr test detect reveal major scientific flaw molecular methodological level consequence false positive result,-0.027556818181818203
80,democrats essentially dare republicans vote hit twothirds threshold challengemoreover,0.0
81,vaccination weekend holiday need update vaccine datum till early closur,0.1
82,hail covid general,0.05000000000000002
83,hopefully go well pandemic make everything much difficult,-0.5
84,everyone receive vaccine send sincere follicular cell thought may,0.5
85,covid endemic everywhere highly contagious fault get fault som,0.16
86,what s wrong everything be not game bill pass front signature desp,-0.15
87,name early covid treatment censor column write,0.1
88,december officially deadly month pandemic double guess question covid,-0.1
89,shut border make little difference especially do not know covid november look think boris make huge mistake responsible care home well england I m scotland that s I m angry fm,-0.01749999999999998
90,deal hit entertainment industry extrahard top coronacultural exchange suffer,0.5
91,what s wrong everything be not game bill pass front signature desp,-0.15
92,asymptomatic transmission do not occur study million find,0.0
