Unnamed: 0,full_text,sentiment_score
0,covid hit first thing mfs say thing get back normal scientist health expert say xyz,0.13333333333333333
1,trumptraitor diaperdon fall apart,0.0
2,nbcs count least people trump orbit test positive number include administrati,-0.03636363636363636
3,america example exactly,0.25
4,therapeutic block transmission ferretsrobert josef richard k information copyright license information disclaimerraoultdidier,0.0
5,document need read british public operation yellowhammer update reflect situation,0.0
6,reminder rudy giuliani twice fart michigan voter fraud hear coronavirus transmission,0.0
7,catch body covid,0.0
8,break rudy giuliani covid positive,0.22727272727272727
9,chat steward tonight desperately ill hospital covid daughter battle cance,-0.5
10,nothing peaceful bunch people smile laugh know full well risk thousand people life pandemic effectively say let god sort em,0.36000000000000004
11,think beloved cdc say asymptomatic people do not spread china virus,0.7
12,u still call china virus wow,0.1
13,rudy giuliani ask one witness would comfortable take mask people hear w,0.4
14,rudy guilianis covid diagnosis prove virus travel bat human back bat,0.0
15,say ago whole white house co spread covid man,0.1
16,word,0.0
17,covid hit first thing mfs say thing get back normal scientist health expert say xyz,0.13333333333333333
18,put antidepressant covid vaccine,0.0
19,kelly loeffler david perdue sell country enrich exploit americas horrific coronavirus cr,-1.0
20,break test positive rudy giuliani,0.22727272727272727
21,nigeria record new case lagos post online via,0.13636363636363635
22,new stayathome order set take effect sunday night million,0.13636363636363635
23,arizona rep biggs lesko century laurel amp hardy,0.0
24,word dignity mean anything cartoonish fodder anyone president united states america simply beyond lunacy humiliate country stop say china virus trump pandemic response failure,-0.20972222222222223
25,rudygiuliani walk superspreader jennaellisesq you re probably positive,0.22727272727272727
26,covid us vaccine chief slaoui see light end tunnel,0.4
27,even ceo say district suspend use year covid course do not deter dallas isd use way evaluate teacher anyway equity ass,0.0
28,mean chicken purdue somewhere wait result covid test close superspreaderinchief yesterday insidertrade chickenpurdue corruptioniscorruption criminal insidertraitor,-0.4375
29,city sleeping see unstable covid patient room see first covid pat,0.25
30,come enlighten we please,0.0
31,can not believe eight month china defeat virus still try blame china american live loser trumpvirus,0.06818181818181818
32,check refollow,0.0
33,rudy giuliani lead president trump effort challenge result presidential election teste,0.0
34,incredible run giuliani go covid clear want live long time federal prison go alltime dumpster fire month prop,0.27159090909090905
35,rudy guilianis covid diagnosis prove virus travel bat human back bat,0.0
36,guiliani take precious space hospital someone deserving could good thing I m hospital worker,0.6
37,do not make foolwe dumb chinese public buy narrativewe live free pluralist world free use ou head wuhan lab give we corona virus,0.09356060606060607
38,within less week legendary run undisputed king,0.4166666666666667
39,one small silly thing make sad pandemic accidentally bake ridiculous amount cookie can not share anyone boyfriend,-0.3958333333333333
40,ever drink original loko do not worry covid vaccine,0.375
41,reply trump china virus tump ever stopw w,0.0
42,hello sir good day I m truly sorry bother u name kalu anthony solicit aid since april beg go pin tweet convenience ill humble able intervene well,0.0
43,tell school safe lie,0.5
44,sweden try achieve herd immunity lockdown restriction masking last week hit death,0.0
45,indeed bad provide many example recently refuse wear mask also piglet contend,-0.06666666666666661
46,lmh hand free covid saliva test mass st btw,0.4
47,scientific evidence deadly contagious fluwhat take james,-0.2
48,question pfizer vaccine answer,0.0
49,want equal pay equal work end tip minimum wage,0.0
50,creepy,-0.5
51,nothing like conflate idea need accept help global pandemic widely vilify concept take handout patently ridiculous number reasonswatch stupid mouth joe,-0.30833333333333335
52,frankfurt main european central bank set unleash stimulus eurozone last meeting,0.041666666666666664
53,do not forget practice social distance even festivity,0.03333333333333333
54,shit example learn live like virus fauci clown,-0.03181818181818183
55,do not way donald trump enabler allow thousand americans die needlessly f,-0.5
56,play beer pong beer cup do not want hear concern what s covid vaccine,0.0
57,around clown show have not test positive wonder around whole damn year ya can not even protect hell u protect country,0.21363636363636362
58,do not worry rudy like severe cold accord boss trump gop unless asthma hypertension pass gas often,-0.6
59,humanrights framework would suggest make safe vaccine free accessible also suggest something like medicareforall face inevitable future pandemic public health threat,0.2125
60,yikes nobody die disease important suspect witness,0.4
61,I m go to say iti believe president trump target month back believe rudy gi,0.0
62,gov murphy sure enjoy break covid rule httpstcomyqkglgitj,0.45
63,rudy giuliani president trump lawyer test positive china virus prayer,0.22727272727272727
64,year nfls laurent duvernaytardif decide opt entire season doctor choose work instead,0.0
65,remember,0.0
66,duke duchess cambridge leave london euston royal train threeday tour country,0.0
67,ya girl rest covid symptom send recover luxury get back make content photo,0.0
68,one big sponsor resort literally fund propaganda covid fake election,-0.19999999999999998
