,full_text
0,unvaxxe apparently covid trust pcr test wife kid unvaxxe mild symptom I m apparently high risk category age heart bypass slightly overweight un vaxxed I m still
1,there s social distancing inside metaverse website oh right nice there s social distancing h
2,covid patient currently hospitalize new york hospitalize reason covid happe
3,hour resonate nearly two year release amp face another phase daunt pandemic
4,many supreme court justice falsely state today wuhan coronavirus vaccine prevent disease transmiss
5,student vaccination available various location here glimpse todays student vaccination program various centre across citykmcfightscorona vaccinationforstudent vaccinationdrive
6,jan month expect big update suriyas etharkkumthunindhavan teaserajithkumar poojaisivakarthike
7,everyone right omicron
8,periodic reminder morrison say state hospital order refuse lift cwth funding cap h
9,day back many independent impartial intrepid journalist praise congress cancel rally amid r
10,covid kinda ruin whole randomly meet people change entire life thing love
11,todays covid denialist tomorrows openly eugenicist disabled people drain societyliterally
12,get covid yet feel like I ve hide back year long middle school dodgeball game fr
13,hold poll put test amid pandemic omicron omicronvirus
14,premier kenney vow alberta mandate vaccination
15,english notification fresh restriction prevent spread corona omicron infection
16,pandemic show you all would hide ur zombie bite
17,oh godmy ex probably also vaccineoh god disgusting
18,surprise gentleman king chief executive dr clive kay hope back consultant reconsider king enforce vaccine mandate
19,post nyc high schooler covid situation right wild
20,bad year seasonal flu past year million case lead death
21,bad vaccine be not free available everywhere chickfila
22,test positive covid stick italy god know long really upsetmy brother
23,beautiful song remind we necessity follow covid sop need get vaccinate boost let play part collective responsibility keep around we safe getvaccinate
24,total vaccination site operational weekend january gauteng province vaccination far important way protect around coronavirus ichoosevaccination vaccinessavelive
25,science be not strong enoughwatch moment unvaccinated hospital consultant challenge health secretary sajid jav
26,ask every state territory help hospital get ready covid wave scott morrison call sha
27,get covid yet feel like I ve hide back year long middle school dodgeball game fr
28,crore vaccine dose world largestvaccinationdrive pm ji leadership achieve historic f
29,that s covid deathtoll past wee
30,covid patient occupy oxygen bed mumbai unvaccinated vaccine matter
31,aaron rodgers do not even gut face medium unvaccinated can not see strange thing hav
32,aneurysm mortality rate cause massive stroke responsible disability rate ruptur vaccine can not get aneurysm vaccination
33,new cdc guideline part
34,get covid yet feel like I ve hide back year long middle school dodgeball game fr
35,daily mail think nhs staff should not allow annual leave pandemicwell I ve week offi get
36,agony amp tear well humiliation put every wkv create false narrative insult
37,archaeologist here exactly pandemic play past w top exampleshistorian here
38,congratulation team
39,agony amp tear well humiliation put every wkv create false narrative insult
40,brainwash hope debate live real world lock away house see reality spread covid fully vaxxed staff colleague family friend hospitalise
41,thank
42,pleased report federal judge reject fdas request produce pfizer covid vaccine datum page pe
43,ask long covid late long covid study show reduction commonly r
44,yes street venue dead
45,mandate requirement mandate mandate variant evade vaccine protection sickness
46,oh well fertility women period may late coronavirus vaccination study suggest
47,infection surge due fastspreade omicron variant doctor urge people ditch cloth face mask
48,agree we public health messagingfor try manage ho
49,eclgs ensure msme turn npas covid msme loan account worth rs lakh crore save becomi
50,heavy rain amp thunderstorm follow lightning whole night still continuingneedless say quite cold atmosphere afterwardsalso weekend lockdown can not go anywhere amazingdelhirain delhi
51,request upsc new delhi age nda exam newly passingappeare student increase due covid pandemic situation last two year presently year must year situation student benefit large disappointed
52,oh well fertility women period may late coronavirus vaccination study suggest
53,people may continue die coronavirus kind forever claim mean humanity victorious pandemic implies never end that s simply foolish
54,salian amp pista dhakad who s talent manager pig boss friend amp murder
55,americans frustrate amp disapprove handle pandemic amp economy uspresidentbiden record high disapprov
56,rondesantis let million covid test kit go bad ron do not want floridas case number look bad
57,good afternoon everyone hope everyone goodeveryone fighting battle aware kind least lockdowndont blame wife daughter anyone stress smile share happiness
58,india script multiple success amid pandemic high good export figure ever major green energ
59,omicron girl wrap
60,dmd find one tweet one promo connect company even remotely stat
61,protest melbourne today state open business everyone get catch
62,lowkey wanna give stop take med let freakin covid take fam keep strong can not let b win
63,people like problem stupid understand vaccine you d turn treatment doctor unvaccinated utter moron
64,get covid yet feel like I ve hide back year long middle school dodgeball game fr
65,get covid yet feel like I ve hide back year long middle school dodgeball game fr
66,watch medium try destroy guy life
67,extraordinary thing crisis obvious outcome go many top peopl
68,covid patient occupy oxygen bed mumbai unvaccinated vaccine matter
69,new analysis cdc show extremely effective vaccine associate hosp
70,heighten risk diabete already see among adult recover covid accord study resea
71,definitely believe doctor google
72,icu doctor mr james tell pa news agency believe cause significant problem
73,walmart half pay leave worker covid cdc guidance shift
74,agony amp tear well humiliation put every wkv create false narrative insult
75,ask every state territory help hospital get ready covid wave scott morrison call sha
76,wonder son advise variant
77,abruptly djokovic corona december pass mr morrison detain innocent person take responsability
78,hundred come back vacation another country heighten risk carry omicron i d want bear manda
79,there s social distancing inside metaverse website oh right nice there s social distancing h
80,novak djokovic test positive december djokovichttpstcoqhdxcpaarp
81,open request political leader bureaucrat school leader parent amp student covid kid amp schoolspmoindia
82,india script multiple success amid pandemic high good export figure ever major green energ
83,morning ponbua happy saturday stay strongstay healthystay positivestay happystay home may ponbua bless
84,agony amp tear well humiliation put every wkv create false narrative insult
85,act like looking leave right cross road driving car rashly walk carelessly slippery floor reason right pandemic take toll people health neglect intensity reason
86,want take pandemic kobe I m fucking tired hope take pronto pronto pronto pronto pronto pronto pronto pronto
87,agony amp tear well humiliation put every wkv create false narrative insult
88,today saidthe overwhelming number death occur people least comorbiditie
89,update number new coronavirus case we rise latenight report dc
90,possibly favourite social medium exchange whole pandemic
91,channel invasion uk go pace pandemic report msm gain human right h
92,wow consultant dr steve james kch today courageously tell health secretary vaccine mandate wrong
93,have not covid do not follow
94,inspire renew interest well study often overlook concept critical care include phenotypic variability acute respiratory distress syndrome ard role endothelial dysfunction propagation acute lung injury
95,one day lawyer say covid
96,newsom keep winery open lock many business newsom cause many covid death lockdown bad governor we
97,since omicron arrive admission go roof share
98,pandemic baby guna take world
99,icu doctor mr james tell pa news agency believe cause significant problem
