,full_text
0,girl year mum heart condition be not mean mrna vaccine give mo
1,sure brain fog covid ouid smoke adhd depression anxiety
2,happen school across florida last sept neighbor child test positive covid ring school inform admin staff get angry child test mess stat hope fiance okay
3,aurelion sol know test positive covid thought would not bad truth die
4,great day order free athome test via please share widely order
5,microsoft acquire activision blizzard billion king hill might come back free covid test ar
6,great news covid
7,thought today parent sensible christmas go catch omicron thei
8,uptetpostponed myogioffice upgovt narendramodi many student parent covid
9,free rapid covid test available order today
10,china country still pursue zero covid policy enormous cost shut entire cit
11,dem int want child get vaccine
12,npr report justice neil gorsuch refuse wear mask request justice sonia sotomayor may fake
13,vaccinate least check
14,friend mind high school move florida die covid leave teen name brandon feel super bad kid
15,omicron mild would well getting deliberately infect get boost get vaxxed get test
16,do not fearful afraid prudent wise prepare family potential difficulty ahead we ve bee
17,top doctor say healthy kid teen should not get boost contradict cdc
18,think get address hahahahahahah
19,new gym member already see positive coronavirus test result
20,order four athome rapid covid test online free government website ship door
21,workplace safety law design protect worker force work unsafe condition keep job
22,rich people also spread infection covid test hard find promote public health want government ship test
23,you all still hit festival omicron there s easy way tell people do not value life without also impact other around
24,stick vaccine ass
25,oklahoma hospital relaunche report hospitalization number amid climbing case hospitalization
26,they re go ultrasound amp blood work end week tell work do not they ll dampc try avoid do bc covid last thing want medical procedure outbreak
27,mask vaccine passport work perfectly france
28,israel quadruplevaxxe country world also use mask mandate covid passport break global
29,bill melinda gates foundation pledge million covid fight
30,vaccine give resistance virus easy body spread less that s good thing
31,important read prochinese tech magnate spend million fund uyghur abuse
32,scotus argument biden covid rule sotomayor remote gorsuch reportedly refuse mask upi
33,thought see post something fill form relate covid kate got call friend sit night test positive today send email teacher sunday explain going send email tonight test
34,hey pandemic time put corporation ahead health social wellbeing
35,freddy you re suppose lockdown vanessa I m stay song release never happen
36,many question start staff shortage due covid be not clown shoe mask
37,sorry hear sister hospital identify variant
38,we face wave omicron death come week model say
39,must fit professional wear must fit snug face handing
40,lock
41,wow dr julie watson say okc hospital full right they re treat patient
42,test be not even enough one person maybe one person think covid one time let alone one household let alone one whole entire address
43,many child die covid kid must well protect government zero many chil
44,go back december miss bake covid
