,full_text
0,want know covid still issue people care
1,know you ve reach maximum insanity covid positive vaccinated nurse employ instead completely
2,be not choice individual freedom vs public health be not authoritarian ask people change b
3,hell hath fury like conservative ask wear mask pandemic
4,thank officially bombard long covid observation next two month time plan fully recover
5,shhh got scream yeah never get pandemic fear
6,like hit dataso want high chance get covid vaxxe becau
7,avamae year old girl ontario die word describe heartbreaking thi
8,shhh got scream yeah never get pandemic fear
9,shhh got scream yeah never get pandemic fear
10,see talk emotional toll kid suicide school yes happen amp unfortunate prepandemi
11,psa clearly surge pandemic short staff everywhere everyone tired go eat sh
12,excellent variant alreadyand fully expect little locemo one loom
13,see always thing could do deal hospital capacity concern lazily reach loc
14,thought might appreciate graph do not bode well undervaxed la
15,micheal martin removal domestic covid pass ireland sign petition via
16,number confirm suspect respiratory infection outbreak report uk care home least one coronavirus case h
17,shhh got scream yeah never get pandemic fear
18,ya literally issue maga cult make divisive even global pandemic kill million maga zombie would need opposite side science
19,cloth mask long good enough university arizona update rule omicron
20,dear begging look last week feed shut li
21,pop era save we covid
22,need election free fraud do not repeat happen ids ballot harvesting traceable mailin open observation amp hrs count stand line covid testingvaccine require I d vote person i d
23,mild downright shameful amp scandalous longcovidkid double month amp triple month kid
24,anne manhattan
25,contact mp amp send briefing paper
26,read twice cause pause read without connect life face number
27,elect provincial government pick choose belief science immunology virology infectious
28,bald face lie even bother explain
29,pandemic conservative leave nhs record waiting list huge staff shortagesnow one every
30,urgent hi I m timmy amp I m look forever home pls I m currently lovely foster h
31,break jamaica hit record high case period record new case positivity rate
32,every family calcutta covid
33,omicron always milddelhicovid data one week apartdec total ventilator zer
34,bear rookie qb justin field likely vs viking test positive leave qb
35,first morning day cold excited importantly though want give shout health care wor
36,covid curveball people covid la hospital actually admit something else mean h
37,diontae johnson land covid list nfl nflnews fantasyfootball analysishe one top player could trust playing week look ray ray mccloud become sleeper due usage recent week
38,you all strong af ya hear you all make baby pandemic
39,yes police already yogi
40,nation mishandle covid crisis way we would talk sanction mil
41,week ago last week celebrate xmas nye ease covid restriction shop restaurant start operate normal seem whole circumstance gradually go back precovid era
42,make differently shop worker police fire service army pensioner list go
43,lockdown mode engage catsoftwitter
44,unconscionable let happen baby do not deserve
45,dodge question different week even month that s go low risk teacher kid could hermetically seal school population month return get covid reach herd immunity variant
46,one tell thing administration way they ve handle thing repeat mention
47,go dose cause time really really work oh jesus save we
48,covid infection continue rise recordbreaking pace accord noon update department health loui
49,keir starmer covid october lucky do not count reinfection otherwise woul
50,week work
51,that s crazy they re go to provide sick pay covid ridiculous
52,shhh got scream yeah never get pandemic fear
53,covid like ultimate get jail free card do not want go work covid do not want see inlaw covid
54,people minimise covid tell we let rip lockdown do not work need lea
55,updatei still feel completely fine symptom covid least four daysget test get vaccinate ge
56,insane think work hard therefore I m rich ignorance good arrogance bad th
57,bbc scotland turn pandemic political farce covid update become weekly snpbad circus dominate b
58,everyone brainwash forget virtually never test flu even really deadly
59,covid bauonlinesinavistiyor waiting case covid
60,congrat complete covid recoverybtsfanart
61,he s incompetent fuck
62,wow great news especially cuz know people deal covid symptom week I m glad prayer work roman ok everyone safe keep wear mask
63,one good friend granddaughter fit healthy old catch covid hospital icu thing really bad outcome kidney dialysis rest life I m pleased son alive well get another job
64,psa clearly surge pandemic short staff everywhere everyone tired go eat sh
65,I m devastate confirm death toronto child make small do not look reason
66,almost never mind
67,antivaxxer storm covid testing centre freedom rally milton keynes
68,bad government lifetime fail many front dishonesty parliament go unchecked school protect covid nhs knee duty care shameful get grip
69,june vaccine attend densely pack street protest deem permissible moral dut
70,mention one biden big campaign promise make covid test easily available get virus unde
71,florida report new covid case pandemic
72,avamae year old girl ontario die word describe heartbreaking thi
73,limit death child covid cause we change course thereit really hit
74,press briefing year florida governor ron desantis finally got ask question want ask
75,thursday dose admin yest total include newly vacc booster record number
76,work home day aka ya ass get covid
77,I m retire albertan health issue covid last dec triple vaxxed since can not understand other
78,personally know someone covid right
79,today write education secretary raise issue covid primary school government faile
80,shhh got scream yeah never get pandemic fear
81,need full audits ppe pandemic contract see billion public money spend
82,good raina macintyre let rip strategy pretty much destroy testing trace work strategy
83,new appt alert release new vaccine appointment chil
84,psa clearly surge pandemic short staff everywhere everyone tired go eat sh
85,trudeau say canadians angry frustrated unvaccinated cbc news angry frustratedyep prime ministe
86,good agebanded datum million people include europe million amp u
87,new ottawa public health prioritize teacher childcare worker vaccine ottnew
88,vancouver supposedly stay open help business week I ve read article cafe deux soleil
89,child do not like remote learning that s give every one coronavirus love
90,scenario happen scenario might implausible scenario entirely unsustainable
91,lovely start year test positive covid
92,shhh got scream yeah never get pandemic fear
93,leader like work every day expand access testing there s
94,maheshbabu test positive wish speedy recovery
95,people laugh djokovic need think represent do not want take next vaccine
96,you all want online class bad cause covid still go party you all serious
97,late covid guideline king county resident include mask isolation period vaccination status
98,shhh got scream yeah never get pandemic fear
99,teachers union every day day roar vaccine first guard shop worker come blood clot whole thing die dickey bird teachers union roaring stay home propose close school make time summer
100,switch red mean nj school tell limit sport extracurricular activity vaccinate student vaccine
101,I m sorry you re deal covid cltcc meeting watch week keep entertain
102,verifiedfor time month india log lakh covid case one daylast lakh case day
103,data jan show total number confirm case last day increase case
104,one type mab work omicron variant short supply nationwide say dr brandon webb h
105,billionaire wealth surging pandemic continue wreak havoc work us billionaire see
106,I m rarely picture stand next board outside carnegie hall go see new ag
107,mild downright shameful amp scandalous longcovidkid double month amp triple month kid
108,reporter president advise whether likely live covid form ano
109,speak visit vaccination centre northampton prime minister say want keep voluntary approac
110,do not b afraid first one suggest covid safety w friend think ill keep mask ok wanna get ta
111,child do not like remote learning that s give every one coronavirus love
112,omg that s mess one people go family xmas wear mask whole time keep tell everyone cold like stay home you re sick point even test negative
113,property could die covid would ve socialize medicine march
114,dear chennaiitesplease call gcc covid help relate
115,peak conservative medium can not outdone
116,thesnp blame covid failure planning snp seem forget winter
117,dr robert malone admit cia run virus vaccine outbreak dtra dtra locate ft belvoir near
118,that s definitely go response need osha require kind procedure include medical evaluation make anyone wear
119,think make similar remix early pandemic
120,dear central virginia year old month second covid shot take advantage
121,random episode sjp podcast covid suck
122,study completely discredit embarrassment have not withdraw
123,still talk bring back social distancing capacity limit indoor revenue
124,actor test positive
125,last year horrible horrible experience get vaccine booster wear mask good citizen fly foreign country know unvaccinated omicron fantastically infectious beyond irresponsible send home
126,peer influence adolescence publichealth implication trendspandemicvsi
127,pastoral care time lockdown exploratory study catholic church south tyrol italy
128,monday oregon report large singleday total newly identify covid case learn click covid
129,apart general disruption cost accept high level getting bear nhs st
130,fact check prime minister institute single lockdown close single school provincial re
131,novel kpc variant clinical crkp strain develop ceftazidimeavibactam resistance treatment
132,nace affiliate application deadline extend jan heres sign apply
133,faucis predict terrifying microcephaly epidemic never materialize who s spokesman tell npr apparently see l
134,cdc backing week old guidance people isolate day recently test positive co
135,buy issue non compliance especially whisper deputy minister
136,company two world war pandemic new clean air charge kill we
137,comptroller mendoza say pay loan early save illinois taxpayer million interest twill
138,surging case spur rise omicron variant cancel charleston marathon second year
139,well big lie still alive trumpie although lose covid
140,scary voluntary lockdown home I m see family right wear shop can not fathom travel I m charge big session feel massive guilt thought cancel
141,umass memorial health say patient number higher compare last year hospital occupancy high story
142,self title could neva
143,safety screen do not protection offer privacy use moveable room divider use array leisure office business safety business gym backtowork
144,important please read coronavirus continue increase case number review update guidance please ensure read carefully safely return goodgym
145,speak education sport culture minister julie edge face covering covid measure island school isleofman
146,omicron force college adjust plan semester bring we
147,beijing winter olympic less month thousand gamesrelate staff start enter bubble mean fight spread chinese capital
148,liquor control commission report staff shortage due covid could cause delay delivery authorize distribution agent
