,full_text
0,concession quite luxury able play despite establish rulesat tournament ban
1,many we warn would happen tell oh ridiculous bad taste compare nazis didit pretty close tell wear yellow star
2,big break news physical rally road show ban till january decision beyond dynamic covid
3,people start discuss favorite commercial know you re pandemic
4,premier league footballer refuse get covid vaccination effectively bar play match u
5,need child trunk car airborne particle would ve stay long af
6,neuroticism normalize guess cute
7,people need mask keep catch covidthey free
8,people love leave behind situation refuse get vaccine responsibility scare vaccine rational reason obstinate amp tempt fate aka covid
9,longcovid long term crisis within crisis
10,plane loud hell girl get covid
11,would ve cure covid
12,vaccine virus somehow effect womens reproductive organsremember depopulation conspi
13,there s way say go to handle situation uni can not force get corona tell wait
14,collateral damage wrong morally ethically wrong vaccination programme halt long ago
15,burkina faso team clearly unimpresse caf handle covid test do last night multi
16,maryland please careful omicron mild unvaccinated even vaccinate amp boost
17,cdc dropping vaccine taco bell chicken wing
18,lol get vaccine hold hand walk something
19,clear disinformation must suspend account correct
20,crock shit hospital be not trouble surge omicron trouble fire
21,keep think thispost whole welfare state build mass investment infrastructure build suppo
22,bind come back power punjab vie change put formidable challenge
23,florida local amp county government beg governor help covid testing ron desantis leave mil
24,cdc assume level common sense amp elderly folk especially vaccinate
25,tomorrow join cofounder est share online anchor
26,irresponsible hell good work fox news
27,pandemic unvaccinated pandemic working class work ppe lay
28,de santis actually think head think smart spokesperson think smart
29,saturdays game michigan wolverines michigan state spartans postpone due covid issue within u
30,do not flu sound like covid go get test immediately feel bad call doctor immediately
31,covid vaccine disrupt menstrual cycle study reveal
32,clarence thomas ask vaccine way treat covid he s stupidhopefully merrick garland pr
33,surge hospitalize young child infect coronavirus read full article
34,one see one see january week covidholiday break
35,pin tweet
36,covid hysteria mother radicalize teacher wow
37,covid kinda ruin whole randomly meet people change entire life thing love
38,plane loud hell girl get covid
39,tribute flow james kondilios die test positive powerlifter
40,eu austerity damage eu health servicesresultgermany send army help covidpoland send army help covidfrance send army help covidspain send army help covidall eu be not work
41,barrett make covid never go away fuck argument
42,important rapid test work omicronbut people stay negative first day
43,double vaccinate isle man tt covid hit bad unvaccinated do not get
44,pandemic unvaccinated pandemic working class work ppe lay
45,pfizer antiviral oral drug develop treat cause severe lifethreatening effect use commo
46,pandemic possible activity overseas come online fan meeting conjunct
47,well say
48,ok what s next lockdown excuse
49,physically detrimental like lame covid rule wrong
50,guess one texas gop hear athome covid test
51,read number keep mind govt everything keep albertan get pcr
