,full_text
0,center disease control prevention
1,friend take piss today buy panadol nurofen cook food
2,strict implementation covid protocol marketplace throughout pc wear double mask mandatory marketplace buyer seller diamondharbourmodel
3,fa cup rule play kid forfeit match covid case outcome one single fa cup game postpone due
4,important new study japan find omicron infectious viral load peak day symptom onsetd
5,spanish government consider change track pandemic evolution instead use method similar follow flu without record every case without test people present symptom el pais report monday
6,michael pascoe define exponential every aged care home lock two weeksand
7,journo nsw talk pass case end month pass start month de
8,question face leave job feel like call nursing nurse
9,wear mask stay safe let fight corona viruscovidisairborne coronaupdate jaipur
10,saturday springbank community centre vaccination health check available hope
11,one outrageous headline I ve see go hospital croup childin
12,die covid underlie condition still suffer preventable death deserve live
13,absolutely wild many people legit think expose entire generation kid covid well
14,thankfully usmy baby first lockdown happen home since thn never go crowded place ever bub have not see mall beach zoo want alive see choose covid appropriate behaviour hard still gratitude
15,strict implementation covid protocol marketplace throughout pc wear double mask mandatory mar
16,far biden spend trillion covid many blank check get
17,tomorrow tuesday january england people without symptom receive positive lateral flow result fo
18,anyone explain anyone know prove someone catch covid variant would hav
19,ch news say australia far case per population country far low vaccination
20,nobel laureate omicron make biden mandate obsolete scientific basis believe mandate c
21,dear aussie mediaplease stop repeat lie scott morrison unchallenge talk pointsten news show pm
22,please look let we know interested
23,damage mask
24,deltacron corona multiverse illness
25,tire wear mask wear I m public place even though I m vaxxe boost
26,scott morrison might think everything look fine office canberra australians deal empty supermarke
27,page report visualise well page report seem hold true even fudge colour scheme
28,uk govt decide pandemic rest world look we absolute horror
29,welcome los angeles covid positive health care worker continue work hospital without test
30,school open child without pathology do not need covid vaccine scientific evidence point vaccinate adult population will not severe disease vaccination do not prevent well transmission thus sense vaccinate kid
31,death count covid
32,hospitalization decline total covid capacity first drop since dec hospital saturday
33,vaccine target distant relative circulating strain elicit systemic antibody immune c
34,remote work bad career know else bad career get covid die
35,doctor paediatrician clearly ask covid patient home isolate need base ho
36,dr davidnabarro say even coronavirus become endemic uk still prepare variant surge like omicron occur must able react quickly contain possiblelet hope right
37,rare case omicron reminder many case original pcr rule gene
38,go forward beyond essential follow thing change indian pandemic management cut healthcare decision make votebank politic amp profiteering politic politician include doctor health min know nothing healthcare
39,say keep trigger happy term fixture rate covid sweep team will not postponement soon quite enjoy less post people say think team identical everyone ask
40,million chinese people live covid quarantine camp
41,widely publicly test vaccine experimental lolexcept vaccine trial successfully complete authorisation use registry body
42,photo pupil enrol nakondo primary school sembabule district lockdown
43,yknow really put damper mental health force situation risk covid exposure
44,disgusting surreal discourse pandemic come end kill thousand
45,dead often lonely death separate love one think moan face mask refuse
46,odd website scottish hospitality group describe article one two big trade b
47,authoritarian control freak say australia protect border djokovic ha
48,vaccine work say otherwise liethe vaccination gap hospitalization become even wide omicron
49,clarify pod friend physically consistently spend time hard I ve feel wa
50,since vaccine do not stop transmission do not appear stop longterm illness vaccination strategy
51,newnovak djokovic positive pcr test submit melbourne court states sample take positive
52,feel like covid derail momentum team
53,cdc isolation guideline may get even messy whenif update incl antigen testswith test return negative
54,omicron less pathogenic delta beta variant quarantine justify military policy testing quarantine defence force defence news update
55,plan reportedly draw new covid guidance
56,I m relieve let know people die cholera epidemic multiple comorbiditie
57,vaccinebooster amp omicronwave hospitalization miami show high hospital admission unvaccinated
58,ok taecyeon bingo next project offline concert fan meeting take shirt get corona
59,argue friend find cool wear mask public well safety mandate mask tas
60,tragic failure aged care lethal incompetence truculent runt aged care minister richard colb
61,well good news omicron insert eugenic
62,would actually understand vaccine hesitant crowd be not eat hydroxychloroquine ivermectin viagra
63,india report new case coronavirus span hour take daily positivity rate country
64,u do not even needa worry bout covid
65,every wonder many pandemic movie make long covid outbreak seem like ton wonder kn
66,ask I m scottish british get covid booster morning nurse seem embarrassed ask
67,retweet know someone get covid fartell world prevention possible
68,play covid case spike card remember biden let million unvaccinated infected illegal
69,internationally also I d suggest
70,philippines strange barrier motorcycle avoid transmission among rider limit tran outdoors http
71,point do not even know dull vaccine certificate genuine fake injury live must ve fake vaccination status accord dullfam rich get away everything
72,free people never comfortable term ill use power president get way
73,break canada enact vaccine requirement vote election
74,also political calculation administration cdc recommend bettermask sake expediency ultimately backfire average person figure procure well mask will not forget government abandon we
75,malaysia mon jan updatehttpstcodlgarbsnuvkhairykj ht
76,request follow report boris johnson may present bring booze party
77,quick
78,live covid mean lift measure lock stock barrel
79,day confirm covid case per population county nj covid insight analytic team usafact datavisualization datascience analytic health data publichealth covid omicron globalhealth
80,rise unemployment thousand time dangerous epidemic ch
81,transcript meet australian border force official djokovic admit unvaccinated say ha
82,safety first prioritykeepe mind ongoing situation india well world third wave amp
83,quarantine guest chinese official bday party inc senior hong kong official amp lawmaker https
84,finally admit lockdown absolutely nothing except delay inevitablewe say
85,break report cdc director walensky refute justice sotomayor statement child hospitaliz
86,indias third wave do not fall omicron mild complacency say
87,think entire population vaccinate small pox polio vaccinate spread vaccine be not vaccine
88,hit what s bother doctor recently they ve spend whole career especially p
89,request follow report boris johnson may present bring booze party
90,infant er struggle breathe right across way unvaccinated nonnative man co
91,portland ore antifa member morgan mckniff teamraccoonpdx sick say want use
92,new case omicron confirm bengaluru today take overall tally karnataka
93,aoc accuse covid virus want date
94,omicron variant continue spread important ever prevent wea
95,ok guess also suggest adopt swedish policy either point mention sweden
96,I m afraid can not waysyou can not let covid loose poor healthcare capacity least can nt
97,covid diagnostic test instrument apparatus purchase country verify elsewhere
98,can not figure you re call psycho covid denier block lol
99,big mandate anywhere world especially since vaccinate unvaccinated people transmit covid
100,late solo belle notizie thanks covid
101,year old unvaxxed granny say mild fever sore throat day
102,antivax leader urge follower drink urine fight covid
103,social care staff inc nurse must include concern workforce fatigue feel overwhelmed underv
104,nothing like travel country riddle covid
105,covid though right maskless florida get wild savage
106,listen troll find we do not argue block report spam save precious energy peopl
107,local vaccination clinic take place oadby
108,what s I m stayathome parent lose home california wildfire I m vegas show
109,biden cdc director embrace great barrington declaration year late
110,king day dome event also hold virtually pandemic accord south carolina chapter national association advancement color
111,talk get mess explain oppose covid passport favour voter i d ht
112,know people aged amp flu vaccine year ever winter vaccine absolutely vital whether flu jab booster do not delay please book
113,look who s back schedule everyone finally do deal stinky covid time get back streaming miss muchcant wait see today
114,new masking requirement effective immediately anyone enter community clinic must wear medicalgrade mask cloth mask long allow appropriate mask available facility entrance
115,move stretch effective activity reduce joint stiffness pain plan b place amp many office still close therapy manager amp exercise lead david vaux set advice stay active home
116,school college receive total become covid secure capital repair improvement uplift school budget deal ongoing impact college ensure learn continue safely
117,astonishing disrespectful education workforce pandemic should not matter whether work hard sunday take time imply laziness sunday scarie prevalent ever tone deaf
118,sister solicitor represent va
119,many folk seem feel final act play would limit short particular report million new infection every day country peak infection curve
120,pandemic vaccinate
121,tcell common cold provide protection
122,troop get ready support nhs current wave staff absence due virus rise per cent nationally seven day
123,mrna vaccine technology help repair broken heart mouse
124,senator jon ossoff introduce bill ban member congress senator trade stocksinsider trading bipartisa
125,travel consult measure place concern condition travel france united
126,say be not much we government look someone japan gets send test po
127,make paxlovid ten million course anticovid drug go produce sciseekpick
128,japan arrest allegedly halt train yell covid
129,europes unemployment rate fall prepandemic level surge wage year do not seem likely
130,decade mismanagement conservative leave nhs record waiting list huge staff shortage coronavirus pandemicthey fail fix roof sun shine leave we unprepared pandemichttpstcofptctuncxg
