,full_text
0,niece adorable cherub yr residency pregnant first baby covidshe close thing ill ever daughterprayer cousininlaw please
1,make upset angry god poor child country fail poor girl continue fail black girl woman abysmally
2,community measure curb spread one look science in
3,mph capstone create database news article domestic violence case
4,ahead bihar election tell everyone get covid vaccine dose free today pmcm meeting wh
5,great day even rest alberta didntaround toy collect generous member commun
6,george walling feed chipmunkc us forest service rangertahoe national forest collection covid
7,everyone vietnam wear mask law covid stat nov deathsal
8,gift could death covid another close really happen old ladys birthday die two week later god certainly want tragedy happen stay safe wise thing
9,coronavirus late update new case indias tally cross mark statewise datum
10,alec do damage democracy amp middle class imagine
11,analysis nearly sixth senate republican caucus test positive coronavirus
12,get negative covid test back today
13,senate republicans do not act covid bill million americans face combination expire unemployme
14,I m confused you all really hook pandemic
15,that s exactly I m bout new pandemic come perfect lol
16,extremely stress health issue go onnon covid relate need make doctor appointment start get thing figure scare overwhelm
17,continue social distance u
18,youtube suspend protrump news network oann completely demonetize channel cure video
19,past month hospitalization increase every single dayin period hospitalization rise fr
20,keep wonder jinyoung come phone talking facetime ahgase truly last piece
21,hm administration overturn environmental protection fact father
22,believe america strong work alliesit keep country safe counter terrorism extre
23,many convinced bad year history human era well pa
24,still stimmys still completely accurate test still true symptom still sense urgency still true lockdo
25,beyond excited nervous partner lose job lockdown he s chef get old
26,hard imagine situation nonemergency scenario cabinet official time go well spend trave
27,much learn go you re hospital covid mom dad grandparent spend entire school year mom hospitalizednear death kinda know
28,believe america strong work alliesit keep country safe counter terrorism extre
29,united statescoronavirus case
30,lose uncle last night covid one die alone gasp breath heartbreaking nurse co
31,bad bunny catch covidme covid vete
32,christina bobb host weekly briefing show oan say twitter tuesday youtube ban oan post video week communism big techoan respond youtube temporarily ban demonetize outlet video via
33,senior congress leader ahmed patel pass away hospital new delhi early hour wednesdayahmedpatel cong
34,picardonhealth premier jason kenneys new measure albertas climb covid case see tuesday inaction
35,pretty much
36,stock hit pandemic good big capital million people fall poverty thousand line
37,take new zealand myfavoriteplacetolive
38,want know covid relief tie congress one key reason republicans demand legal immunity c
39,dear america effective response look like leadership amp collective willingness get virus control new community case enough contact trace team ringfence amp live
40,good weather world bug humidity amazing beach big antilockdown protest th
