,full_text
0,warn we ve detect new text scam target public say due current pandemic
1,yes let anymore I ve side cruel make sense let junior scholar
2,message coronavirus count vote get
3,policy good exactly nigga call national guard peaceful protestor fail condemn
4,vote trump need explain respect medical personnel staff educat
5,white supremacy death cult election go south man go kill hundred thousand peop
6,weird part election far people act shocked mailin ballot still count aft
7,people give fake covid model fake poll year third final stage
8,can not believe state barely blue many state right bat vote red racism steal taxpayer money help give rich people cut seal deal trump biden electionnight electionday
9,new national restriction come place tomorrow
10,know thing really bad force agree something pier morgans mouth
11,mask social distancing lockdown do not work cancelthelockdown freedom rhyddid
12,week boil arse make soup I m order bulbs mate
13,senate query lai mohammed travel expense
14,mps must vote lockdown keir starmer must reisgn well leader labour suppose vote another lockdown
15,five people family among you all well blow shit
16,question really good question possible would actively vote
17,call government ngos business put youthatheart whether respond buil
18,know agree ireland canadabut one want we pandemic guess unemployed moron rich do not need social security I m nj trump bedminster golf course nj say de funding social securityamp cut medicare
19,get back covid test send positive vibe negative biden win ofc
20,oh mean covid fake
21,oh gente
22,reminder sign mailing list receive weekly bookshop newsletter next lockdown periodwell b
23,world day election still do not leadership pandemic win everybody lose
24,republican david andahl die october elect north dakota house representatives
25,feel fucking sick watch news take half country vote hate discrimination inequalit
26,I m afraid that s true
27,trump win great victory you re coronavirus
28,fox news covid friend tour land green bay wi lake worth fl
29,well versiongood morning everyone except politician cage child bail billionaire deny peo
30,india arnabnowe indians need healthy india corona pure newsnews like comedy show day
31,us billionaire get billion rich pandemic
32,wear mask wrong comment screenshothere basic tip wear mask properly wash hand put mask take make sure mask cover nose mouth chinhealthinsurance safetyfirst
33,first mail ballot rule state avenue unwanted discussion lawsuit covid cause share issue lesson learn hopefully
34,poland announce new curb amid record rise daily covid case
35,see man pull mask cough go to lockdown forever
36,tank outside parliament demand gym keep open lockdownit strange
37,hey congratulations global attention alberta really need right need foreign radical w
38,republican david andahl die october elect north dakota house representatives
39,hospitalization we move time highest since aug via
40,people give fake covid model fake poll year third final stage
41,since pandemic begin increase severity ransomware attack increase ransom de
42,realize privileged say thing like do not care vote lets love othe
43,morning bus option cut reduction seat mean co
44,worried affordable disinfection service create peace mind difficult time available home amp workspace fast amp effective solution prevent spread harmful virus jfmshinecleaningservice gibraltar
45,see coronavirus
46,people give fake covid model fake poll year third final stage
47,new w around million robocall receive election day warn we voter stay safe
48,new post another covid story joy mudville
49,many people vote lie racist jackass lock baby kill people covid lie make u
50,many people vote lie racist jackass lock baby kill people covid lie make u
51,implement may oppose caa since day bring effect bengal election bjp wants put tough spot benefit politically keep issue fresh public memory
52,lil fortnite clip gaming fortnite followforfollowback gamingmeme fortniteclansrecruite gaminglife gamer fazesway fridayfeeling coronavirus bringbackhome pcgaming clip smallstreamersconnect smallstreamer bringbackhope follobackforlike
53,despite lame stream media bigtechcensorship ccp cash pollster everything else throw
54,people give fake covid model fake poll year third final stage
55,we ve got let use time thing we ve meaning try good stay lockdowneve stayconnecte stayhome
56,uhuru media call we expose we fail adhere guidelineswhen br
57,foodshare open today plenty free discount food available everyone bring bag wear mask fit everyone safety household self isolate sure positive treat nhs instruction please stay attend
58,lil fortnite clip gaming fortnite followforfollowback gamingmeme fortniteclansrecruite gaminglife
59,lad snap post story nhs app tell self isolate contact someone corona never keep go get notification say test come back positive laugh smh country
60,george flyod rob pregnant woman pitycovid trump fault dr fauci expert one wrong quite often
61,course trump everybody half brain know point what s become obvious election democrat suck win biden still refuse support medicare middle pandemic despite majority americans want
62,uhh boyfriend work tell work home lockdown mean I m go to somehow film content play music background day
63,mean folk
