,full_text
0,march congress give billion covid relief help struggle business feed pledge
1,people believeclimate change fakecoronavirus hoaxthe election riggedpro wrestle real
2,lot rbl tomorrow I m try make abbreviation thing late rise covid case across country
3,south koreapopulation millioncovid death dakotapopulation millioncovid death
4,full lockdown daughter nurse I m extremely worried
5,you re blame nancy pelosi failure congress pass relief package you re fucking idiotthis
6,run senate definitely georgia mind
7,hi please retweet spreaddo donate used clothing po since still experience pandemic may cause transfer hazardous virus
8,need lockdown
9,sure stand crowd maga proud boy supporter do not wear mask take big deep breath
10,celebrate diwali please besafe do not attend host gathering instead celebrate home make special
11,how s lockdown france work far
12,suggestionwe new covid case dailycountless small business hang threadremote learn fai
13,keep mind daily total saturday number tend low weekend really need
14,favorite thing team trailblazercommunity astro nomical getting see
15,trump have not attend task force meeting month career official take note shortcoming pandemic re
16,americas ruler ideologically oppose measure prove effective stop pandemic in
17,covid spreader shame
18,one right burn building loot louis vuitton punch people face protestmight want
19,couch front patience weapon
20,unemployment update yet certify claim covidrelate
21,difficult time put word feel leave hospital chest compression c
22,land free home brave
23,cdns go get intact cdas medical officer health must find morality amp courage st
24,I m try figure fuck you all think asymptomatic mean
25,run senate definitely georgia mind
26,difficult time put word feel leave hospital chest compression c
27,say thing would move trump voter would suffer immense personal pain polic
28,threadjon ossoff run senate seat ga sitting r who s run reelection despite cal
29,kelly loeffler bad person america corruptkelly
30,weekend I m think rn lpns dos mds techs staff hero save live icus heart
31,damn right
32,state try stop spread coronavirus make restaurant close
33,sweden hope herd immunity would curb do not write lead swedish scientistssweden
34,do not think care bring number many americans die covid yet people actually use whataboutisms people die cause justify trump neglect pandemic
35,think sekiro tonight really sure plan stay home interrupted invitation I m sure able go live want
36,fresno city council member you all lack critical thinking astounding
37,put school lockdown councillor mps can not keep tiptoe around issueact reduce oppor
38,singer jeremih hospitalize icu rapper ask prayer
39,oh yeah well super spoiled biden get oval office january finally well real president take care business get handle pandemic situation
40,you all cry another lockdown we never even leave first
41,unreal
42,I m see tl think whoever tryna drag jin whole vocal king really do not need focus extinct group anti get whole comeback dayswe suppose lockdown rn
43,trump have not attend task force meeting month career official take note shortcoming pandemic re
44,I m try figure fuck you all think asymptomatic mean
45,wear mask
46,take precaution covid spread less few restrictionsif take few precaut
47,please get people stimulus check mortgage relief rent forgiveness small business support free testing
48,meanthttpstcoaginstkoet
49,mexico register million total coronavirus case nearly testconfirmed death though offi
50,there s still time apply head
51,donald trump entire republican party owe honest hardworking vote counter huge apologythey thankle
52,new video corrupt senator kelly loeffler rich person congress buy private jet tax money wh
53,joe biden coronavirus teamtrump team coronavirus that s everything need know
54,anime I ve watch lockdown erase dororo tokyo ghoul ass watch two first episode shingeki kyojin kimetsu yaiba aka demon slayer psychopass cowboy beebop rewatche
55,secret service agent quarantine due coronavirus four stuck shopping tiffany trump will
56,impossible overstate significance crisis get bad coming week
57,lot super spread covid though
58,mexico exceed one million infection
59,day do not believe mask social distance contact trace tell plan ea
60,send prayer singer jeremih hospitalize icu
