,full_text
0,destroy exist pandemic plan refuse implement even simple thing like wear mask virus spread unfettered needlessly
1,plant manager tom hart organize cashbuyin winnertakeall bet pool supervisor manager wage
2,mask I m wear mine every time get cold
3,I m sure dead people vote early voting begin sept americans die coronavirus since
4,scene anticovid lockdown protest berlin germany
5,people across globe enough bullshit
6,message kristi noem govs ignore science lib worth
7,worker frontlines pandemic make extraordinary sacrifice every single day deserve leader
8,you all need stop blame governor do not simple thing wear mask stay away group
9,fresh case delhi take tally lakh death toll rise fatality authority
10,scott disick like oh covid
11,think call public health reason bc civil society thing public good
12,people die covid south dakota south korea
13,quartermillion americans die pass death day ago
14,take willpower get puppy lockdown
15,trump responsible spread virus incite violence responsible governor try take care constituent create denial among crazy base praise vaccine develop scientist believe covid real complicitgop
16,I m sure dead people vote early voting begin sept americans die coronavirus since
17,break we mark grim milestone pandemic death toll pass accord johns hopki
18,democrats do not want flatten curve want flatline economy
19,tag I m people know wear fucking mask
20,anthony edwards ready hit pandemic club fit
21,new yorkers suffer amid pandemic andrew cuomo get pay raise
22,one false misleading warning someones social opinion they ve go tulum myko
23,oh come ryan call want lockdown thank video show everyone make right decision voting sask party
24,scott disick like oh covid
25,trudeau abdicate yet
26,trump try deprive farmworker million wage next two year farmworker pay l
27,wear damn mask stay home watch lion lose bitch zoom ok cancelthanksgiving save life
28,republicans continue hold government hostage refuse help million amid deadly pandemic
29,bbc headline covid we record quarter million death coronavirus
30,riverhead school district working suffolk county begin voluntary inschool testing program begin friday
31,that s tuff
32,also come pandemic be not big deal guy thousand thousand ppl celebrate presidentelect rioting loot city gigantic group
33,late ebola outbreak dr congo declare lesson
34,chile there s second social outbreak protest take place police quell protester please
35,yes thing covid like high incidence trauma case etc everyone icus covid fear mongering need stop please give rest
36,bad maybe should not spend past eight month downplay safety protocol
37,lockdown day virus nowhere spread
38,vaccine big hope stop spread amp avoid repeat lockdownssocial restriction detrimental economymental health people willing get vaccine amp need least people vaccinate control deadly virus
39,trust texan currently nothing slow covid infection texa
40,builder die fall ladder actually kill coronavirus doctor say
41,lock
42,lack leadership federal level reason covid mess america make bed
43,worker frontlines pandemic make extraordinary sacrifice every single day deserve leader
44,support texas
45,
46,got pull direct manager yesterday contravene covid safety rule fully admit
47,today we approve home test covid canada federal govt responsibility review approv
48,scott disick like oh covid
49,fraudprone aid program send million family fake farm
50,I m sure dead people vote early voting begin sept americans die coronavirus since
51,covid truther try invade utah valley hospital patrice grossman die
52,scott disick like oh covid
53,think covid definitely put dent lot ppls daily motivation
54,horrible milestonemore people we die per johns hopkins university
55,complicated biden team weigh whether retain deborah birx
56,large extensive study mask usage find wear mask offer almost protection coronav
57,we ve completely privatize covid response less everyone figure save
58,unfortunately spread rise nearly every state regardless mask mandate place
59,another childhood friend die covid three friend fight virus play favorite
60,even u do not believe covid do not justify u disrespectful unsympathetic friend family
61,see someone early refer lockdown locky literally can not stop think
62,empty chairsthis current count americans die coronavirus poor
63,I m sick people getting blame catch covid put life danger work pay taxis coun
64,june texas people hospitalize positivity rate gov greg abbott shut
65,december sit test center close reduce capacity please remember college
66,republicans continue hold government hostage refuse help million amid deadly pandemic
67,republicans evidently like support encourage supporter ignore science patriotism presidentelect joe biden say wear mask protect neighbor
68,they ve get ppl convince refuse call family say goodbye feel could not possibly covid do thing kill people what s bad word horrific
69,scott disick like oh covid
70,other struggle rich get rich pandemic inside info like call leader
71,daily death count tragic reminder flu life death often outcome choice make albertan may even know victim say hinshaw
72,ask stay home also send money
73,
74,everything article iowa tyson plant terrible part supervisor bet many
75,you re net worth grow covid I m trynna see something
76,turn dolly parton donate million dollar early covid vaccine research fund bring we covi
77,first date night gunna bang lockdown
78,make we prioritywe can not wait till january receive aid covid fatality lack job eviction
79,go to let get sick hope experimental drug save cheer
80,south dakota third high mortality rate entire world include entire nation
81,we ve completely privatize covid response less everyone figure save
82,I m sure dead people vote early voting begin sept americans die coronavirus since
83,andrew cuomo publishing book defeat covid
84,wear mask
85,bring father er posible covid diagnosis talk doctor say goodbye bef
86,hey arizona florida texas doug ducey ron desantis greg abbott do nothing try kill since th
87,texas literally donothinggovernor governor greg abbott merely watch people get sick die thou
88,toy drive take place covid safety forefront visit detail donate amp help see exciting joint effort take place
89,republicans continue hold government hostage refuse help million amid deadly pandemic
90,democrats do not want flatten curve want flatline economy
91,every toast holiday go heres cdc gulp
92,canadau border closure extended day american case rise sourceread break canadaus travelban
93,lockdown work would need lockdown againif lockdown do not work lockdown
94,see easy john lennon coverno virus diet altruism tweet dolly donate amp keep cute
95,would help never happen pay stay home do not shut unless sono defunde need need lot fixing seem will not stop base merit like everyone else thoughfracke yes least safe tax rich
96,investor look past presidential election toward future safe effective vaccine accord ameriprise chief market strategist david joy
97,wtf load actual people die every day late lockdown necessary failure
98,fail they ve even try increase mortality rate flu get number close covid number they ll contortion make covid good thing trump
99,umm heck yeah please share
100,ask stay home also send money
101,rush covid patient hospital large citys school shut hope ni
102,cuomo get raise hear tomorrow nyc school close next warning parent donate raise right reject itnot good look especially he s leadership book tour middle pandemic
103,break report florida governor ron desantis say follow lockdown order joe biden
104,unfortunately spread rise nearly every state regardless mask mandate place
105,I ve never know less top pandemic prob
106,brazil face threat second wave coronavirus monday
107,perfect storm global pandemic absolute bad person world run show state
108,hhs secretary say we dose covid vaccine next month via
109,proud offer fund training solution help practical way combat impact queensland earlychildhoodeducation setting prevent manage infection within community learn
110,do not care covid smh man
111,games bogey use say burnss country
112,norwayfinland also comparatively excellent datum pandemic make policy base science rather assu
113,fuck corona bro stay inside wear ur maskss I m tryna go home
114,disagree decision restore labour whip time focus take
115,scott disick like oh covid
116,thank u apparently open shut evidence butwho I m guy rich corrupt fuck many ppl courte cuz he s judge area file far away avoid bias local judge court back bc covid
117,I m relaunche completely new model put together past day estimate
118,say time buy theater get cheap make covid friendly go experience I m business man
119,look well we ve make america
120,doctor say man die fall ladder actually kill coronavirus push
121,sit urgent care try figure lyme flare timebomb something else back block idea coronawe should not live like
122,gsaemily stop plant story fake breakdown damn job next hand
123,australia lag climate action inequality pandemic offer chance well new transform
124,governor issue stay home order he s upset number time worse issue political approach community epcountyjudge
125,still do not understand report death count like concrete number know undercount question actually surpass amp ever know actual total covid death
126,dolly parton beyonce other donate big sum research charity mrna
127,coronavirus pfizer vaccine per cent effective final trial achieve key safety
128,foccpandemic financial problem
129,pandemic surge europe outlook gdp growth crashedhighlight chartbook new newsletter herehttpstcoyegardduqa
130,get coronavirus question answer minute call listen
131,democrats do not want flatten curve want flatline economy
132,push people brink
133,glad you re well
134,I m go let draw conclusion headline
135,icymi know ongoing pandemic airline defer aircraft delivery leave right plane go
136,increase number people turn elpasos food bank help economic challenge pandemic continue httpstcohxpqzyxnsw
137,never pandemic another tool leftist toolbox
138,another childhood friend die covid three friend fight virus play favorite
139,roger aubut oconto wisconsin die covid nov faithful blood donor proud reach goal gallon throughout year love roger family
140,texas florida south dakota governor refuse lockdown coronavirus resurge
141,us pfizer expect vaccine approval
142,break news quarter million americans die coronavirus pass number dr anthony fauci predict
143,watch inside iowa city hospital state see surge infection report
144,teacher refuse job even though datum make abundantly clear school do not increase spread covid do not claytravis
145,hope make enough sturgis cover covid hospitalization cost
146,sign I m put door can not believe come district require people know close con
147,colorado governor unveil new coronavirus restriction aim prevent
148,push chinas freight shipment europe via rail record high far few train return european product write
149,scott disick like oh covid
150,two large school district northside isd north east isd plan roll back inperson instruction
151,covid infection high rate entire pandemic allow biden transition team receive briefing pandemic failure kill americans time transitionnow
152,covidravage north south dakota state official law enforcement deny deadly virus severity refuse support mask mandate death new infection skyrocket
153,even corona choose trump biden
154,together defeat aid organization wadi cooperation partner include kirkuknow launch awareness campaign pandemic aim encourage people follow health
155,wyoming covid rate huge do not believe real threat you re fail policy lead recall gordon liberate wyoming
156,republican authorize mask mandate lockdown be not republican leave party immediately
157,jog daily strengthenimmunesystemit make physically strong also strengthen heart w
158,modification make response grow case number kpborough
