,full_text
0,apartment complex st job get covid case already you all niggas well stay tf bacc
1,mtnews
2,oh god use brainpower christmas december president take office january unless reschedule christmas christmas trip I m sure distance safely within regulation fine selfish mf
3,canada do not want maga nobody
4,fuck mlb never understand full investigation turner cheating asstro cheat one ws two like tff let slide
5,I m afraid biden get white house I m
6,would like see someone get pull final game world series early failed covid test team end win fucking championship whole fucking league thing you re suppose think wear mask isolate
7,thank support taiwan participation next world health assembly several
8,imagine potus senate gop work fast effective national testing system
9,people have not catch idea mitch gop know dem win big stall covid fund precisely worsen pandemic biden admin inherit control size disaster gop could selfexonerate milk next year
10,retweete find later send employer try make go back
11,give trump entire experience get covid amp unemployed
12,maybe reveal secret plan stop
13,future victim fraud attack character mask foundation slow
14,please follow sign help campaign
15,feel stay late work order watch way I d watch home
16,still pandemic president amp vp do help amp family last week
17,mike pence single meeting covid week like country fire firefighter busy
18,lockdown jan
19,really surprise
20,republicans instal supreme court justice day pandemic people vote election month nothing support safe convenient election absolutely ruthlessbut how s biden going reach conservative
21,kinda like nullify covid
22,bumbling cheating stop count win like stupid claim there s covid testing bring straight jacket white van
23,thank amp luckily they re good far would not wish anyone hope people still safe
24,fear kill n coz corona
25,cs plan curb problem ineffective need happen
26,r complicit death americans amp yet million americans vote idiot amp monkey gopas someone relative give death sentence covid wish
27,talk able live normally flu vaccine that s exactly goal hit eventually covid short term prevaccine need take measure mitigate virus health system handle
28,day day inperson voting may well change outcome state benefit th
29,hater go to hate tiresome puerile golden chance lockdown lib show
30,give trump entire experience get covid amp unemployed
31,loeffler husband become national figure draw attention way beyond we senator spouse
32,trump would not infact do not give toss die long he s power he s devastate mail ballot everybody who s die covid
33,election
34,know there s lot focus election can not forget virus yesterday new co
35,today seem like good day remind sell million stock private briefing covi
36,break nbc news confirm least new covid case report we today eclipse yesterdays pre
37,break news america turn attention election back pandemic discover th
38,we hit record number new case third day row
39,black people please safe weekend be not go let one go easy stock food chill
40,sentiment around support healthcare worker last long politically convenien
41,trump promise would go away election
42,break nbc news confirm least new covid case report we today eclipse yesterdays pre
43,scientist may figure study mouse cytokine storm kill people
44,election farce corona finally overnow go concert
45,put
46,lagos state government confirm fresh case boarding school state read
47,somebody say arbys make pandemic move weight honestly start make sense
48,fuckin gritty
