,full_text
0,wonder lori lightfoot know covid number spike go massive biden celebration crowd last weekend speak maskless megaphone ft idiot
1,news big govt overreach lifetime daily personal life affect mental health many people child
2,whatcome spend enough cash surely actually able provide ppe actual bin bag
3,think overarching concern right combination limit transition delegitimize presidency
4,pandemic push nyc cabby brink can not hold via
5,hate yesterday hate today contribute less do not think local coffee shop grocery shop
6,you re worried many many people become ill die pandemic shame wrong
7,per capita hospitalization figure midwest bad south summer
8,suicide figure since lockdown could follower please copy repost tweet call usa hotlinejust two two copy retweet
9,get ready refrigerated truck store corpse hope do not end one
10,find hard experience joy pandemic thinking joy show differently w
11,day us pharmaceutical giant pfizer coronavirus vaccine show percent effectiveness rate russia cla
12,shandajared ivanka withdraw kid school parent complaint via
13,social distancingwear mask
14,you all scare lockdown actual pandemic
15,today opportunity thank armed force work they ve do fight coronavirus
16,serious amp sober number tier ii mitigation apply school exist keep school business open com
17,yardley yeadon dr michael yeadon former pfizer employee another round disinformation tweet thread
18,update new coronavirus outbreak first identify wuhan china via
19,pandemic become fourth large mass casualty event nation historywere experience record number
20,another recordsetting day state nothing proud update show new daily high
21,jared ivanka apparently ask withdraw kid jewish day school attend dc parent
22,suicide figure since lockdown could friend please copy repost tweet try demonstrate th
23,americans die coronavirus since election day
24,start fine motherfucker imo
25,day protest officer claim protest breach coronavirus law threaten arrest fine organizer protest go ahead force trans rights collective uk cancel threat unlawful lgbtq transgender
26,suicide figure since lockdown could friend please copy repost tweet try demonstr
27,please wear mask
28,suicide figure since lockdown could friend please copy repost tweet know u hoe canwe
29,suicide figure since lockdown could follower copy repost tweetcall usa hot
30,month amp month work I m proud release medium communication guide big thank
31,would thought global pandemic economic shutdown resurgence tb global starvation school closure etc will
32,they ll major root show
33,reporter want datum
34,covid fatigue one thing covid denial anotherremember do not put risk host large ind
35,snakeskin tightsthis lockdown
36,covid free whole pandemic thank god
37,stay home order come go massively change way you ve live social life late
38,get shut order effective monday us never big gathering anyways need keep small circle safe wearamask
39,mad doug ford well receive auto reply today email send early criticize response covid decide reply ask resignation nothing make feel slightly well minute
40,angela merkel virus punish halfheartedness yet halfhearted measure name balance exactly
41,
42,employer like north dakota able demand asymptomatic healthcare professional continue
43,breaking fuck
44,covid vaccine
45,architecture could look like
46,whatsapp group I m spark back life year another group spark back life nearly three year last week lockdown effect tell
47,mayor lori lightfoot issue stayathome advisory chicago due rise coronavirus case new restric
48,pandemic bring new attention one endure disparity man woman wide difference h
49,news speak jointly pelosi schumer discuss urgent need congress come together th
50,word prepare martial law
51,pac back good many level stay consider be not go away anytime soon
52,nicola sturgeon hit infected scots ignore contact
53,gov mike dewine ohio wear mask profile picture show important wear mandate nearly
54,good news counting day trump makes sometimes forget still store we week brexit least keep we smile
55,face unless rs conspiracist they re youjare
56,thought whatever corey
57,holy people die jail convict crime do not life sen
58,I m pretty convinced people deal reality stay far away possible mean pandemic scary latching onto whatever diffuse little effort inconvenience possible could tempting
59,imagine even half strict voting regulation regulation
60,many people say
61,watch wear damn mask say minneapolis patient hospitalize month due covi
62,need plan like yesterdaythe nyc restaurant rent crisis let upnew survey reveal nyc restaurant
63,education mn president new school covid number district go distance should not mad superintendent
64,iowa gov kim reynolds continue distinguish covid policy baroque pointless detail overwhelmingl
65,likely you ll encounter least one person infect coronavirus go bar denver
66,report persistence evolution infection patient severe antiphospholipid syndrome wi
67,floridas congressional democrats tell rescind job offer covid conspiracy theorist role
68,foundperfect xd
69,lockdownsmask policecurfews freedom
70,trump leave trail coronavirus outbreak wake national superspreader tour wh h
71,tw suicidesuicide figure since lockdown could friend please copy repost tweet try
72,good god
73,there s horde covid deny fl senior chomp bit get back boat discourage parent aged cruise first start back
74,florida mom arrest refuse wear mask school board meeting via
75,oh well course soon trump way people literally subvert control biden open gate let init beyond weird bill spout pandemic happenedthat smug goddamned smile
76,you all scare lockdown actual pandemic
77,veilignaarschool evidence summary paediatric literature
78,us government partner pharmacy chain increase vaccine access
79,suicide figure since lockdown could friend please copy repost tweet try demonstr
80,suicide figure since lockdown could follower please copy repost tweet try demonst
81,suicide figure since lockdown call usa hotlineim guilt trip repost
82,break illinois governor say may impose another stay home statewide order come day due surge covi
83,suicide figure since lockdown could friend please copy repost tweet try demonstra
84,family neighbor community wear mask
85,family neighbor community wear mask
86,pandemic would ve control you all fucking listen wear damn mask social distance th
87,rich people embarrass whole pandemic go can not afford wait senate flip people ne
88,break illinois governor say may impose another stay home statewide order come day due surge covi
89,canadian thanksgiving cancel even close family idea people we still go tr
90,chicago gives stay home order
91,crisis leave large wildlife sanctuary africa support struggl
92,legislator beg responsibility say could trust keep people michigan safe
93,corey lewandowski test positive covid source familiar diagnosis tell meconfirme
94,bloody time dubai light year ahead rest world come covid travel process
95,vaccine save live current trial be not design tell we
96,pleased announce high court say claim government billion pound worth
97,wait book another library due covid event delivery temporarily suspend well start receive shipment soon book take little bit long arrive thank understand wfbpl exciteyourmind
98,evidence people do not want evidence want feeling protect fact many reason trust government official leave right however pandemic be not one lack healthcare reason furious demand tax
99,start shut major city entire state response massive spike coronavirus cas
100,typhoon quinta oct rolly nov siony nov ulysses nov midst
101,empirical estimate suggest scheme may responsible around new detect cluster
102,pandemic ongoing renovation salt lake temple christmas
103,trump aide who ve test positive coronavirus since election document case voter fr
104,suicide figure since lockdown could friend please copy repost tweet trying demonstrate
105,glad people finally take notice ecocide perpetrate whilst lockdown
106,trump megadonor fight restriction test positive white house event raw story
107,suicide figure since lockdown could follower please copy repost tweet try demonstra
108,team trump amazing thank fight energy hope americans president really choose important us europe freedom big lie name covid vive trump
109,new georgia secretary state brad raffensperger quarantine wife test positive criti
110,place magnify glass issue woman face around world delegate
