,full_text
0,first lockdown do not work never first lockdown
1,screw cdc open mouth kiss strange thanksgiving place tomorrow will not live fear
2,precisely lockdown never sell
3,exclusive kpop group world big pop band talk covid future plan beulraegpingkeu
4,really important understand next day thanksgiving holiday mean covid datum
5,there s new addition list great indian absurdity late competition among state impose
6,course new every hour
7,quite
8,dude idiot one dude lie covid lock half australiaand dude think that s awesome response
9,quite
10,share good news
11,how s covid thanksgiving tomorrow many love travel presidential word comfort
12,fair write last year pandemic rule everyone celebrate literally anything time life short
13,honestie hodge mom four kid stop work care family set gofundme
14,proud husband chris interview yesterday news reporter christie duffy pix news lesson
15,stock market hit point first time ever day people die week w
16,world doctor coronavirus scam take action obliterate scam
17,need kindness waste much food country farm store etc donate feed need
18,pandemic make matter worse create shadow pandemic many woman girl largely confine
19,thissssss yeah say riddim that s exactly I m talk actual riddim die year ago blockz still play every set digressmelodicfuture take frontier due pandemic who s start moshpit live room
20,british do not really want country people starve amp die cold despair pandemic universal credit priority without they ll get week include contribute council tax food go go stupid brexit
21,new death report today texasthe average death per day highest since september
22,past week dr mary fowke neuropathology autopsy director mount sinai hospital nyc die suddenly hear
23,santa be not well busy visit sick people covid
24,do not ask folk come ga pandemic exactly look like campaign ad
25,spend two week surrey memorial hospital battle cambridge elementary school music teacher darlene
26,legitimate medical reason wear mask
27,income us president team make quick call safe fly covid health airline indu
28,titans fan fact middle pandemic shit go happen
29,rapid pop covid testing site morris appointment need thank
30,john barsa highest ranking official test positive covid wed two source tell mr barsa fel
31,unsubstantiated nowbut raven announce today discipline staff member something covid diagnosis do not know that s yet mask protocol violation unauthorized comment covidpositive player idea
32,vic covid update new case record test receive active case victoria
33,do not conspiracy theory imma wait
34,obvious idiot peddler false information quarantine camp amp star hotel people return country stay two week make sure they re clear covid hence enjoy lockdown free life educate
35,december next week time fly life fall apart pandemic
36,daily update publish state report million test case death people currently h
37,stage lockdown tamper implant give former employer search endorphin
38,lowdose hydroxychloroquine combine zinc azithromycin effective therapeutic approach
39,you all please wear mask wash hand amp stay away I d really like bed available hospital go mini skittle I d like somewhat safe well please amp thank
40,disingenuous point proper question policy make difference there s obvious policy prevent
41,hey chuckyou leave police officersdont dump we first responder
42,imam sadiq almahdi leader al anasar national umma party die coronavirus age
43,unfamiliar guy run adamson barbecue big ol bigot meltdown awhile ago decide open one location indoor dining protest lockdown also basically nobody go wear mask distance
44,hunger crisis mom go without feed kid food bank can not always keep people do not benefit f
45,patient play violin ventilator icu thank health care worker
46,democratic governor hypocrite covid restriction sane person listen
47,chinavirus come china kill americansyou like china want business joe bidenjoebiden realdonaldtrump
48,please donate local food bank remember even little several day meal familyif
49,almost like want we
50,include amendment curfew onsite restaurant dining indoor outdoor hour pm amp amrestaurant may still offer drivethru curbside takeout curfew hoursamende order
51,today trump could urged americans behave responsibly light pandemic could ask congress mov
52,abuse police pass away covid america fail girl name honestie hodges
53,actually would tickle pink other like catch covid please go ahead gather
54,put end genderbased violence important amid ever international day e
55,folk right go apoplectic article center indigenous community thanksgive narrative
56,please listen public health expert worth risk holiday seasonif leave home wear mask amp keep distance othersstay safe amp stay healthythank san
57,actually gun n rose tour next year mcg australia may know venue follow cricket full spectacle gig I m go keen see iphone footage see handle social distance mask mandate
58,december next week time fly life fall apart pandemic
59,kid fall behindthey survive pandemic amy walter
60,headline zombie mink ehstory body mink cull find carry form coronavirus be not bury deep enough soil
61,also charm recently change perception reality also believe everything be not black white pretend role model manliness least principle value imply authentic wife
62,watch share research show enormous economic benefit universal good
63,gotchu
64,disingenuous point proper question policy make difference there s obvious policy prevent
65,breakingwyome governor mark gordon test positive day ago governor forgo mask mandate htt
66,god finally happen
67,posh look fucking good cole hit shot moore active dunn defense legit bad already miss rutherford lock steady hand running point sjubb
68,you re struggle put food table holiday season remember resource available fr
69,denver mayor say avoid travel minute board plane visit family
70,disingenuous point proper question policy make difference there s obvious policy prevent
71,stay home mom pray thankful brave hardworking patriots god wor
72,daily update publish state report million test case death people currently h
73,reason trump can not take credit death due fact blame do not reside point bernie colleague take credit malicious thing do result americans die
74,normally would say scrap shit different pan keep push covid get nothing
75,today trump could urged americans behave responsibly light pandemic could ask congress mov
76,lowdose hydroxychloroquine combine zinc azithromycin effective therapeutic approach
77,united states report death today first time since may accord datum
78,new jersey three big antitrump celebrity team wear friggin mask campaign tell
79,ischemic heart disease also demonstrate pullforward effect one suggest would die
80,us economy enjoy incredible momentum since president take office thank commitment
81,two thousand two hundred amp eighty three americans die last hour that s four time number
82,fire
83,watch week mary holland chds vice chair general counsel coproducer vaxxe
84,quite
85,could invite goldman sachs broker tell we detail covid conversatio
86,shit feel like I m go back time like wtf I m tired shit
87,lets forget dougford pc government fail order enough flu shot residence ontario especially pandemicjust bad doug fords unreadable qtip blue license platesonpoli pcpo noaccountability notforthepeople
