Unnamed: 0,full_text,sentiment_score
0,tell hollywood nobody want see pandemic tv depress unemployed existentially pl,-0.06666666666666667
1,compromise negotiate amongst republican,0.0
2,fairness joe biden can not remember time hell going know million va,0.0
3,seem simple republican pass tax cut rich vote democrats democrats pass covid rel,0.1875
4,thread bad spring winter even bad patient icu younger sicker,-0.46666666666666656
5,noir naturally fail also husband nurture amp supportive stay home dad gourmet cook dish know last bit believable hollywood,0.125
6,check every month pandemic,0.0
7,fuck hope they re punish swiftly harshly people stress enough,-0.20000000000000004
8,today mark another tragic milestone pandemic life lose canada date every day parliament ask one simple question do today save life cdnpoli,-0.375
9,remember see nurse faint video receive covid vaccine turns die here proof death,-0.5
10,point thread trafficking still happen north victim mostly take middle ea,0.14166666666666666
11,fairness joe biden can not remember time hell going know million va,0.0
12,susan collins do not believe americans need stimulus disagree susan call tell americans joes covid relief,0.0
13,supermarket heiress top donor trump jan rally precede mob takeover us capitol learn fla gov de santis rule vaccine deliver store hmmmm,0.5
14,keep dream alternate dimension jeremy corbyn prime minister implement zerocovid strat,0.0
15,go go see relative since have not see year pandemic first thing say wow put much weight want fucking die lmao edtwt,0.09166666666666667
16,clear enough please apologise retract,0.05000000000000001
17,true since day window depend vaccine shoot,0.35
18,bad enough individual refuse vaccine force mass vax site shut,-0.23333333333333328
19,I m figure time qualify covid vaccine will not work due mutant variation get start ill back line anyone else feel like well never get,-0.20833333333333334
20,can not deal lockdown spur play like need suspend football indefinitely,0.0
21,get time hand covid go red hair valentine day,0.0
22,decline honestly much fast ever expect important do not let get complacent,0.30000000000000004
23,next winter say refer covid vaccinated flu,0.0
24,tell hollywood nobody want see pandemic tv depress unemployed existentially pl,-0.06666666666666667
25,katy perry pandemic performances gtgtgtgtgtgt,0.0
26,someone la die every minute second today covidthe working class sacrifice dinner,0.0
27,sky shield put government jewish space laser break start forest fire explain,0.0
28,narcissism real pandemic enough physician physician fight giant satani,0.06666666666666667
29,learn intersectional critical race theory class criminality way reduce instance carjack defunde police need use train interventionist social worker protect we criminal utopia via idea pathogen,-0.12222222222222223
30,pleased announce release mountie move program program help student faculty staff,0.5
31,double mask wearer slightly curious people florida survive pandemic mask,-0.05
32,meanwhile biden vaccinate terrorist first can not make shit anymore,0.024999999999999994
33,science warn pandemic research modelling evidence lay solution country act immediately comprehensively big powerful detriment ignore next inaction cost climateemergency,0.09999999999999999
34,singlepayersundaybernie sander right joe biden wrongwe still need medicare alljoe biden,0.2857142857142857
35,way way ahead canada we ve vaccinate population friday,0.0
36,senate democrats be not interested gop bogus stimulus offer,-0.125
37,lockdown be not valid excuse plan anything valentine day flower order online shopping,-0.05
38,eurovision gets cancel,0.0
39,pandemic people cut friend end marriage behind covid safety protocol violation,-0.4
40,letter illustrate republicans credibility problem half name do not pass laugh test young round til,0.008333333333333331
41,senate democrats be not interested gop bogus stimulus offer,-0.125
42,ooh I ve get to okay well yeah play cxm first lockdown like remind try read die haha,0.31666666666666665
43,want people incarcerate get prioritize vaccine distribution like people live congregate setting like nursing home residential home people disability pandemic ravage jail prison,0.018181818181818174
44,break achieve nothing many month lockdown today good news help reunite syrian child,0.6
45,totally agree get play come back strong he s make one mistake regard covid breach recon get another chance next season,0.10833333333333332
46,new variant blame surge coronavirus death losangeles we news sky news,0.13636363636363635
47,last tweet peter go drop company laptop amp accessory internet router property tha,0.0
48,avoid complication amp confusion two key public health message covid child transmit covid,0.0
49,captain tom hospitalize testing positive,0.22727272727272727
50,filthy part life precovid normalize blow cake serve guest,-0.8
51,they re still film movie show,0.0
52,study link trump rally case death,0.0
53,actual fuk could african americans colored population wash hand well oth,0.0
54,america call covid stay home challenge would ve back normal month ago,0.075
55,death register able organise funeral notify bank solicitor bit different pandemic registrar phone death certificate email sure rest busy help,0.275
56,since january address urgent crisis face nation pandemic economic crisis racial jus,0.2
57,one year declare pandemic vulnerable community continue hard hitsee amp partner,-0.39583333333333337
58,get you re disappointed feel like conservative confuse want dad one vote climate change pandemic denier feel betray ucp want vote another right wing party full lunatic,-0.038095238095238106
59,new engine mount let start prepare new season covid permitting,0.13636363636363635
60,thank continue fight thank host vaccine drive thank healthcare worker stick madness continue serve grateful,0.0
61,do not know type reaction might toni I ve hear reaction generally mild much less severe getting covid agree careful wellinforme always good thing,0.19166666666666665
62,cdc issue correction massie scientist ask say new wording still wrongly imply stud,-0.18181818181818182
63,time covid inquiry failure cost life,-0.3166666666666667
64,jkenney alberta fighter try change channel bad weekend bust secretly negotiate aust,-0.5499999999999999
65,election new york times finally publish report nursing home scandal report may daily,0.04545454545454545
66,rootin newton beargrease weekend,0.0
67,begin end mind,0.0
