Unnamed: 0,full_text,sentiment_score
0,several thousand protester czech republic include former prime minister president vaclav klaus gather pragues old town square sunday call government lift coronavirus,0.03333333333333333
1,say go official say loud come public domain talk wait everyone vaccinate autumn work help already wary public trust stay home,-0.1
2,tonight watch lovelostandfound sweet romcom cowrittenampcoproduce yeah weird guy theoutpostwith beautiful music make cast crew covid make even amazing well worth watch,0.32
3,itchy ball one symptom,0.0
4,excellent thread thank dr xand honestly feel one smart enough government able comprehend say,0.4628571428571428
5,school safe,0.5
6,support president week policy successful say broadcast hom,0.75
7,basically denmark cdc ssidk pessimistic believe inevitably dominate country,0.0
8,ago today yyj victoria daily colonist news wave spanish flu pandemictoday wer,0.0
9,daily internal covid case external covid case covid committee let close airport,0.0
10,coronavirus rate among teacher averagehow dare hancock say today evidence teacher,0.0
11,whaddaya call democrats recalibrate mind think normal live country without universal health care people live entire life inside prison jeff bezos wealth exist,0.08454545454545455
12,desantis deny essential employee covid vaccine policy force work editorial,0.0
13,pandemic get to stay away covid,0.0
14,hey remember mulvaney call journalist concern hoax even though he d already test twice,0.0
15,post song brisbane lockdown soundcloud call uk strain,0.0
16,heart palpitation anxiety make cough def seem like psycho covid people rn blast,0.0
17,strategy trump administration covid chair sort plan reset occur true leader take office,0.35
18,exactly step supermarket lockdown want gifted loungewear look,0.375
19,heal covid pain world,0.0
20,like every rally fomo buyer one panicsell pleasure guy,0.0
21,stay safe safe flight let know you re home hatihati di jalan never small talk,0.375
22,stillin fuckingpandemic,0.0
23,may pregnancy test covid test negative amen,-0.3
24,worldwide pandemic uk bad term response reason much misinformation please tweet realise truth matter x,-0.24999999999999992
25,you ve recover covid donate plasma nhs use help still suffer virus,0.0
26,hide shame mr secretary fully focus world suffer human make crisis think people tigray do not deserve urgency die due systemic violation basic right one member nation,0.040178571428571425
27,funny seem pretty obvious,0.16666666666666666
28,please retweet think time government scrap covid restriction rule leave per,0.0
29,today lucky test run home test develop ellumehealth recently give fda emerg authori,0.16666666666666666
30,lose mom covid real bakithi,0.2
31,five people die learn another officer lose lifeyet gop central focus right twitter count,0.14285714285714285
32,go astrazeneca handle well pfizercovidvaccine need refrigerate,0.0
33,one yr old see can not lockdown,0.1
34,also barely proactive vaccine educationas vaccinations spokeswoman health dept sai,0.05
35,still struggle social general anxiety be not fun easy covid could practice talk new people etc since covid feel moments social anxiety general anxiety come back,0.07329545454545455
36,covid,0.0
37,heavenly father please raise nation please protect innocent amp remove evil realm succumb father forgive we lose way guide we back love arm amen,0.0
38,good friend nurse fight covid second time amp she s quite sick get may amp,-0.004761904761904782
39,literally try get jeff bezos notice likely one emergencyor pandemic away exact situation literally see someone say poor people should not kid day,-0.05000000000000001
40,dr chris mackie healthmac londons medical officer health government advisoryesterday say school,0.0
41,may pregnancy test covid test negative amen,-0.3
42,we covid case death last week previous seven day pandemic,-0.08333333333333333
43,end long thread account ever do right high rate c,0.13190476190476189
44,us capitol attend physician brian monahan send alert member safe room attack can,0.5
45,heartbreaking amount rare child compensate family experiencedand yet still,0.3
46,positive win superbowl covid free world way well anyway go get big game,0.20545454545454547
47,flu ey,0.0
48,may pregnancy test covid test negative amen,-0.3
49,statement tell realize republicans communication nothing hate spee,-0.8
50,conservative happy welcome join chapel decide split f,0.8
51,great derbyshire business david team lovely people work fantastic see local business centre ukwide effort get economy fully open,0.34
52,pandemic illuminate disparity long exist healthcare system change white hou,-0.025
53,coronavirus available different flavour come soon near location,0.16666666666666666
54,todayonbichybridjan mon pmwe fail poorhttpstcotxzlfcvzwca conversation indias response,-0.5
55,time covid someone say comfortable attend event large gathering really b,0.2714285714285714
56,anyways time spread epidemic whole damn country kill revenge fall love ghost king,0.35
57,dance car land grad nite you re immune covid,0.0
58,even covid food still either consume desk sinklike table choose live like animalwfh workfromhome,0.13636363636363635
59,sunday special put together longform analysis show mere vandalism hindu deity fu,-0.07142857142857142
60,nothing like bit fear factor monday,0.0
61,oh hey that s piece shit say corbyn be not hard enough jews hope get ass covid,-0.018055555555555557
62,influencer we ve struggle pandemic pandemic,0.0
63,government,0.0
64,new strain japan uk sa link home grow mutation covid like country even we use pass buck uk govt mess,-0.019318181818181818
65,government need tell people stay homemany simply can not afford toall worker exce,0.0
66,young sister turn week dunno suppose lockdown,0.1
67,westminster oxford vaccine,0.0
68,tip icu nurse treat mild covid home thread,0.3333333333333333
69,covid collection day one art pepper bring we six composition write saxophonist sideman say play sound like man cry do not let put,0.4
70,mantra nature well first covid lockdown period people see animal amp bird,0.25
71,break police ban movement dead body place place burial effort limit spread co,-0.2
72,pope francis personal doctor fabrizio soccorsi die result complication due covid vaticans newspaper l,-0.0625
73,republican politician could easily tell exactly many twitter follower they ve lose,0.4666666666666667
74,tip icu nurse treat mild covid home thread,0.3333333333333333
75,please review follow message director education supportiveenvironment wellbeing studentachievement,0.0
76,home week hospitalization covid good home,0.7
77,oven block provision ppe testing promote bad practice encourage people wear mask try force people back work school withhold economic assistance,-0.1666666666666666
78,even quarter americans country nowhere near herd immunity,0.1
79,support president week policy successful say broadcast hom,0.75
80,find strongly support need research nicotine physiological pathway impact,0.4333333333333333
81,another variant pandemic find pta,0.0
82,shut fuck plague rat,-0.4
83,large wealthy country resource implement welldevelope cold chain mean huge part,0.04035714285714288
84,claim conspiracy amp virus constitution protect restriction amp ar,0.0
85,joint statement six health trust ceo tonight health service pressure like never plea,0.0
86,I ve never see epidemic curve like strain become common us close worstcase scenario w baseline,-0.3
87,say be not,0.0
88,anyone else shout covid soon see bat aperfectplanet,0.0
89,still support make pet theft specific offence tough sentencing article photo ted ow,-0.19444444444444445
90,coronavirus end coworke space cre coworking,0.0
91,international medium report irelands dramatic surge take one lightestaffect,-0.21666666666666665
92,acceptable take camera believe work mile away home be not dark driving work i d camera life live obviously social distance stay safe mental health important,0.1741161616161616
93,have not follow stat lately do not look good infection always death long everyday government watch death per day without drastic measureslevel lockdown loading,0.14999999999999997
94,horrendousphysician us congress send warn protective safe room member congress ton pe,0.5
95,ok light relief need troubled timesbest caption please,0.13333333333333333
96,welcome back place like home stay well,0.4
97,business opportunity itconsulte itstrategy itprocess itservice revenue risk leader,0.0
98,also comment do not address hypocrisy say protest peaceful side bash people say covid harmless covid denier fact matter true factual,0.3
99,new antiterrorism law amp power never stop new law amp kache every single year agree,0.06709956709956709
100,business opportunity itconsulte itstrategy itprocess itservice revenue risk leader,0.0
101,kid people outside country should not lockdown,0.0
102,tip icu nurse treat mild covid home thread,0.3333333333333333
103,coronavirus late global coronavirus,-0.15
104,month later I m still suffer postcovid symptom amp find hard hard breath time go,-0.19444444444444445
105,louis tweet hope everyones alright slight variation check fan total time,-0.08333333333333333
106,honor lose horrific preventable pandemic,-1.0
107,like follow amp retweet unless part problemhttpstcojvamufcpyl,0.0
108,onondaga county report new case death virus sunday accord county executive ryan mcmahon,0.13636363636363635
109,vaccine superhub open government accelerate fightbackhttpstcobmqskpppnv,0.0
110,tip icu nurse treat mild covid home thread,0.3333333333333333
111,saudiarabia total coronavirus case recovery death,0.0
