Unnamed: 0,full_text,sentiment_score
0,take four jab already vaccine saga never end,0.0
1,there s overcrowd prison midst deadly wave pandemic good chance president rama,0.24999999999999997
2,I m fully vaccinate booster do not know what s neither vaccine one ha,0.0
3,interesting analysis virology omicron may explain fast spread variantaccorde,0.35
4,aerosol transmission coronavirus establish need disperse aerosol quickly key ventilatio,0.0
5,yep exception,0.0
6,I m glad you re okay three shot other die vaccinewhy mandate sth cause death,0.2916666666666667
7,vaccine bioweapon,0.0
8,epidemic spread population mobile agent adaptive behavioral response physicssocph,0.0
9,feel horribly familiar send love cast crew currently show suspension isolation,0.2916666666666667
10,remember think covid go to last three month look we enter third year htt,0.0
11,farta covid,0.0
12,laugh jeer hector tory bench question prime minister hard sto,0.004166666666666652
13,coronavirus airborne airborne even do not see anyonedoesnt mean aerosol be not air watc,-0.3125
14,sustainable solution ensure vaccine equity sharing innovation technology trip waiver,0.0
15,record case report responsible leader would mandate short lockdown help protect nhsinstead,0.1
16,uk remove african country red list restrict travel due omicronthe us europe use th,-0.041666666666666664
17,covid scotland nicola sturgeon say treasury fund leave scots worse stop spend much referendum matter,-0.1
18,thing I m go blame covid fact I m old midwestern mom have not wear real shoe three year spend second half pregnant,0.09333333333333334
19,covid end startin sound lot like gta drop,0.4
20,I m honor become professor crisis governance long time academic home start stu,-0.025
21,economic impact should not underestimate voluntary lockdown hit business hard financial saf,-0.030555555555555558
22,next day ill share annual list favorite book music movie art always sustain nourishe,0.0
23,uk hit testing capacity issue pcr testing slot often unavailable exponentially rise,0.0
24,grant can not stop expose triple vax dramatically reduce chance become diabetes risk do not affect protection,0.0
25,pandemic never end,0.0
26,nightclub owner news mean people do not covid pass let alienate,-0.3125
27,fast bowler never captain risk miss test due identify close,0.037500000000000006
28,sit long cinema covid mess,-0.11249999999999999
29,viral fatigue stop rename thing come covid,0.0
30,break comedian jethro die age contracting manager say,0.0
31,australians gutful scott morrison politicians stupiditythe ruby princess,0.0
32,due rapid spread omicron variant uk add new measure arrival uk must selfte,0.005681818181818177
33,honour invite prof thomas bosch give talk work amp answer careerrelate que,0.0
34,cdc agree,0.0
35,regional growth picture do not look good although uk might bright spot boo blame pandemic be not real issue useu warehouse place,0.4333333333333333
36,know genomic sequence variant,0.0
37,gutte miss test really excited see neser finally get chance baggy green do hard,-0.029166666666666674
38,stay away niggas covid hit,0.0
39,still early say sure potentially good news omicron severity,0.4333333333333333
40,yesterday sister die coronavirus year old jag do not smoke drink wear mask w,0.1
41,year many care home resident continue deny family that s true evidence thi,0.425
42,literally hate coronavirus do not think good idea happen,-0.050000000000000044
43,university legon ampa u ppl waste monie go school kwa people even learn read wide know whether friend underlie problem do not tell take vaccine nti sudden kill,-0.10000000000000002
44,much herald freedom day precursor christmas covid chaos shapeshifter fiddle,0.2
45,terrible sense people wait till hospitalisation happen change behaviour I ve see real uptick omicron cold denialism heartbreaking think death could avoid,-0.4666666666666666
46,state aus still commit support premier maintain elimination western australia,0.0
47,herh sammy gyamfi really research prepare fda even approve vaccine government wa,0.2
48,good thread omicron,0.7
49,exclusive extraordinary image raucous christmas party throw tory aide party hq coronavirus restriction,0.016666666666666663
50,poonawalla family donate rs crore oxford university build new vaccine research centrebharat buy vac,0.13636363636363635
51,want talk directly accuse we scaremongering I ve spend year kind work amp,0.35
52,economic impact should not underestimate voluntary lockdown hit business hard financial saf,-0.030555555555555558
53,yessss stay safeeee,0.0
54,absolutely accurate scaremongering,0.4000000000000001
55,aktu student oppose offline ugpg examination schedule decemberjanuary cite threat pose covid omicron,0.0
56,hold cough class teacher do not think get covid,0.0
57,yep real purpose behind historic unprecedented push vaccinate young even disease like,0.1
58,people vaccinate still spread covid please retweet twitter ban we,0.0
59,batman kill time next cover project dc ill working variant cover mini series,-0.25
60,covid will not let go london new year eve fuck covid day,-0.13181818181818183
61,clearly say do not investigate covid breach retrospectively problem,0.10000000000000002
62,spy app,0.0
63,I m go completely honest surge case say hannah should not go cinema last night can not really turn around go rugby get variant sort control news I m get booster,0.16666666666666666
64,university vaccine mandate regulate equity diversity inclusion officeyou can not make thi,0.0
65,todays playbookunofficial,0.0
66,kstbe careful corona careful flu careful coldweathernim ah pay attent,-0.10000000000000002
67,mad ting,-0.625
68,request defer jury service january deny apparently gp global pandemic workforce c,0.0
69,mean get vaccinatedbut u know else u reduce risk severe effect covid improve,-0.3125
70,there s actually influenza outbreak country might covid still get test isolate symptom,0.0
