Unnamed: 0,full_text,sentiment_score
0,do not strike honest man,0.6
1,bts x coldplay cd universe giveaway winner rulesretweet likefollow end january,0.0
2,let netflix run next pandemic do not let anything get three season,0.0
3,covid season like tv show there s go to surprise lesbian relationship one,0.0
4,booster shoot protect maricon variant,0.0
5,pro lockdown fanatic head like benjamin butterworth responsible,-0.04999999999999999
6,take vaccine you ll enrol pharmacovigilance tracking system mean you ve enrol medical trial,-0.15625
7,covid testing site ask citizenship status,0.0
8,todays countdown christmas look anniversary celebration year late thank covid element suzuki brand come together showcase diversity quality entire product range watch video,-0.15
9,basically tweet recent democrat politician get covid point got shoot get,0.0
10,thousand people line raipd test mess vaccination strategy new variant tear,-0.019318181818181818
11,course he s boost probably nearly everyone fox news that s good thing promote,0.39999999999999997
12,take many people new variant,0.3181818181818182
13,think need tough warrior sound name thenlizzy half covid something,-0.05185185185185184
14,basically tweet recent democrat politician get covid point got shoot get,0.0
15,,0.0
16,pick fight westminster covid money think sturgeon kate forbes might score impressiv,0.0
17,hypocrisy astoundingif they re outraged do not put effort slow spread covid help push fund school well air qualityoh will not anything complain use divide we,-0.6000000000000001
18,lockdown cost life terminal cancer fail last christmas last,-0.16666666666666666
19,loctician covid who s go to hair christmas,0.0
20,case number rise far past time adequate protection workersthe follow science toolkit urge,0.06111111111111111
21,tucker today accuse pedophile cnn americans die socalled omicron varia,0.0
22,boy covid two positive lft say runny nose do not feel bad will not come portugal xmas shit least he s ok,-0.09454545454545453
23,fight omicron biden plan aid military million test,-0.1
24,important get vaccinate state push narrative pandemic failure indi,0.04166666666666666
25,estimate increase transmissibility alpha delta also come model imply they d become domina,0.0
26,read,0.0
27,deserve compensation,0.0
28,people do not think real here,0.2
29,roar success covid marshal jabbeesjabidabidoo,0.3
30,denmark secondhighest number confirm omicron case report new coronavirus case far bigg,0.11818181818181818
31,yeah variant closing club believe new rule come,0.13636363636363635
32,new zealand link mans death pfizer vaccine,0.13636363636363635
33,pray twitter really sorry ask even prayer grandson test positive covid brothe,-0.13636363636363635
34,really want right could stand full operation warp speed rapid test here one,0.2785714285714285
35,boris johnson could not bother go cobra could get cheese wine party lockdown fff,0.0
36,idea decrease plastic chemical youse stop pcr testingstop wear facemasksstop,0.0
37,elderly liberal time brazenly ignore mask rule airplane restaurant hair salon wedding partie,0.0
38,covid case london per cent first week december week december,0.25
39,instead worry lisa covid you all worry favs drama affect lmaooooo come,0.0
40,pandemic expose fragility foodsystem exacerbate stress disaster clima,0.0
41,oh dear have not learn lockdown do not work neither mask social distancing say epitome foolishness repeat behaviour amp expect different outcome,0.016666666666666666
42,grow muslim family never celebrate christmas year go home pandemic roomma,0.0
43,vaccination blame covid death likeblame fire department campfire,0.0
44,biden admin make million athome covid test available free begin next month feed government wi,0.26666666666666666
45,dr asim malik outline myth fact surround flu vaccinewatch full video learn get flu vaccine possible side effect,0.175
46,also please request change timing sbccape express reach cbe later else dedicated night train sbc cbe sw railway ready proposal salem section respond prepandemic day,0.1
47,excellent debate topic would really bad thingand specifically triplevaccinate transmission I m refer simply transmissionif day would country lock panic see south africas result,0.10000000000000005
48,ill make statement confirm last week advice christmas gathering amp set cabinet,-0.25
49,omicron final battleit look weak compare fortify immune systemslet kick ass,-0.1875
50,people widely accept vaccine passport maybe dose vaccine still restriction petty support offer bad affected industry time get,-0.3999999999999999
51,basically tweet recent democrat politician get covid point got shoot get,0.0
52,crap treat flu covid differently flu much severe kid covid,-0.20000000000000004
53,nazi feeling,0.0
54,unvaxxe folk likely get covid boost people breakthrough among fully vaccinate resident age result death,0.0
55,result pointless report thousand case hospitalisation omicron even though symptom cold hospital reason scaremongere way,-0.425
56,leave last photo mum alive may live alone serious illness face pande,-0.02424242424242424
57,wellhe qualified people work cdc,0.0
58,opening time walk covid jab booster miss early westbury chemist week nb mond,0.1
59,omicron majority covid case usa soon outcompete delta variant that s great news co,0.8
60,biden brag job remind republicans lead recovery red state succeed despite,0.0
61,covid morph new variant every month,0.13636363636363635
62,you re play right hand doubt vaccine president trump say,0.2857142857142857
63,correct I m wrong either boris johnson photo show illegal social gathering lockdown offic,-0.32222222222222224
64,everyone forget longcovid need keep radar screen get covid ok th,0.5
65,another lockdown least know gather people long wear suit claim,-0.175
66,aim cardio rate greatmy blood pressure great weekly workout great food intake great goodim one worried thank,0.8000000000000002
67,many psychotic break goal constant fear tactic obsessive test asymptomatic lockdown,0.0
68,unlike president joe biden vice president kamala harris refuse blame unvaccinated continue pan,0.0
69,describe pathetic gesture cap unit overly generous sunak fail,-0.75
70,think lot people shrug risk long covid do not understand fatigue actuall,-0.05
71,var horrible continue run rampant epland guess favorite superh,-0.25
72,you re sick stay home considerate other work can not afford day need analyze finance fml commonsense financialmanagementskill,-0.41964285714285715
73,notemany say racist thing meamp folk do not like share precautionarydoomy covid data call ccp sp,0.0
74,stagingelection come soon pay people make show covid fund,0.0
75,unvaccinated death per death per death per,0.0
76,triple vaxxed mask still get covid well damned knock feather shocke,0.0
77,time play everyone favorite game show covid sleep heat throat dry,0.011111111111111108
78,except mandate hero work senior live land free people work senior care decade coldsif you re sick stay home need conversation pay sick leaveno mandate ever do not,-0.22305194805194806
79,result test do december confirm new case cumulative confirm case,0.13636363636363635
80,update pm covid update dec south dakota surpass death december via,0.0
81,bring back unvaccinated player play vaccinate player covid height comedy,0.0
82,fentanyl overdose lead cause death year old covid even,0.1
83,could stop covid,0.0
84,break news britain offer billion aid help bar restaurant leisure business survive fallout,0.0
85,unvaccinated lowincome nearly likely food insecure parent many work,0.0
86,biden admin make million athome covid test available free begin next month feed government wi,0.26666666666666666
87,mayans predict covid,0.0
88,note biden challenge define new covid normal via amp amp,0.1431818181818182
89,pray speedy recovery get well soon,0.0
90,good morning wear good quality mask public space double you re wear cloth surgical maskdo remove mask indoor period time even eat drink go outside eat car onestay home,0.27999999999999997
91,well get fuck well cancel game,-0.4
92,be not suppose social distancing,0.03333333333333333
93,entire crux canadian conservative strategy learn live som,0.06818181818181818
94,thought everyone london ambulance service tonight almost ambulance nearly,0.1
95,document release fda show pfizer analysis adverse event follow covid vaccine reveal safe,0.5
96,first piece good news stem separate study uk hong kong show something quite surprising abo,0.5499999999999999
97,isco test positive covid sergivalentin,0.22727272727272727
98,coronavirus stop look be not,0.0
99,often point press merge government can not cover,0.0
100,yes reassure see exposure notification app have not ping surely close contact time need reassess omicron infectious measles,0.5
101,remind everyone severe covid symptom often start nearly day symptom onset many patient,0.3
102,break lewis baker test positive,0.22727272727272727
103,may student nurse ask work covid hdu watch people young die watch friend,0.1
104,fentanyl overdose lead cause death year old covid even,0.1
105,take away right amp force jab someone work amp die tell safe happen country do not protect big pharma lawsuit buckle,0.2619047619047619
106,public sage consensus document usually write collaboration civil servant government other take similar form thing like ukhsa variant technical briefing,-0.075
107,talk omicron wonderful people find helpful conversationpod,1.0
108,year later seem like antivaxx personality trait stay,0.0
109,anti vaxxer scream want freedom choice whether get vaccine block booking slot st,0.0
110,ni health minister say currently hospital covid unvaccinate,0.0
111,can not say enough really need alternative guidance mildly symptomatic asymptomatic vaccinate boost,0.17777777777777778
112,government estimate million people poverty pandemicthis increase,0.0
113,omicron apparently transmissible original variant transmissible delta twice,0.2125
114,omicron apparently transmissible original variant transmissible delta twice,0.2125
115,slack system struggle hospital despair prospect omicron wave msnbc,0.0
116,brexiteer iain duncan smith complain today damage covid restriction wreak uk economy bu,0.0
117,robert kennedy jr ampaposanthony fauci block early treatment create billion vaccine industryampapos,0.1
118,last minute two friend inform one share outdoor dinner,0.0
119,mufcs player begin stagger return training follow coronavirus outbreak carrington trainin,0.0
120,heres bidens campaign plan stop virus promise keep vaccine developmentdone operation wa,0.0
121,government urgently review international border quarantine light new variant,0.1787878787878788
122,elder modern technologyamidst pandemic crisis still possible keep touch senior use various tool online elderly find uncomfortable use modern technology caregiver happy assist themmoderntechnology,0.11666666666666668
123,actually they re authoritarian masquerade libertarian covid passport yes photo i d polling booth erg militant tendency right unlike hatton crowd entryism successful,0.3452380952380952
124,cope strategy amid maintain good sleep hygiene eat healthy wellbalanced meal stay physically active get involve seek professional helpread pandemic,0.2916666666666667
125,consistent evidence omicron spread significantly fast delta variant directorgeneral tedros adhanom ghebreyesus say,0.225
126,give child superpower fight vaccine safe effective amp free available child year old check childs doctor office retail pharmacy grocery store vaccine visit make appt today,0.4
127,heart bleed lose something someone yeartheir home due typhoon odette love one due job due pandemic please help heal gain lose dearest lord,0.03125
128,false test positive month covid pcrit endemic virus should not test anyone unless symptom,-0.0863636363636364
129,lastminute christmas gift buying continue lag prepandemic level,0.0
130,capitalist run we amp world already decide climate change kill majority human planet acceptablewhat exactly make people think care work class death covid anything elsethey do not care we,0.125
131,dan bongino announce listener two month go quit lucrative radio show do not drop th,0.0
132,tax code should not discriminate singleincome family choose parent stay home reform tax benefit would make easy family raise child way deem well,0.43333333333333335
133,tonight long night year also homeless person memorial day homelessness brutal good times global pandemic beyond horrific society power massively reduce homelessness prioritize,-0.2041666666666667
