Unnamed: 0,full_text,sentiment_score
0,false twitter say isif get covid spread,-0.4000000000000001
1,always obsessed drink interest school hospital amp nursing home drink,-0.5
2,I m afraid nfl covid story really turn union v mgmt battle royale,-0.19999999999999998
3,nfl vaccinate nba vaccinate nhl nearly vaccinate three league still overwh,0.1
4,join soon speak omicron appear sweep we still do not need shut downbut need use tool here new rule indoor need testing mask,0.13636363636363635
5,fyi many people live disability face without pandemichttpstconccenutfzv,0.3181818181818182
6,down street party last year think I ve ever adult life,-0.018518518518518528
7,bcs opposition interim leader call expedite booster shot program rapid test,0.0
8,baker speak nfl change testing protocol,0.0
9,israel still ban foreigner enter unless come birthright trip make aliyah settler c,0.0
10,bar future flight let pandemic moron stay home away rest we,-0.4
11,texas enforce vaccine mandate national guardi think state thisdo agree,0.0
12,lack affordable andor widely available rapid test do not cost per kit really underdiscussed aspect,0.30000000000000004
13,covid expertshow reliable binax home test monday get boosterall week do not feel well thought reaction home test say positive,0.22727272727272727
14,covid almost year negative test less hrs contact know case mean bupki,-0.25972222222222224
15,fuck way coviddenier way mother need open heart surgery prior need invasive echocardiogram heart cath call covid spike fuck youwear mask get vaccine fuck,-0.24000000000000005
16,ram player list brown washington ft player,0.0
17,well make we safe,0.5
18,important read longla holiday party attendee anyone go holiday season always stay safe considerate test often,0.45
19,tory attack chris whitty despicablethe man work damned hard explain public throughout,-0.14583333333333334
20,canberra people day know pandemic smoke,0.0
21,another athlete wake stopthevaccinemandate,0.0
22,cmr miss world postpone finale puerto rico thursday concern hour,0.0
23,covid factor,0.0
24,new crossparty call include tory investigate apparent breach covid rule tory,0.09318181818181817
25,conspiracy theorist warn vaccine mandate vaccine passport perpetual lockdown rampant inflation,0.0
26,nov news singapore announce long cover medi,-0.05
27,sport league level covid vaccination nearly player far young amp healthier,0.10000000000000002
28,kick thousand young healthy troop military vaccine mandate hurt national security,0.16666666666666666
29,media job they d point pro sport league ask biden fauci explain what s go,0.0
30,pretty much everyone get omicron vaxxed unvaxxe omicron result mild symptom nearly everyone b,0.22083333333333333
31,omicron quickly become dominant variant florida countys wastewater sample,0.3333333333333333
32,listen new podcast cofounder speak pandemic authoritarianism big,0.06818181818181818
33,health expert warn americans omicron risk cdc provide new recommendation jampj vaccine,0.13636363636363635
34,case omicron report indiaand serum inst slash production order fr,0.0
35,restaurant go bust go to fault eat enough infection rate sky rocket gon,0.0
36,vaccine passport stunning successit almost nothing politician know nothing amp th,0.5
37,nba think let asymptomatic positive player continue play avoid protocol league,0.22727272727272727
38,people vaccinate still spread covid please retweet twitter ban we,0.0
39,even question yes,0.0
40,good thing novelty corona virus rely less benzo besides make wanna k g love,0.3444444444444444
41,march december,0.0
42,slightly high death annual flu be not true flu vs covid uk do not account hospitalizationsneed mechanical ventilation mitigation method see bestcase death toll moment worstcase,-0.007499999999999993
43,sana juniors want come greet we music show tell difficult due cry,-0.3125
44,cdc recommend use pfizer moderna vaccine johnson amp johnsons cite rare bloodclot issue link death,0.3
45,back covid death per day case one people think overclose per,0.0
46,hospitality event music art sector hit hard current covid situation lockdow,-0.14583333333333334
47,vaccine misinformation garbage literally rip family apart wife get call today close family member tell die do not stop take vitaminsgo get vaccinate stop spread false information,-0.4000000000000001
48,germany consider gold standard liberal mask mandate vaccine passportslockdown,0.0
49,excl yet another lockdownbuster reveal grant shappss staff booze danced gathering last ch,0.0
50,pathetic,-1.0
51,new york ap judge reject oxycontin maker purdue pharma bankruptcy settlement thousand lawsuit,0.13636363636363635
52,vaccine demand take away freedom,0.0
53,source confirm report grant delpit aj green jacob phillips also test positive today additi,0.013636363636363627
54,pathetic inevitable result mask advisory rather mandate unvaccinated ahole wear mask indoor put everyone risk great job cowardly board health,-0.06666666666666665
55,bring omicron state vaccinate,0.0
56,take rapid test shove I m go play pretend amp get test I m sick healthy human,-0.07142857142857144
57,hear whisper swann push sector specific closure immediately christmas along,0.0
58,job number take account fact small work force everyone leave country allow back due covid employer desperate fill place local pool unemployed choose,-0.195
59,lamont administration amp party do irreparable emotional spiritual financial physical harm irrational policy omicron mild innuendo fearmonger potent,0.13888888888888887
60,source tell colleague radiocanada tomorrow quebec report around case todays number wa,0.0
61,loot high end store without ramification can not purchase meal without proof vaccinationclow,0.16
62,covid spike bird chirp december murder tour simulation shuffle,0.0
63,mean totally,-0.15625
64,I m sick see gqp pol medium seditious statement covid misinformation hate speech li,-0.7571428571428571
65,genuine question would manufacurer fear lawsuit safe vaccineif safe would not conce,0.4666666666666666
66,stay mean google build airplane kpop boy go home see family,-0.3125
67,order extrastrength tcell fight omicron know guy contact secret biolaboratory belarus,-0.4
68,ethiopia new wave atrocity western tigray amnesty international,0.04545454545454545
69,shitty also objectively funny,0.25
70,may australia zero covid case manage pandemic remarkably well nsw federal libe,0.75
71,give idea little testing do sask lets compare ontario ontario,-0.1875
72,I m genuinely sorry see what s happen hospitality industry amp negative effect many livelihood,-0.10000000000000002
73,woman sentence prison role pandemic unemployment aid fraud dec pm et,0.0
74,brands omicron big threat global public health uks covid case surge another high brit diagnose via,0.04
75,coast gloria macarenko dec dose covid vaccine behave,0.0
76,wait do not covid rn,0.0
77,inofficial say omicron variant quickly surpass delta variant wastewater sample site orange,0.3333333333333333
78,fuck corona,-0.4
79,pandemic be not you re tired strict measure be not unnecessary feel fine,0.07222222222222223
80,I m call complete immediate ban vaccine mandatesnovaccinemandate,0.1
81,point covid sign antisocial recluse honey one,0.0
82,people already high risk population get severe effect covid include death force care unvaccinated texas great win greg,0.5866666666666668
83,andrew cuomo popular leader height pandemic revere celebrate possible presidenti,0.3
84,I m fully vaccinate booster do not know what s neither vaccine one ha,0.0
85,need quick vote fantasyfootball ppr ram player covid list I m little hesitant play sony michel vs seattle clyde edwardshelaire thursdays game charger would start nfl nfltwitter chiefskingdom boltup,-0.08472222222222224
86,vayas bloquear pero q pendejadas dice do not block idiot stop waste tax payer money bullshit like u guy afghan pakistan vietnam kuwait iraq etc etc etc waste money crime covid gas homelessness druggie,-0.39999999999999997
87,dear god,0.0
88,baby boomer like covid boomer lol covid baby,0.8
89,get covid day prior christmas literally bad adrenalin sport ever,-0.3499999999999999
90,read crowd sofi stadium press box less hour ram seahawks schedule kickoff I m flashback staple center wonder laker would actually play rocket march,-0.08888888888888889
91,yes kill itit population nswauspol,0.0
92,poor child brainwash fear parent nothing positive shame parent would abuse child believe otherwise death rate overall less flu bad parent make toddler wear mask,-0.20787878787878786
93,retweet still wear mask practice social distancing got vaccinate include boostersplease give,0.03333333333333333
94,december justice peace ottawa courthouse refuse file private information ask certify exemption letter doctor state can not wear mask process appeal,0.0
95,can not wait day add word former front louis dejoys title know read former postma,0.0
96,washington player positive covid brown player include top two quarterback posi,0.36363636363636365
