,full_text
0,you re something can not go half give everyone half half full vaccination well pandemic quarter time that s vaccine work ill hancock
1,people actually think wear mask positive stigma attach ignorance cause we lot
2,trump be not incompetent liar criminal also every right state opinion
3,officer come hotbed infectious disease pandemic deliberatly violate hospital policy state mandat
4,breakinguk cabinet minister dominic raab refuse guarantee people receive first dose corona
5,usstatedepartment evidence support lab escape theory question credibility batwoman shi zhengli
6,got disown cause lm drink mazoe instead tea covid time
7,drive already drivenone shopper per family childrendetroit news channel even feature scholarly expert say tale shoe expose sunlight michigan april gordon ramsay say doughnutshttpstcoodaklmnsxu
8,remember do not die ignorance ad stop sex life several year uk people die
9,happy birthday feels yesterday tease do not panic you re twenty twice today card wow you re virtually dinosauramp do not look day enjoy meal amp celebrate covid free status send love old chap
10,pray covid patient recover family friend stay covid free
11,jan report chinese government investigation find clear evidence humantohuman transm
12,come flood southern border pandemic w additional contagious strain emerge ye
13,do not exist
14,maga can not believe turn drove vote bless little black heart
15,duke cambridge pay tribute frontline worker volunteer administer vaccine across uk
16,taxi drivers cambridge struggle pandemic see reduce demand still face taxi ra
17,anyone else confusedcovid airborne tell stay surface day boris go surfac
18,lockdown saviour animal
19,really hope people do not stop fight nhs could imagine catch covid you re treatment depending
20,ron desantis allow nonflorida resident amp foreign national visitor get vaccine florida
21,I m er nurse seattle last night officer come er obtain statement assault patient one offi
22,capable cabinet secretary health nicola sturgeon allow job covid
23,covid denier meet
24,what s ibadan valentine almost glad paint sip event ibadan first
25,genemappe champion iceland lead way covid sequence
26,job bring much pain watch someone care look die weep hard wipe eye smile next shift deep struggle
27,psssst pass covid lung bad smoker lung postcovid lung look bad type terrible
28,fun gameimagine labour preside covid death one bad economic hit worldif th
29,kind stupid stuff drive people insane
30,around people safely attend massive music festival new zealand weekend that s zero c
31,kuala lumpur city centre saturday proof rakyat do part due respect sir waste
32,available amazon
33,genuinely brilliant many people receive first dose absolutely wonderful
34,uk science adviser publish evidence behind covid vaccine dose strategy via
35,need new lockdown entertainment check review wildlifetheme game include game suitable child
36,issue first emergency use validation vaccine emphasize need equitable global access
37,may please point say people die accident include covid deathsthe funeral would definitely treat covid funeral person covid would death count covid complication death
38,astonishing blunder health secretary mean struggle nhs deny access muchneede
39,can not imagine tirelessly amp bravely amp compassionately colleague amp work helpi
40,exact
41,wildswimme january coldwaterswimming lockdown mentalhealth lockdownuk seaswimme present aldeburgh suffolk
42,interview crime commissioner update soon sign petition illegal covid fine
43,firm accuse put worker live risk bend lockdown trading rule health policy guardian
44,infection may provide immunity least monthshttpstcockepwiasljshared epocrates medical reference app
45,moron obama shitty economy even say one fix trump fix economy china release virus stupid liberal like do not know shit democrat run medium say stupid blind sheep
46,year one know one even investigatesthen medias behavior disgusting medium country
47,blog gathering perspective unification referendum island irelandconorkellyldn explore chall
48,hey guy recently lose job due selffunde student affect great deal mean
49,entire family take smoking think criminal also get priority get arre
50,pandemic take long hard look nhs run frontline worker currently bus
51,simple solution would stay homei go work shop family vulnerablei aware problem get delivery slot would rather leave elderly vulnerable can not get
52,nampak mcm pose je reality colleague pengsan day ago even get nosebleed do not even prop
53,I m er nurse seattle last night officer come er obtain statement assault patient one offi
54,labour talk universal credit plan actually scrap altogether withdraw millionsex
55,day confirm covid case per population county nj covid visualization provide accurate insight thank data scientist usafact covidvislualization coviddata smcanalytic coronavirus
56,thankyou ji
57,public service announcement complete bollockstrust amhp amp actual read mha amp
58,constantly run get thing open run back hell break loose I m still amazed people be not rage lockdown number signal digit like bad dream
59,headline diwali difference scrummyninja vegaslocal bashninja vegas vegasnews lasvegas summerlin hendersonlv lasvegasstrip vegasstrong unlv vegaslocalnews
60,well many people adopt yoga pandemic also one among know manysorry disappoint mam
61,I m er nurse seattle last night officer come er obtain statement assault patient one offi
62,woman bumble lure man send riot pic send fbi good pandemic dating story yet
63,particular highlight sound like he s record midweek european cup winners cup tie soviet union give listen answered question cufc
64,unbelievable barefaced lyingi guess dominic think simply coincidence eu market scottis
65,er take every precaution mitigate covid spread I ve spend layer ppe several time week month
66,please do not let win stress england feel good spirit glad cricket forget covid brexit
67,highly interesting china find practically import food even locally produce ice c
68,accelerate commercial iot cre cretech iot internetofthing newnormal tenanttip
69,well do thank colleague we look like finished work would take covid lot seriously
70,private school proprietor obviously put lot pressure state govt they re powerful political b
71,yet people live poverty margin lift ban
72,first lockdown sooo sweet time round ga ooo weather do not help either
73,day biden rescind travel ban several muslim country rejoin paris climate accord extend pandemic li
74,case number drop sa
75,thing government brief paper today statue protect free speech unisthing government ha
76,anyone idea covid test requirement international traveller come goa uk
77,mum need new cat
78,I m er nurse seattle last night officer come er obtain statement assault patient one offi
79,bad messaging ever want encourage people vaccinate wrong
80,bully american couple sell ebook rich people global north could find visa loophole
81,recovery new confirm case qatar january iloveqatar qatar qatarnews yoursafetyismysafety
82,nampak mcm pose je reality colleague pengsan day ago even get nosebleed do not even prop
83,bali thread encourage americans live country covid case move develop c
84,that s problem kid daysno focus peter weirs film brilliant exacting detail orient epic ta
85,know else besides trump responsible dead americansthat right mike pence
86,novel coronavirus outbreak declare public health emergency international concern world health organization january jan coronavirus red zonefighte virus sunday smithsonian ch
87,lockdown travel restriction ireland dublin dad share hilarious garda checkpoint excuse story brilliant officer
88,people wipe basically walk around leftover poop pant daymashablesea wipe bidet hygiene
89,today sunday paper review amp big tech vs free speech silence trump covid impact university experience local legend
90,welcome sunday brunch lockdown ennui fill time regency period drama scandal you re interested know many powdered wig five award one tune usual feature also great music
91,congress question procurement covid vaccine allege government procure vaccine inflate price despite manufacturer claim would supply vaccine without seek profit vaccine
92,pandemic open skill development youth employment
93,covid vaccine indian navy officer receive first shot visakhapatnam track late news update
94,lot terrible thing write pandemic worst firstly be not
95,week uk adapt life back lockdown
96,you re cite ai evidenceoh dearthat rather like cite darth vader evidence luke skywalker terroristthey would say would not
97,many non covid
98,case miss continue provide service support lockdown someone know need help please get touch nevermoreneede loyaltolancashire icymi
99,park continue experience high number visitor travel mile home exercisestay household bubblekeep distance otherswashsantise hand amp use equipmentput rubbish bin provide
100,denise barrettbaxendale explain everton immediate priority pandemic response efc
101,toxic productivity radical obsession selfimprovement elsedrjuliesmith give top tip kind lockdown
102,health minister greg hunt seek urgent advice australias medicine regulator follow report norway elderly patient die receive pfizer vaccine via
103,brazy
104,health always top priority check fruit veggie help strengthen immune systemhttpstcotuuykwfulo
105,palace say sinovac vaccine high efficacy rate indonesia turkeyhowever nuance contrast efficacy rate vaccine brand various testing site test population criterion test
106,tragedy do not always elicit empathy counterintuitively bring apathy via coronavirus pandemic death grief grieve mourning sundaythought
107,primary school pupil send sweet lockdown letter cheshire care home
108,covid case india case test india bot
109,please stay home sunday wednesdayplease
