,full_text
0,well do not know will not take personal wound hurt sleep night know absolutely shitty human doubt either also do not pandemic conspiracy theory either forgive
1,yet another terrible day san diego corona virus fear dramatic rise la uk ireland other keep vaccinate masking distance open window covid airborne covidisairborne
2,foreign minister enjoy free corona country somewhere africa
3,andrew fisher hit mark article goodwill mask drop uk government turn lockd
4,lot teenager tiktok note congresspeople fear life shelter place k
5,german bakery celebrating arrival coronavirus vaccine syringeshape cake
6,state chief medical executive get second dose vaccine
7,nation big immunization rollout face pushback unlikely source health care worker witness
8,jan
9,swear well
10,corona hypocrisy commit commit suicide suicide
11,happy say mom get first dose pfizerbiontech vaccine yesterday office admin riversi
12,monk without mask pendemic corona
13,pandemic disrupt global trade investment production travel economy around world contract
14,panic buying toilet paper
15,londoner covid terrify gently say scottish people dispute infectious nature
16,you all tweet
17,hello wonder still open takeaway coffee lockdown
18,new uk report daily coronavirus death deadly day pandemic
19,senior suffer total isolation bc care home monthslong outbreak family say
20,yay president want kill we biden speed release coronavirus vaccine smartnew
21,everyone wear mask way mosh pit emo nite k thank
22,nowhere near peak death rate will not close every covid sceptic every mp every highly pay bro
23,hospitalization continue trend mn
24,uk amp we suffer bad day covid pandemic time two country lead populist blustering bull
25,jc bamford excavators gulfstream jet leave east midland airport shortlyi think lord bamford donate heav
26,pop want vaccinate half need dose need vaccine w
27,please make sure schedule second dose information widely available importance emphasize get time currently way schedule vaccine
28,msm remind boris johnson core beliefso must people dead boris john
29,death follow covid vaccine administration report well life threaten respo
30,within year I ve lose aunt uncle cousin covid still be not willing wear
31,mislead public covid farrah helped lead hundred thousand preventable death
32,comment late coronavirus infection survey office national statistics dr bousted say let datum end confusion school clearly drive infection amongst child onto wide community peak christmas
33,reporting death happen every day year especially flu season
34,inclusive recovery need boost investment health amp education level playing field l
35,uk record high daily increase number covidrelate death pandemic fat
36,give horror show govts covid mismanagement anyone think they ll come good anything c
37,normalize hold content creator accountable action especially covid
38,one
39,there s history white supremacist interpret government leader word encouragement via
40,good news well do everyone work raise awareness need digitalinclusion famil
41,uk amp we suffer bad day covid pandemic time two country lead populist blustering bull
42,law travel exercisepolice power enforce guidancepolice act spirit
43,guess covid stimulus payment do
44,reminder billion rand covid relief fund unaccounte anc cadre can not keep grubby ha
45,update uk covid tracker jan death case case death day c
46,police scotland right question anybody might consider break covid ruleswhat right
47,help provide laptop disadvantaged child west berks amp north hant lockdown learning donate
48,would not base side effect profile mrna vaccine age risk have not look oxfor
49,there s lot continuity george w bush donald trump throughline isthe modern republican party
50,freee
51,global pandemic transformative impact devop team amp software development ceo jim rise giv
52,ok quite long post ask several people yesterday respond specifically point make
53,need introduce video conferencing translation service language line woefully inadequate bame pa
54,nc school system right number
55,bout
56,oh yeah half squad coronavirus fair
57,article domestic abuse team recommend watch netflix social medium watch youtube erect f
58,dharwad district report covid death tueday fresh case tally cases inc
59,edit add super careful covid cancel holiday etc one house socialize other outside mask foot away agonize time decision good family
