,full_text
0,pandemic aside what s fun
1,shock tell
2,bbc completely oppressive institution amp prevent uk citizen watch live broadcast even organisation totally unconnected ithaving decide pay licence fee I m prevent keep coronavirus sky news itv news
3,exercise home pandemic yes possible via
4,publix please explain hope enforce food safety regulation well covid regs wearam
5,trump currently tweet number covid death hoax use racist name refer virus thi
6,zimbabwe impose another national lockdown next exclude operation essential service r arise tv adechuksmedia
7,even pandemic could stop young people activism
8,everything right
9,ex good friend whose parent call criticise people attend wedding covid make trip snow area
10,eligible vaccination million palestinians live israels occupation apartheid do not ju
11,congratulation indiadeepest gratitude scientist innovators medical fraternity corona warrior
12,magat sundaythought lockdown want learn read
13,evidently preppe chinavirus bill gate read lie statistic
14,people travel crowd like asmera eritrea hard believe recent restriction car movement
15,remember month ago government use fact infection rate child low reason
16,treat covid home share covid survivor grouphow fight covid homeno one ever talk ab
17,remember cnni correspondent join look back year
18,covid vaccine be not first thing congress doubtingthey doubt everything do not give profit
19,tw child abuse number case abuse rise year unreported case rise
20,we adult say they ll get covid vaxexpect see msm report scary anomaly case young hea
21,put information eye read carry heart uk government compulsory
22,sorry mom hear truth isit horrible keep say number keep climb assume bad keep hope
23,
24,kirstie allsopp tv presenter she s epidemiologist please let anyone persuade otherwise
25,time see whenever india achieve something commendable public good congress come
26,virus know boundarie vaccine healthcare vaccination
27,open lockdown anyone need help advice anything time feel free pop chat drop we call emailour team take care youweb infochesterheadstonescom
28,total number people we die notably large die covid replace like number cardiovascular dementia cancer death do not happen
29,you all really be not embarrassed post party pandemic
30,four case report highly contagious strain recently surface united kingdom
31,congratulation indiadeepest gratitude scientist innovators medical fraternity corona warriorsindi
32,hope do not get vaccine one need people like cause deathbut really do not give shit quarantine super spreader event friend overworked nurse many covid death deal daily
33,india leading way address pandemic showing ability world ol
34,case dead watch call want world science fact call incompetent
35,surgeon general jerome adams say cnn miss projection covid vaccination year end
36,congratulation indiadeepest gratitude scientist innovators medical fraternity corona warriorsindi
37,er doc colleague covid pt today sat mid tell go tell ha
38,egypt approve chinese sinopharm vaccine
39,people procedure test positive evidently many false positive label covid hospitalization
40,approval make india vaccine historic momentum fight virus leadership
41,beat thing juneseptemberchristmasyou mark word find tolerable level death
42,covid case number rise rapidly important ever every one we
43,ever coronaviruspeople worldwide seriously question authoritynote stat mandate hx rx indoctrination brainwashing ampingredient pig pharmadnarna sorceryalso call school think existsatan amp god
44,go ruthmaclean report single country glance mention two other extrapolate
45,absolute disgrace trump openly attack democracy country also act
46,say china virus racist country race
47,still pretend I m every year youth covid take away
48,indias pharmaceutical sector less stellar record ranbaxy saga stark reminder highlight
49,india leading way address pandemic showing ability world ol
50,want also note ny times cover shortage muslim grave nyc epicenter spring
51,mitt romney say federal failure vaccination rollout inexcusable offer
52,fuck gopoop keep say socialism n nobody want socialism suck enhanced portfolio perdue downplay covid profit lie deceit pain vote amp
53,march soaringscientist call lockdownjohnson dieoctober soaringscientist
54,try argument call family who ve die covid oh forgot do not call family di
55,they re really dead see cdc crazy idea people stop breathe they re somehow dead there s
56,sneeze cuss ignore airline worker battle mask resistance scant government backup without mask mand
57,never care america americans anyone ever truly believe especially moron
58,travel real problem effective covid control even vaccine especially numerous variant circulate
59,former chief scientific adviser tell marr school age person seven time likely bring coronavirus
60,yeah till margaret covid bring back
61,treat covid home share covid survivor grouphow fight covid homeno one ever talk ab
62,realdonaldtrump still complete disregard human lifestill contribute misinformationstill try r
63,area vp chicago teachers union adamantly oppose return inschool class unsafe duri
64,people lose life due death month december double compare
65,chinas try revise virus narrative begin nowhere evident wuhan
66,minister health host public briefing outline sas vaccine rollout strategywh
67,lmao lmao world great lash government accurately report c
68,minister charge vaccine break rule leave hawaiian vacation middle pandemic people
69,essential worker often end mask enforcer california target employee assault man refus
70,know could happen allow happen international vaccine distribution effort
71,ahhhh yes good old everybody wear mask stop flu nobody wear mask stop covid
72,study covid definitely cause histological change uterusplacenta pregnant woman
73,hmen grv hai two madeinindia vaccine approve emergency useaatmnirbhrbhaartkiisnjiivnii
74,pandemic aside what s fun
75,tw child abuse number case abuse rise year unreported case rise
76,pandemic we also suffer shafqatmahmood
77,know movingre state turn around vote blue thinking time liberalismsocialism work liberal stay home fix problem
78,give spa experience home lovely tip guerlain spa spascotland edinburgh scotlandloveslocal stayhome
79,never get pandemic
80,lol cram shitty covid talk point single tweet essential work do
81,can not take family member california funeral home overrun surge
82,treat covid home share covid survivor grouphow fight covid homeno one ever talk ab
83,fauci trump tweet cdc exaggerate number case death real
84,lol utter lie spread covid say hoax
85,deliver emergency care people covid provide ptsd relate counseling
86,covid death different death want compile list cause death feel free
87,pandemic aside what s fun
88,three healthcare worker describe reality struggle rise tide coronavirus case johnsonmustg
89,great analysis work escape variant able evade polyclonal response immune sera imperative continue monitor circulate viral strain anticipate virus evolution ready fight pandemic
90,entire ucp steaming pile whatever useless waste alberta need election rampant notley back helm would lovely
91,I m simple man simple questionhow many teacher miss paycheck pandemic
92,another hobby never realize need add list
93,sab support government fight pandemic however agree suspension alcohol trad
94,condolence family friend coworker who s hand blood rest easy sister
95,cnn united states surpass death accord datum johns hopkins university
96,look like take care home well hospital
97,virus spread rapidly usa trump deny risk we death later continues deny blood hand
98,follow article tomas ryan must read tomas advise living virus fail mu
99,I m sayin
