,full_text
0,lol claverly u jump gdp fuel price ok thn go compare fuel price upa pandemic keep one factor mind government stop subsidy patrol n diesel grab back land u need go full fledged war
1,fury parent school possibly stay shut easter really parent noone ask vast majo
2,use makaton talk coronavirus
3,jamaica boost testing capacity tourism return jamaica
4,sadden endure year fighting end nowhere near see however despite
5,you all clearly scare vaccine covid truly flabbergast
6,I m fascinate general outrage say guy tell group
7,correct mkhize next step put together pressure group persuade drs medicine supplier come party drop price covid treatment poor
8,pm interact beneficiary vaccinator covid vaccination drive via namo
9,freeze council tax bill bail town hall covid cost labour say independent
10,know one contribute factor covid hit hard inactivity crisis country
11,deeply disturbing politician vote austerity prepare accept epidemic child pove
12,timeline lockdown ka
13,exhausted medic fight keep patient alive pack ward london many never make hom
14,go gym get haircut get pedicure order need
15,happen skip animal trial
16,jones sack luton first lockdown go championship nathan jones took save da
17,I ve share amazing picture zoom class visit kid remote learning polio outbreak
18,dr phoebe mackenzie right scott morrison there s one set rule privileged everybody else get
19,today hrvp chair foreign affairs council agenda last event russia relation turkey
20,government claim month school hub infection new datum prove lie show
21,husband cold amazed manage catch one mask hand sanitize social distancing obviously none precaution make blind bit difference
22,sure consider muslim ban separation kid parent ban transgender people f
23,ask help
24,like health threat virus become less important political threat recall
25,immunity likely last year accord new study alleviate fear vaccine w
26,favorite part pandemic attempt thing get dark like character oregon trail
27,tough time need sap bheki cele stop arrest innocent san arrest mpumalanga prem
28,debenhams close store job risk boohoo buy brand business
29,like ill insinuate you re blame ppl age government fault you re obese age underlie health condition factor death covid fact
30,protest lockdown measure netherlands turn riot several city sunday nearly p
31,bernie jeremy leaders uk usa would way nearly covid free
32,covid start sound lot like lorde release new music
33,mask medicine vaccine
34,truly staggering statistic wealth ten world rich man increase
35,sa love joe exclusive biden impose south africa travel ban
36,oncall icu weekend covid social inequality full people ethnic minority can not work hom
37,second webinar eu au usegalaxy community together importance open infrastr
38,someone graduate bachelor biology went study mph agree rise mutant one big threat lie ahead
39,issue first emergency use validation vaccine emphasize need equitable global access
40,boris johnson say lockdown restriction could ease midfebruary
41,man death per male death woman death per female death work social care occupation statistically significantly high rate death involve compare rate covid death population
42,competition time offer one lucky winner voucher create good picture fo
43,shit sherlock many we say year
44,competition commission say investigate exorbitant price ginger garlic food retail market
45,man work low pay job care service leisure industry far likely die covid bet
46,oh dare fat shameobesity epidemic put huge strain healthcare system
47,least dose coronavirus vaccine administer around world datum country via
48,I m talk pandemic brain feel like people busy fine really
49,seriously worry one covid emergent strain compromise immunity building effort vaccine herd may already happen see preprint
50,you all see ppl atlanta clubbing amp think covid magically go
51,counselling wellbeing team support find current lockdown hard make appointment h
52,exclusive boris johnsons fail school closure policy worsen pandemic make pressure we
53,hope people see what s happen apparently covid number magically get way well span week look liberal lock city state suddenly open biden take office swear see
54,do not know government sneak new legislation allow keep pub restaurant close u
55,worried vaccine pork beef animal product foetal cell
56,yes covid health regulation ignore thiswhy fine politician travel breach legisla
57,watch margaret court say blood jesus protect covid see blow people pu
58,boris johnson say lockdown restriction could ease midfebruary
59,die government policy want win read banner hold morning memb
60,covid start sound lot like hell change
61,people defend canada get zero vaccine week
62,meanwhile covidfree new zealand music festival weekend
63,last edition newsletter scratch home talk tu bishvat pandemic lunch give great idea celebrate valentine day chocolate
64,one deserve arrest mislead follower
65,carry normal possible point be not sad blitz compare reaction blitz reac covidwe should not they re fundamentally different despite pointless response
66,baby animal pure innocent want safe happy like baby sanctuaryanimalri
67,boris johnson say lockdown measure could ease midfebruary
68,thank leader that s set example follow guidance
69,trickle economic forty year old work people ought get share pretty soon thank reagan
70,irresponsible unverified claim catherine mckenna one yet know yassin dabeh die due covid
71,school merely infection hub government do proper lockdown first place pro
72,last time listen lockdown sceptic end open school single day he s really well
73,psg ask around kylian mbappe real madrid can not afford amount pandemic stadium construction w
74,die government policy want win read banner hold morning memb
75,please help conventarion covid many people know covid still go school pressure be not tell school staff spread virus please help cjm
76,olympic athletes nutrition clean nutrient mineral water amp minimize toxin level tom brady lebron jame
77,meanwhile covidfree new zealand music festival weekend
78,sadden endure year fighting end nowhere near see however despite
79,record day covid vaccine mean nhs course beat people receive
80,business must adapt die postcovid possibility change work positively organisation look transform emerge strong ready growth side httpstcojooinwqsgc covid business growth
81,elderly affected number use see tv real people
82,mask protective mask follow threeply surgical mask fabric mask fabric mask lot
83,earning wealthy man pandemic could buy vaccine oxfam say
84,walthew house really struggle fundraise moment result coronavirus pandemic next shop online please register shop via website app retailer make much need donation we
85,okay frustrate lose time especially know possibly less other write live pandemic lifeshortening condition
86,racist president that s work right
87,lock one wild lock one big struggle
88,new zealand host gig people swift consistent action allow
89,really anything pleased I ve social distance massive group do not want
90,influencer ask they re lockdown lockdown stayathome coronavirus influencer
91,researcher predict pandemic could accelerate relationship human robotshttpstcommxvwvsexj
92,british society immunology bsi call great clarity monitor place assess dosing interval vaccine
93,tory mp therese coffeythis morning tell uks skyhigh coronavirus death due we
94,agree organization return business usual restart new fast process stay update automotive industry adapt newnorm
95,touch winter proper snow judge number people venture exercise sunday welcome relief grey monotony lockdown january ealingsnow
96,look forward cap grand round wellbeing pandemic wednesday january dr joshi director cap training amp director school mental health stanford university graduate einsteinmontefiore triple board program amp beloved colleague
97,do not let coffee cost livesthe new variant spread fast around people coronavirus do not symptomsif you re get takeaway coffee remember wash hand cover face keep distancehttpstcozdzukavhxj
98,linger pandemic force bank tighten credit realestateblogphpropertynews rebph realestate bank creditstandard bsp
99,keningau fortyeight student hostel smk tulid quarantine close contact teacher contract
100,everyone continue education online school close due measuresit important
101,difficult japanese government present moment specific schedule provide vaccine citizen chief cabinet secretary say mondayhttpstcoqhvxibcney
102,however say immune impact coronavirus pandemichttpstcotnunwkhpimwoky wokytoday
103,try solve century pandemic would simply get back normal except international travel
104,covid regulation concern burial particular timeframe
