,full_text
0,what s frustrating reading mainly nonindigenous white latinx individual feel entitle tra
1,beg family stay home force child preschool nursery threat remove fun
2,go team medicine great seeing represent hard work medicine respiratory team de
3,days tigray bank service electricity hospital service water amp food humanitarian service cellphone service transportation medium access school peacetigraygenocidewarcrimesontigraystopwarontigray
4,people struggle breathenigeria afford another lock simply can not centre get
5,epidemic
6,boris must stay home unless one million key worker fancy bit shopping
7,welcome manager new wellbeing journey current pandemic may feel anxiety low mood we ve cre
8,disease still around literally interview medical practitioner say covid should not make other forget virus see want
9,maybe dev dead cause
10,reread start first lockdown
11,completely agree need thing rest americans traumatize especia
12,we ve see people die studentnurse tell radio news hub they re work covid wards ri
13,hospital pressure time since start pandemic infection rate continu
14,sure suffer public would agree
15,really pleased way public take board lock sometimes spend lot time talk
16,triage amp oxygen centre coker aguda surulere complete facility would also serve sample collection
17,people reply yell fake virus exact reason well stick real virus till
18,france nhs would collapse without incredible staff overseas stand shoulder
19,az would not able work phx
20,plasma blood type ab urgently need someone recover coronavirus least two week
21,new common response report hospital struggle winter different bad flu seasonive
22,please retweet obey lockdown wear mask go
23,there s doubt face dangerous moment yet pandemicthe truth I ve never concer
24,hospital pressure time since start pandemic infection rate continu
25,lockdown light fail canadas hardesthit region here expert say happen
26,vaccinate people must change behaviour still do not know vaccine stop spread coronavir
27,friend twitter permanently suspend trump good imagine reasoning apply yr ago early
28,iranian people use foreign covid vaccine trial pres coronavirus covidvaccine https
29,break we report new case friday january set new record high number
30,rwnj glad do not live we wonder celeb want move usa
31,family member must home quarantine yet covid high ris
32,india continue take decisive action amp demonstrate resolve end pandemic large vaccine produ
33,achieve lot lock hope build year sha also hope god universe open door
34,well knock dahn wiv fevver
35,link morning update guidance
36,one happen pms father that s coincidence
37,service update engineering work update find please remember wear mask travel we train amp station thankyou
38,service update half hourly stansted express service runningplease remember wear face cover travel us service update find
39,daily hope line prayer carol word comfort hope free open hour day
40,happy birthday aunt sue want turn like
41,foreign company want give iranians vaccine medically test iranian leader sa
42,voice staff patient important icu humble team every day
43,sand sculpture puri beach odisha remind people wear wash watch
44,nothing demoralising kind nonsense spout obviously untruenhs chief
45,box hill testing station today I m head report come say hi test mainstream
46,covid symptom be not bad amp recover fine do not mean covid be not big deal
47,wealthy traveller still exempt covid restriction make donation michael green https
48,deep grave raquel fortun react claim defend dacera embalming
49,covid priorities covid issue really resolve
50,remember first lockdown every mp got give pay laptop internet upgrade bill
51,can not afford another lockdownwe can not afford deathswhy people careless indecentw
52,I ve read people call last three month give puppy buy
53,happen watch one colossal error judgment another wholesale corruption
54,covid symptom be not bad amp recover fine do not mean covid be not big deal
55,people struggle breathenigeria afford another lock simply can not centre get
56,consequence patient discharge hospital cohort study lancet
57,time covid someone say comfortable attend event large gathering really b
58,come soonwe delighted introduce esgoil lockdown live daily learning experience complement
59,france nhs would collapse without incredible staff overseas stand shoulder
60,hear army would come help covid testing apparently diary headteacher england
61,parameter list globally accept qualify fail state th
62,maybe government branch regulate speech call ministry truth
63,happy christmas eve everyone stay safe save life do not drink drive stay home watch porn
64,tenant expect landlord right cre newnormal tenanttip
65,imagine turn aampe hobble scream pain demand xray leg there s nothing wrong
66,tone death move fa although correct letter law send questionable message player act irr
67,please share directorgeneral open remark medium briefing january
68,government use scientific advice pandemic scientist need government civil
69,act like you re sick even though asymptomatic transmission prove bollock sound
70,india ready save humanity make india covid vaccine say pm modi via
71,parent be not take risk bad work covid ward child class bubble
72,loved lesscovid australia love see georgia tennant anna lundberg lucy eaton course two boy classically funny thank guy bring we moment wretched time history chance
73,long run series halfarse lockdown bad full lockdown still lot economic mental health damage little lasting effect spread virus
74,difficult work government incompetent amp indifferent challenge opposition lack
75,wow haha that s weird middle global pandemic bunch alreadyrich people make much mone
76,thread
77,hi tom icu staff reclusive bunch usually somehow work year catch public interest
78,account temporarily unavailable violate twitter medium policy learn
79,new report find fungal outbreak fl hospital unit likely due multiple layer gown glove ext
80,death today stay home
81,january mississippi become second state secede union outbreak american civil war
82,modi govt provide ration covid pandemic tmc worker transform home ration offi
83,you ve ever ponder detail wokingham past now chance find wokytoday
84,stephensgasket respond government request manufacturer meet grow demand ppe current coronavirus pandemicwe produce plastic faceshield ideal employee go back
85,birmingham view vital service legally operate lockdown continue provide free takeaway meal amp delivery people need lockdowninfo gt
86,frustrating lockdown saturday biker good time take look helite range airvest continue save biker serious injury fatality savinglive protrectyourself essentialgear
87,developmentnewsupdatevaccinate equitably save life stabilize health system whoupset rich country purchase covid vaccine chief call vaccinate
88,proud support nhs hero essential throughout covid pandemicthey reintroduce colleague discount nhs workers month january simply show nhs photo identity card cashier checkout
89,department health say active case country january
90,old town look particularly quiet early week compare first lockdown virus surge please keep safe
91,opportunity county come together amp take action turn current situation around limit impact mayoyour safe action today direct impact hospital week come play part stayhome
92,miss watch film inside movie theater three unique cinema safely go pandemic era
93,please retweet obey lockdown wear mask go
94,sa middle pack often case ie far well cynic home would believe
95,experience symptom symptomsonly testing centre birkenhead bebington liscard heswall open every day
96,certain degree personal misfortune enough cut we past future nowreading saturdaythought saturdaymotivation stayhome stayhomestaysafe stayhomesavelive stayhomereadmore read austerlitz motivation inspiration
97,
98,stay safe stay home buy oximeter test positive covid home use clear
99,covidvaccine cell also establish across district include tribalarea lead additional deputy commissioner covidsecondwave kpkgovt
100,bring hope billion must joinctap share science technology knowhow behind vaccine otherwise billion could miss outwe need peoplesvaccine profit vaccine
101,day syngenta lockdown watch practice record submit we within hour tag aaaand gosyngentalockdown
102,selection mell square store remain open essential shopping servicesplease click see retailer open hour offering lockdown
103,join we zoom evening virtual quiz night first lockdown saturday socialseverybody welcome we d love see screen full many face possible meeting i d passcode
104,discover way child learn lockdown find activity way learn little one particularly enjoy surprise youwe love hear experienceslearningtogether
105,dublin airport passenger leave strand travel rule change
106,late hotspot neighbourhood
107,opinion expose lot thing amongst inequality compound spatial planning pandemic genocide wait happen
108,stayhome weekend amp help stop spread leave home toshop essential include medicineexercise daygo work can not work homemeet support childcare bubblefor medical needsescape domestic abuse
109,december stock price rally thank multiple vaccine sign new fiscal relief bill
110,you re wait test test result everyone household must selfisolate stop spread virus help save life find
111,forecast map early today map radar find wx weather index wave cool storm hail wind flood traffic flood rain forecast local news humid storm radar saturday weekend lockdown
112,buy apartment march covid amp delay delay have not move yet take bit toll mental health amp top I m risk still work site yeah sometimes feel
113,thing first helluva lot covid hyperventilate he s
114,hsta call state revise school model
115,coolmashablesea indonesia
116,q mes restorative justice service still run pandemic yes can not facilitate face face meeting accept referral write good practice guide restorative process take place online
117,nhs barnsley work contact resident vaccine become available call turnplease turn vaccination site without appointment
118,update qampa vaccination rollout nurse role
119,lockdown tonight may well tune mistaken stranger play alt indie late expect dancefloor filler deep every listener donate
120,uk record high daily death toll nation wait see vaccine work biden plan go wit
121,december stock price rally thank multiple vaccine sign new fiscal relief bill
122,newham library open lockdown canuse select collect service borrow itemsbook pc essential useuse online libraryfull detail website
123,major incident london number covid patient soar via
124,must stay home single important action take stay home protect nhs save livesfull guidance
125,glimerresearch blogendure indifference vital labour migrant domestic worker migrant
126,muhammad qasim see pmik claim smart lockdown victory case rise septembermuhammad qasim dream
127,sage tear argument covid sceptic apart systematically want bring r number
128,time temp wind w pressure rain hum et solar uv index sunrise sunset cloudbase conlig bangor stayathome
129,current closure school undoubtedly justifiable human right term say aoife nolan
130,move forward promise new year do not guarantee digital space free disinformation instead thi
131,town centre market trader say play spot customer national stay home message hear
132,explainer vaccine volunteer get real thing greengrounditten thousand americans volunteer test vaccine half get real thing trial
133,also note significant number team member join council since lockdown remind impress settle role completely remote virtual working environment
134,people struggle breathenigeria afford another lock simply can not centre get
135,nhs need helpstay home approximately people coronavirus symptom could spread without realise important save life reduce time spend away homefind
136,lmaooo wahala dey seek fun
137,december stock price rally thank multiple vaccine sign new fiscal relief bill
138,denmarks cdc urgently warn crush pandemic else
139,you ve put test airport pandemic wave march well do bojo
