,full_text
0,adeboye say international scene thing happen spill world whole come wound admit covidnewstrain covidsecondwave
1,indianarmy saujiyan provide assistance control major fire outbreak thus save precious property amp cattle
2,united states pay aids epidemic
3,boris government endanger family clinically vulnerable family member force child school still live democracy do not force we send kid school pandemicplease sign share petition
4,yes politician listen shut gang fundamental mistake make eg shut late march closing border amp opening soon still community transmissionhad take right step would covid free
5,think truth political determination keep school open cost supersede hospital ceos cmos sage take strong position base crisis many hospital bad lockdown
6,good question china wuhan allow get back normal
7,never apologize cut conspiracy theorist south africans dead man
8,government gear uphold sanctity law punish every single one try break many example take tablighi wuhan wave bangalore riot destruction temple andhra
9,royal london hospital say disaster medicine modewhen situation
10,disqualify premier simply can not lock citizen home
11,pandemic limit we damn body limit
12,la county report covid case lasd raid superspreader new year eve party kabctv
13,gainfully employ covid hoax earn menial income online amp bit fame action unconscionable way stop charge criminally govt need act nb
14,be not great medicine use africa billion time antiparasitic nobelprize also help bless
15,you re say go nye without mask party positive covid understand reckless post photo bar clearly regard anyone
16,today china covid deaths america politician say ja
17,myanmar vaccine rollout begin february state counselor say mizzima myanmar news insight h
18,happen loser dr fauci mandatory covid vaccine everything table
19,normal day sun rise eastpeople roam without maskcorona case increase wel
20,we gain new billionaire since pandemic begin
21,woman come today covid test worry sick kid go amp catch woman
22,realize yet covid still can not travel
23,imagine party country borderline covid party allow unnecessary protocol follow anyway upon entry everyone killer time yet bunch drama gets create exclusively people be not even
24,poor sick people force work people work people food proce
25,cleanse palette think ill watch new episode stand cbs new adaptation classic pandemic allegory
26,break news home san francisco belong nancy pelosi vandalize early friday morning reference lawmaker fail effort provide americans relief check vandal leave fake blood pig head outside home
27,damn covid look rough wonder doctor nurse tiktok dancing
28,social distancing
29,leave life still intact figuratively literally do not lose family friend due onslaught pandemic remain employ throughout challenge time I ve able financially keep head spite misstep
30,national crisis
31,importantly I ve experience lot personal growth result numerous recent life experience year many first side effect pandemic see ultimately strong sense community openness
32,even environment oil demand rapidly permanently decline do not know case see structural strength covid I d still rather big rust unemployed chunk steel ride hail delivery app
33,officially do lockdown facing screen issue mobile connected customer care tell pendamic warranty get extande automatically today visit store pay screen issue
34,woman come today covid test worry sick kid go amp catch woman
35,governor feel constituent dead newyear southdakota
36,kelly loeffler david perdue profiting pandemic pain ugly face gop corruption via
37,dc sb corona sop violation can impose define fine case
38,covid party alert influencer host amp attend huge covid super spreader event los angeles dripcrib
39,inappropriate use pcr test lead diagnosis whooping cough epidemic never happen nomaskmandate endthelockdown reopeneverythe
40,break texas supreme court stop mayor adler illegal order shut restaurant bar austintx cov
41,cdc medical communitys statistics show covid threat population accept stat even remotely accurate covid become nonissue people
42,there s something wrong picture would issue covid health alert clo
43,dabo swinney rank team end season that s bad time blame florida state prote
44,sadly many folk could sleep heavenly peace soon due action native americans latinos die high rate pastor church go jail superspreader event
45,would startuncharitable unchristian wrong many way gop push many issue
46,incompetence aiadmk govt pandemic pathetic continue fail people tn sttaalinnnuttnnnkoovai
47,week first dose still thousand frontline nhs staff vaccinate
48,late I ve wine thinking patient tell can not die lik
49,solidarity school worker closetheschools
50,I m go mince word believe grow situation victoria lie totally foot destruct
51,huge gamble travel nsw xmasnew year know slack nsw controlling spread
52,iran coronavirus updatemore people die novel coronavirus city checker across
53,liberal medium pundit want think refer coronavirus wuhan chinese virus racisthere
54,stony silence amp crisis currently engulf nhsat time hospital
55,guy could not understand global pandemic shut economy across planet
56,israel say vaccinate million people tenth population roll
57,bloody hell wear fucking mask
58,you re tell china world populated country cradle pandemic have not begin vaccina
59,oh ffs get martin daubney skypaper morningaske condemn people break law
60,think I d write experience reentere south korea reside global pandemic
61,tedlieu do not forget ask know pressure campaign ukrai
62,joebiden warn dark winter nation dark winter face due
63,actually people day x day sydney cricket test potentially co
64,stay healthy fella god bless
65,nurse get second dose pfizer covidvaccine day experience zero side effect
66,gleam new train hub open new york city todaythe moynihan train hall billion project expand penn sta
67,new column time pull punch plain bad kenneys slap face albertan
68,ms blancas go viral video oct get covid spend next week icu run
69,good question china wuhan allow get back normal
70,hillsong comply health order pandemic also odd list particular time fact shut time I m hillsong member find objectionable people quick pile hillsong
71,coronavirus new year new
72,good news study find significant difference hospitalization death rate engineer covid strain
73,late edition outfeature forwardlooking thinker edition touch every aspect pandemic break create new relationship natural worldread order
74,seven new year resolution still achieve lockdown httpstcomlkxlaqjoh
75,bar stay open despite champaign county judge issue temporary restraining order
76,return training need make sure bit beat pandemic please checkin qr codes college base match venue follow hand sanitisation social distancing requirement per guidancelet right
77,plan bampb flag inn wivenhoe shelve due covid
78,number confirm we coronavirus case surpass million accord datum johns hopkins
79,good morning cape town sunny condition predict temperature reach high degree make day masterpiece john wooden stayathome washyourhand wearamask follow city update
80,flattenthecurve adhere coronavirus restriction do not forget read publication
81,verdict relive standout moment make show lockdown andy cole join fan brief return vs scoveng tune
82,go innetwork hospital doctor pharmacy get vaccine
83,art covid china farm law ndaopposition lock war bjp blame destructive rival opposition slam arrogant bjpgvlnrao debate converse india rahul shivshankar pm ndavsopposition
84,church previously link coronavirus death they re host inperson event
85,stay safe
86,twiv review additional datum uk variant distinct variant spread south africa association afucosylate antiviral igg severe approval astrazeneca vaccine uk winner pandemic poem contest write
87,baby do not stop arrive pandemic year midwife continue support mother safely deliver baby pandemic daily work valuable ever let we celebrate amp hard work
88,global pandemic be not enough stop world sport story moment define strange year
89,news armour hire logistic coordinatorhere you ll
90,honestly consider news
91,least hospitalization texas consecutive day
92,france reimpose night curfew coronavirus case rise curfew reimpose region begin pm local time instead pm french government reexamine situation week elucidate
93,many state conduct dry run coronavirus vaccinefourwhich bank collaborate salesforce build next generation tech platform retail bankingyesbankat place south delhi municipal corporation open toy banknajafgarh
94,true pity
95,news teach union tell pm duty close school england limit covid threat
96,police tell suspect hit one child face kick another child ground pick third child neck
97,lockdown enthusiast seem find concept death cause lockdown bit abstract government official
98,fromthecenter permanent change due pandemic reporting coronavirususa pandemic httpstcodeicrgouiq
99,sport affect way spread coronavirus ensue nationwide lockdown affect other
100,dr draw test positive yesterday apologize time downplay coronavirus
101,reminder famous contracting covid via rudy giulianis fart
102,africa even vulnerable consider first get vaccine eventually arrive see already guinea certainly could linger long expect africa
103,year fault people fault start everything like covid
104,drug overdose death occur we period end may that s high number ev
105,let clear bidenharris administration spare effort make sure people getting vaccinate
106,current condition sayre patemp chill point barometer inhgwind mph swcorona virus weekly statscase nepa bradfordcounty
107,notso exceptional year covid
108,I ve find debate notable interesting open debate twitter seemingly merit ad hom attack educate layman level science polite split people previously side issue
109,statistics sa january use covid alert sa app protect love one c
110,woman come today covid test worry sick kid go amp catch woman
111,ivanka rest trumpkushner crime family want everyone forget they ve enrich themselve
112,ncdc register new case
113,need tribunal hold administration accountable do
114,past year devastating impact among correctional population underscore insidious nature mas
115,gop real
116,really break point doctor nurse exhaust riverside hospital flood covid patient
117,comes prevent spread cautious surface home package
118,care covid customer demand great cx soar here consumer want here do not
119,tokyo identify case new year eve singleday record sad news today report say governor tokyo surround prefecture ask central government declare state emergency
120,sadly fear yesterdays covid figure high wales release figure yesterday thought
121,art covid china farm law ndaopposition lock war bjp blame destructive rival opposition slam arrogant
122,critically ill covid patient kent transport ambulance helicopter far bristol leeds southa
123,hundred thousand we covid death possible amid vaccine chaos
124,trump choice replace sen john thune may popular people south dakota federal judge make comme
