Unnamed: 0,full_text,sentiment_score
0,young many reason care old baby boomer trump boris johnson spoil parent die covid spoiled child destroy nature indebted society pandemic wreak havoc,0.12499999999999999
1,spur four positive test coronavirus league postpone next three game source tell espn charlot,-0.057575757575757586
2,jared brother also cofounde company develop government website locate covid test message th,0.0
3,prof cahill amp ivor cummins analyse pandemic tonight thehealthydebate prof cahill amp discuss,0.0
4,send wate news,0.0
5,pandemic snowstorm bored guy,-0.5
6,god see texans take corona serious say know exactly make sit inside,-0.04166666666666666
7,month get figure pretty much sum whole covid response flyi,0.21666666666666667
8,cool virus make good story even whole pandemic disaster I ve get story finish last year population kingdom nearly wipe disease definitely be not inspire covid,0.22499999999999998
9,selfisolate must stay home leave home period order essential food suppl,0.0
10,state government be not prepare hurricane pandemic amp record break winter storm texas wt,0.0
11,coronavirus be not controllable far would willing go unprecedented time follow version,0.31666666666666665
12,cuban family live trauma pain going become pande,0.13636363636363635
13,thank give opportunity tell francess story,0.0
14,jayson tatum say think covid mess breathe bit say get fatigued lot fast gett,0.012500000000000011
15,join amicus brief last week support abortion right drug regulate fda abortion,0.09523809523809523
16,nonsense julia one jab alone give pretty good efficacy long term immunity vaccine efficacy higher long primeboost interval week well weeksdont take word,0.21999999999999997
17,do not isolate covid virus chief chinese epidemiologist tell nbc newsreferre sample take,0.0
18,jayson tatum say think covid mess breathe bit say get fatigued lot fast gett,0.012500000000000011
19,break biden admin increase number vaccine dose state,0.0
20,many worker can not simply stay home paidsickday prevent ember become forest fire without workpla,0.25
21,lmao pay taxis absolutely nothing people continue lose life incompetence government,0.4
22,uk government people asthma group vaccine via,0.0
23,watch live andrea horwath ask mpps pass three bill today give people help need get th,0.13636363636363635
24,closing border solution pandemic second wave coronavirus infection jeopardize openborder policy schengen area luxembourg foreign minister jean asselborn write eus great achievement,0.225
25,covidlinke syndrome child grow new case appear severe technology news firstpost hindi,0.13636363636363635
26,one year death chinese doctor li wenliang other speak pandemic still tar,-0.0625
27,do not wear mask,0.0
28,face mask mandatory many part world many end pollute environment usedone,0.5
29,connectivity great resource overcome pandemic economic damage do must se,0.5
30,thank spend night car hotel room book tonight do not resource do not know i d could stay daughter guest be not good covid isolator,-0.35
31,boris face tory uprising mps fight limit power can not live like,-0.06818181818181818
32,early morning crew battersea vaccination centre run shift refine queue system mak,0.1
33,noticed biden covid bill would put lot pocket americans wmodestincomeshow muchworke,0.0
34,apply office healthequity administer grant approximately communitybase organization,-0.4
35,bbc never tell much treasury borrow dish england,0.2
36,know twitter,0.0
37,stitt questionable thing crisis,-0.5
38,ecuador presidential frontrunner face runoff election april say country face double,0.0
39,robert de niro worth take coronavirus relief cash restaurant via,0.3
40,happen positive patient currently transfer holiday inn heart melbourne,0.11363636363636363
41,great barrington declaration challenge draconian lockdown policy clearly one facebook will not tole,0.45
42,note democratic colleague zero risk go big covid relief american people demand bo,0.0
43,probably stay home travel holiday global pandemic,0.0
44,break fast food worker nationwide go strike hour covidsafe workplace respect job f,0.2
45,boy truly lose lockdown,0.0
46,fg threaten arrest inbound passenger disobey protocol,-0.05
47,we covid case decrease expert warn variant spread relaxed measure could derail progress,0.0
48,simple thing girl rent aquarium pandemiclmao,0.0
49,thread I m go briefly explain issue say there s mental health crisis pandemic psychology,-0.05
50,dutch prime minister mark rutte urge citizen continue respect nighttime curfew intend slow spread th,-0.30000000000000004
51,rain pour,0.0
52,there s lot discussion value dems bipartisan eliminate filibuster basically,0.0
53,covid go swinge quickly lot thing try watch,0.3333333333333333
54,covid case united states drop since joe biden inaugurate,0.0
55,lock correctlyit extreme liberal lefty street protest whilst lockdown,-0.125
56,probably should not rush back covid anything screw around da bs know shame,0.0
57,strange try go page directly,0.025
58,multiple vaccine develop less year trump administration private sector hardly startin,-0.11458333333333334
59,vaccines county health official distribute dose five location include harris coun,0.0
60,good way stop spread covid get test treatment f,0.7
61,new analysis show half capitol riot suspect arrest far appear inspire conspiracy theory,0.004924242424242425
62,pandemic snowstorm bored guy,-0.5
63,texas blackouts covid lesson america poorly prepare even predictable risk warning,-0.30000000000000004
64,well send voter gop understand democracy,0.0
65,fauci say nervous catch trump white house,0.0
66,pandemic force rethink groundfloor podium retail leasing pain retail market due covid think anybody kind mid longterm vision understand permanent,0.15833333333333333
67,trump totally mishandle covid leave biden mess gop try weaponize pandemicexhausted parent,-0.0875
68,interested share resident story might felt overlookedas part storytelling project wha,0.25
69,covid key change beyonce love top,0.3333333333333333
70,major airline join force unicef support monumental vaccine rollout planhttpstcoddxclreogoairline unicef vaccinevastuullisuus,0.0625
71,yanis varoufakis brutally pick apart eu mistake declare brexit save uk,-0.875
72,daily reminder still refuse cover brother covid nursing home scandal,0.0
73,human right lawyer michael mansfield lead people covid inquiry,0.14285714285714285
74,peak pandemic everyone lay lose billion combine billionaire tril,0.0
75,wowow work valentine day weekend amid pandemic restaurant hell lol miss guy much il,0.5
76,twenty second covid cough call,0.0
77,fsgs business model can not work global pandemic know should not remind,0.0
78,fuck covid shit take aunt rip aunt shelly meet,-0.30000000000000004
79,tuesday cross picket line mcdonalds burger king wendys worker fight livi,0.0
80,ru yell uk queen up game gigless pandemic month break,-0.4
81,republican take hypocritical oath fuck we covidgqp psychological sexual transmit disease pstd pronounce piss,0.033333333333333326
82,cross picket line,0.0
83,arizona amidst covid crisis lawmaker try block local enforcement we gun law tell unco,0.0
84,publicinvestment child careday care preschool permanently close pandemic what s leave,0.0
85,happy mention article rhett talk pandemic change purchasing habit brand keep read see datum ai technology help,0.8
86,plan whatsoever downplay blood americans hand I m furious cuomo hope he s hold responsible do not know excuse lack federal action rise pandemic excuse planned insurrection,0.05
87,college go get steal watch make huge stride court weight room past year go problem aacounty year covid do not cancel season,0.07500000000000004
88,currently child aged still need adult supervision can not even play one friend rule petitio,0.0
89,heighten awareness importance protection pandemic lead high demand insurance need accelerate amp digitize insurance process important ever company experience pressure,0.28
90,peak pandemic everyone lay lose billion combine billionaire tril,0.0
91,alternate history,0.0
