Unnamed: 0,full_text,sentiment_score
0,fact covid kill americans fact trump treat pandemic manner advocate lead vir,0.0
1,mark elliott pass covid royal stoke hospital sunday porter colleague john j,0.0
2,land warsaw excite work special project office thank nic,0.35714285714285715
3,bright day ahead begin another week lockdown,0.7000000000000001
4,imagine experience treble tuition fee end ema scrap maintenance grant global fi,0.0
5,fact covid kill americans fact trump treat pandemic manner advocate lead vir,0.0
6,finger pulse exactly parent want lockdown,0.25
7,what s economy like cyberpunk red differ real worldyou know hard get,-0.030555555555555558
8,bill fight give georgia family help need get pandemic httpstco,0.0
9,cuomos big regret nursing home coverup got catch many lie presser like claim pla,0.25
10,kentucky please retweetwe ask kentuckian refrain travel please stay home allow emergenc,0.0
11,corrupt incompetent cruelty part point bloodontheirhand,-0.425
12,wharf st bistro warkworth newzealand lockdown thank lookup inspiration follow h,0.0
13,uk announce might lift lockdown marchmy gottenusedtostayingin self remember time I ve say I d,0.0
14,new firm whose chairman leader health departments procurement efficiency boa,-0.03181818181818183
15,dismiss speculation review epidemiologic datum carefully pretty slam dunk th,0.25
16,disappointing surprising see new raul aguila perpetuate scam city attorney cove,0.07878787878787878
17,lexington police investigate vandalism wkyt three lexington medium outlet critic kentucky gov andy beshear news coverage pandemic,0.0
18,enough match million pharmaceutical cash he s collect cash covid,0.0
19,think medical advisor spook boris johnson can not give we straight answer,0.1
20,family day think vulnerable love one family consume worry elderly,0.0
21,guy legit monster total sociopath would say staff cause thousand covid death ny,0.0
22,start scratch harris contradict fauci white house covid vaccine plan,0.0
23,have not watch celeb go date mansion simply deprive little joy lockdown feel silly x,0.02812500000000001
24,due covid good girl have not see hooman monthshttpstcozwcdodifsz,0.2875
25,never enough datum end lockdown actual fact vaccine hospital admission amp death be not enough e,0.0
26,tip iceberg,0.0
27,excuse register vote comelec commissioner rowena guanzon announce saturday voter registration,-0.05
28,read corrupt fail state government chief adviser hand taxpayer money,-0.5
29,elisherman send multiple question since yesterday evening ris slow vaccine strategy,-0.15000000000000002
30,heres piece last night good news current pandemic bad news,2.7755575615628914e-17
31,god see texans take corona serious say know exactly make sit inside,-0.04166666666666666
32,move deliver end april dose plus due dose,-0.125
33,road dallas snowy icy government tell stay home might die infringe,-0.1
