,full_text
0,I m ask help ill friend who s suffer longcovid socalplease help keep john become home
1,say you all lolz
2,people stand line freeze cold take covid test people perfectly capable st
3,mainstream medium workepstein epsteintrial maxwelltrialtracker omicronvariant omicron
4,move rise covid death toll
5,grate liminal wait cancel event guest either reply email acknowledge yeah omicron make bad idea call argue
6,sweet dad pass away yesterday covid grateful last moment v
7,let see straight refuse get vaccinate will not wear mask go public place
8,would take candien ml lightning favorite covid situation vas ik canadiens stink also miss guy amazing value
9,know ceo code cdc
10,shocking covid policy allow people attend raptor game tonight sen
11,cdc shorten isolation requirement whatever boss need
12,cdc recommend release inhibition feel rain skin
13,join military agree vaccinate even new one one thankfully mos
14,break cdc double fivesecond rule drop food
15,hi marian robot get covid
16,fauci put discussion vaccine mandate domestic flight tablefauci unelected bureaucrat
17,cdc like uhhhh yeah totally I m honestly whatever
18,love god stop talk
19,important get people vaccinate freedom far importantthese mandate major infringement fundamental rightsid rather put time effort encourage people get vaccinate covid passloss right permanent
20,might classify gaslighte old reliable cnn humanity guide middle age height bubonic plague
21,cdccheck average age smasher
22,lockdown postpone infection prolong pandemic generate contagious variant increase herd immunit
23,hamilton show got cancel cuz omicron bad bunny concert gets postpone imma cry
24,great run lucky last long aladdin
25,seem like everyone know getting covid like reminder please stay safe please avoid large gathering please love god get booster
26,patently obvious nsw least can not get test covid sick people can not queue upwards
27,vaccine protection infection meh though protection severe symptom hospitalisation death rema
28,cdc
29,tbh yes I m count friend jabbed get covid
30,breakingthe fda announce rapid antigen test less sensitive detect omicron variant infection
31,cdc recommend release inhibition feel rain skin
32,boss tell employee come sick responsible covid spread people big party b
33,let see straight refuse get vaccinate will not wear mask go public place
34,got test december three bridge line literally one person
35,uks unvaccinated covid dilemma
36,darren grimes drag indeed
37,getting boost powerful protection get variant find vaccination booster
38,yet another account morrison rabble culpable failure procure rapid antigen test
39,change mind enesfreedom name ayaan liberalismwaitbutwhy religionnelliebow
40,end isolation covid case five day without test negative noseoutofmask policy
41,continue holiday celebration head new year remember best way protect health kee
42,cdc say quarantine actually year man please do not come back
43,great someone please explain new cdc guideline apply vaxxed unvaxxe alike seriously wtf
44,federal solution combat covidjoebiden reminder federal solution
45,cdc announce they re date pete davidson
46,people say covid everywhere I m feed ill live normallywhat mean ill w
47,new cdc isolation guidance seem top corporatedriven poorly coordinate delta airline
48,cdc dec you re infect healthcare worker need quarantine day everyone else
49,thousand nonincentivize doctor amp phds include repeat
50,dear cdcukhsa require test negative test order exist isolation day bu
51,zeroinconvenience plan thread point race covid marathon bette
52,berkeley see vertical wall case high time vaxe resident
53,canada choice follow science say ppl covid isolate day symptom resolutio
54,france mandate work home start january netherlands lockdown uk due
55,fiftynine risk lose job they re fully vaccinate dec
56,what s you all beef getting test covid stds regular health issue go get test do not understand
57,covid make time fly
58,he s essentially bullshit trump less funny okay suck
59,cdc also move goalpost social distancing ft could open school backi do not forge
60,terrorist responsible covid we d universal vaccine mandate we d start new war
61,atpr low mth ago today atpr last day go fast
62,cdc recommend release inhibition feel rain skin
63,system everyone use time week break chain transmission along mask indoors around people
64,pediatric hospitalization eastern usa child ok hospital risk anyone think be not come canadian maritimes naive
65,cdc say ok healthcare worker drive drunk go hospital maskless c
66,seem antilockdown anticovid restriction sort you d want particularly suppor
67,meanwhile new zealand
68,depend vaccine us jampjmoderna germany pfizerbiontech uk astrazeneca china sinovac enough remove jampj moderna would still major vaccine line develop zero us support
69,ignore cdc almost two year cdc man fuck you all want people
70,cdc say fine hateration holleration dancery
71,yes commercial district seoul myeongdong probably hit hard pandemic follow itaewon hongdaei spend afternoon myeongdong last month photograph devastation plan post thread shortly
72,pass covid testing station time today line long af
73,mom work healthcare work directly resident say she s live someone one sister test positive she s weekend still come coworker patient positive
74,omicron natural end covid disease run course evolve something mild twoyear
75,maybe know far fully vaccinate people positive symptomatic unvacc
76,can not wait milk shit live pandemic kid blitz
77,covid omicron cold everyone know itfauci hysterical one listen himthe tyrant
78,spare thought editor abc work way spin new covid c
79,break ghislaine maxwell judge say trial risk omicron pressure juror return verdict quickly
80,charlie floridas sevenday average number death million peopleeven lag omicron
81,clearly do not care
82,home workplace he s work home choose either covidimo gf asshole seem like something support
83,ignore cdc almost two year cdc man fuck you all want people
84,brother get news last week people know intubate covid one
85,yea wonder health issue business isssueim push towards business
86,insecure leave covid amp police brutality show gt
87,ill tonight discuss late covid update tune
88,cdc say need quarantine ventilator ya ventilator get wheel battery pack get
89,cdc clear ass mouth go nutz fam
90,federal vaccine mandate there s federal solution
91,death omicron do not cause severe illness healthy individual
92,healthy boost people unlikely develop severe omicron infection jurys old atrisk population
93,vaccine vaccinator could not make
94,girl ig get covid test show water testing positive lady go to comment amp say
95,people stand line hour covid test stand line vote
96,joe biden combined cdc fbi doj irs one big organize crime syndicate
97,write bad day hopenee rapid turnaroundhttpstconlumfayptb
