,full_text
0,night curfew impose uttar pradesh india december hope election rally also stop
1,much go first rightly throw antivaxx fan bus second back character claim
2,covid denialism include vaccinated people take precaution
3,covid stay home you all inconsiderate
4,bro uncertainty around night curfew occupancy chance lock we uk etcthey situation can not afford postponement might lets see
5,saturday mood boardwhat double dose mean corona
6,think student go pandemic come n
7,tried overturn election chickene forget tell rest ushelped blackmail president ukrainehelpe kill americans unnecessarily covidconsidere medium strong contender gop nomination
8,next pandemic could lethal covid
9,adult book boosterif you re second dose two month ago getbooste
10,friend every doctor nurse ems firefighter cop front line essential worker work tonight tomorrow w
11,wyd new year brother almost covid case
12,new study israel hospitalisation rate direct medical burden measles influenza significantly higher tha
13,kid wanna know santa covid test come house
14,tweet strep today seem like feel strep seem common presentation omicron mi
15,break nunavut canada go full lockdown indoor gathering ban nonessential closedlibrar
16,really can not believe comment right job spat also likelihood worker decision lockdown
17,corona do not exist vaccinate ourselvesnovaccinemandate
18,release study show virus remain active many organ body include many place brain f
19,wish yoongi everyone suffer disease speedy recoverythe vaccine save life please c
20,got tell epidemiologist expect covid get less deadly progress greek alphabetthe rich country need help vaccinate be not
21,test positive covid day ago nowhere test result tell long quarantine
22,ah pandemichow miss iti have not do outdoor gaming since kid really nicefresh air activity dampd use standard rule could take inside start rain
23,deflate health care worker desperate patient clash alternative covid treatment
24,put thing context get covid law job would expect isolate ten day would pay sick leave
25,know yeah leicester case get game call outfield player pick injury covid bad melt world
26,covid positive friend post christmas outfit like eliminate queen drag race
27,every single symptom covid rn
28,londons daily covid admission within touching distance threshold action news
29,trump do we d halfway late impeachment
30,do not need vaccine passport watch child pool however need one enter pool
31,get covidquarantine time christmas I m still stay little bubble
32,guy call covid hoax go golfing blame obama tell sick go work slow
33,jk report fresh casessrinagar jammu kashmir friday report new positive jam
34,khairy import omicron case umrah traveller break home quarantinekj say large number
35,sick covid something way strong flu
36,yoongi test positive arrival south korea fortunately have not present symptom let h
37,oh damn get pandemic disease pandemic damn guess that s pandemic
38,hand funny thing invent pandemic incredible stuff
39,accord figure release uk government via office national statistic people triple vaxxe
40,child affect pandemic bridge learning gap got deepen due closu
41,fuck care anymore get vaccinate part
42,I d happy normal xmas xmas household covid mean sit outside amp percent cancel everything grateful weather
43,healthcare worker isolation christmas patient family refuse entry due covid th
44,great christmas guy wish fantastic day amazing holiday enjoy hour family
45,omicron think least twice transmissible delta twice conta
46,heres physician colleague nurse respiratory therapist hospital icu staff don ppe tonight save li
47,xmas eve seem many people get covid positive confirmation seem like cruel timing
48,covid denialism include vaccinated people take precaution
49,literally one half family get covid august wedding hang together day vaccinate
50,boston celtics atlanta hawks high number covid concern nba team play christmas dayh
51,covid denialism include vaccinated people take precaution
52,covid stay home you all inconsiderate
53,finally covid test come negative fuck yes go see family tomorrow
54,wemadethisupvaraiant commonly refer lol variant
55,let go do not need excuse rare incident ticket write day people get sensitive use tax dollar cop write frivolous ticket go fight serious crime
56,artist hit covid please give love
57,cover pandemic since early would believe would close family member wit
58,allow we part governanceone opportunity request forcorona shatter dream please kind consideratenarendramodi upscextraattempt extraattemptforall
59,today could tomorrow may next day one may well public health order
60,serious question since I m dr omicron contagious case africa death
61,activate follow player list make roster move qb baker mayfield qb c
62,get report detainee hour day lockdown christmas weekendplease add family
63,crush get covid week
64,every remember people government say thing like campaigning
65,icymi united delta airline cancel hundred christmas eve flight due
66,tottenham boss antonio conte say thursday meeting manager premier league discuss issue around pandemic like talk brick wallepl conte
67,heres annoying thing perfectly healthy catch covid last year permanent heart condition b
68,I m stayathome parent lose home I m oneup sibling start restaurant
69,shall value greatly everyone affect uk remember shall stick covidaffected essential business
70,regular sick exist year either got covid straight
71,wait line hour covid test wait line vote nov excuse
72,peter navarro significantly involve trump administration response pandemic imperative hav
73,lilya disabled pandemic need helppovertycrowdfundpovertywishlistsdisabilitycrowdfunddisabilitywishli
74,I ve end spot year wish they d update test pandemic measure question even add culture war question
75,healthcare hero staff client would like take opportunity wish season greeting amp happy holiday season please keep safe adhere social distance happy holiday message ceo penny streeter obe festiveseason
76,moh investigate omicron case involve indonesian man return malaysia tmrnews tmrphoto
77,need laugh got boost new cold go aroundi bad news testosterone level
78,say vaccine work triple shot people get covid change definition work shoot result againit vax prevent disease shoot decrease symptom
79,pandemicfor two year
80,woah
81,lifestyle technology blog post samsung christmasgiftguide christmas buy christmasgift family love one have not do do not panic alright last minute shopping
82,healthcare hero staff client would like take opportunity wish season greeting amp happy holiday season please keep safe adhere social distance happy holiday message ceo penny streeter obe
83,brexit show everything true colour msm blatant eu people blatant brexit msm should ve move back neutral pandemic govt bash relentless youth brainwash globalist education amp medium
84,anytime think covid also swallow time remember throat
85,happy holidaysmay holiday season fill home joy heart love life laughterremember stay safe mask sanitize social distance always
86,holiday season covid test high demand people get ready travel see friend family many may find get one do time christmas
87,gm variant winning
88,go major retail storealmost nobody wear mask even thenonly flimsy mask nose ask
89,healthcare worker isolation christmas patient family refuse entry due covid th
90,smart way keep guest safe festivegettogether family safetyfirst staysafe
91,president rodrigo duterte tell filipinos help one another heal rebuild country celebrate second pandemic christmas threat infectious coronavirus variant heel onslaught typhoon odette
92,icymi united delta airline cancel hundred christmas eve flight due
93,situation scary people flow like river say delhi high courtread
94,allow kid something absolutely love say briana zion turn hobby craft business set bring year
95,portugal register high daily number case last month friday infection announce countrys general directorate health
96,uae report another steep incline new case another consecutive day another case one virusrelate death last
