,full_text
0,omnicron variant another example covid prolong rich nation big pharma keep block
1,south korean girl group blackpink lisa test positive november release quarantine
2,happen covid fund westminster trace yet
3,doctor serve pandemic targetedstop defame doctor umar
4,last year lockdown hilarious
5,gun come safe ed
6,chan covid negative finally discharge tmrw hospital say need get treat
7,covid mild people one dangerous piece rhetoric pervade pandemici r
8,tory kill hundred thousand via austerity covidlib down street party break ruleslibs e
9,modi govt tactfully try cover failure manage covid distort number covid death
10,back zazan variant column cody vanilla hit like truck tooooo
11,tucker carlson fox news sue misinformation
12,vote democrats fund vaccine database
13,let police fight crime mean like covid law vote lucy pass law
14,still have not get memo long science full blown geopolitical event
15,please could provide stat justify headline true taking month ago
16,uk gov add nigeria red travel list report omicron variant case case
17,lose word
18,slightly depressed story cover right wing channel world peep bbc
19,sweden uruguay compare neighbour usa state les
20,umar active twitter even pandemic help people give medical advice especially
21,you all work children vaccine clinic today black eye tomorrow child probably beat try poke needle
22,countries omicron case nigeria
23,basically common cold
24,scaremongere propaganda lie
25,literally thousand fantastic voice actor chris pratt learn say ch
26,hmm lets look science
27,meanwhile get relatively positive news hospitalize case seem mild previous wave concern
28,johnson let body pile high plan work outrage many people seem oblivio
29,case may show upward trend winter climate ideal virus spread also community transmission chance due marriage season celebration like christmas new yearstrict isolation covid sop self restraint must control wide spread
30,take together omicron story next month true regardless thing like severity
31,we state population distribution county hi covid insight analytic team usafact datavisualization datascience analytic health data publichealth covid omicron globalhealth
32,probably person fire cdc provaccine
33,base gop trust daughter could ve get vaccine stage cancer would
34,maharashtra man travel mumbai south africa via dubai delhi find positive omicron case india
35,people risk life save other real hero proud doctor work hard corona
36,hey sir watch i d poll stop neglect tejasswi
37,umar active twitter even pandemic help people give medical advice especially
38,one underutilise tool pandemic high quality mask work protect person wear
39,week ago go bed feel fine wake cough totally congest runny nose believe omicron f
40,epidemiologist vaccine researcher even doctor understand feel euphoria around discovery feel empower false
41,knowif arrive privatecharter aircraft do not need show vaccine certificate anywhere
42,rna copy emit talk singe interestingly participant emit virus fr
43,take clot medicine less global population ever need talk mass distribute vaccine billion administer ab yet still side effect occur smart thing
44,stay back afaraukwu bloody invasion home september orji u
45,I m constituent mp r moore ask legit question billion fraudulent loan sch
46,go lockdown like noeasy come get shit do happen one interact f
47,nah tf ok disgusting
48,conflate get confusedi keep clear vaccine passesbut
49,get well soon mickey amp khairulazhan
50,well mask protect maxplanckgesellschaft
51,guy nothing do not hear bill gate covidif bill gate ask wife one measure covid guy ready force nigerian comply
52,simple precaution take infection free safe christmas especially see elderly friend relati
53,ricardo receive mortgage response year
54,situation england
55,people complain school closing school currently close mi becau
56,send question force covid vaccination reply tweet they ll get ramaphosas task team
57,fantastic covidbollox
58,partie mother lie die alone christmas covid obey rule do not visit order
59,get omicron I m also different people desperate avoid
60,pm tiger force volunteer perform duty serious circumstance lockdownimrankhanptiudaroffi
61,new figure show covid sufferer require specialist care unvaccinated
62,unvaccinated clog icu
63,uttarakhand cm chair highlevel meeting omicron orders random testing state
64,lebron james admit feel pretty confused frustrate angry false positive covid test receive
65,leave germany newspaper headline virus africa uson right spanish
66,think uk go lockdown
67,you re exact reason rest we wanna stay home
68,people risk life save other real hero proud doctor work hard coron
69,canada will not accept pcr test south africa botswana yet believe scientist identify new
70,nigerians live nigeria never see take influenza vaccine see americans use take flu sh
71,plz come back trip cape town plzzzzzz omicron lockdown
72,can not assume datum show few people die due omicronvariant vs previous variant datum th
73,india administer another crore covid vaccination today world large fast vaccination drive scale new
74,nigeria stop uk folk come nigeria do not even uk worse hit
75,blackpink lisa fully recover lisa covid korean kpop kdrama
