Unnamed: 0,full_text,sentiment_score
0,carson look wedding venue day choose dream venue absolutely idea absolute nightmare wedding planning would year later,0.13333333333333333
1,christoph schwitzer director dublinzoo illustrate benefit reach help hour dublin zoo receive donation protect treasure zoo financial impact mentalhealthirl,0.0
2,nothing guarantee sign child do not sign teach pandemic risk life live student someone would give teacher time could actually create engage remote learning curriculum,0.012121212121212116
3,unmasked legislator power capitol staff infect many elderly many imm,0.5
4,county people use brain abide health guideline dramatically low covid death rate,0.0
5,texas go back lock,0.0
6,great repository educator amp familiesproviding high quality open freeaccessible amp standardsbase,0.32
7,friend insta find artist struggle work covid everything pay commission artwork take money disappear,0.0
8,join we live pm today late update virginiatwitter,-0.08181818181818182
9,still update today covid number website nearly hour number usually report apparently problem,-0.03333333333333333
10,well month lockdown think sanity would gone long time ago twitter follower check course xbox gaming family guy do much keep go lock away day count,0.07500000000000001
11,monster hiding behind fence continue revenge fire people hold peaceful transition keep tweet,-0.07500000000000001
12,team speak biontechs ugur sahin pfizer partner biontechs vaccine find effective analysis watch live,0.36818181818181817
13,congratulation impeach oneterm lame duck united states president stupid j moron bring case covid,-0.6999999999999998
14,pfizer say final trial analysis show vaccine effective safety concern seek,0.3
15,shutter school building affect student learn well parent ability work policymaker may trade shortterm economic damage longerterm devastation via,0.2
16,impose restriction ruin livelihood go welcome christmas presentfor restriction gov,0.8
17,air franceklm prepare vaccine airlift,0.0
18,pardon hell make even tiny bit sense cali gov do not go dinner make virus real wtf wrong people,-0.4166666666666667
19,measles outbreak likely wake pandemic via vaxnew vaccine,0.0
20,trump fire election security chief verifying election fraudlindsey graham commit treason georgiagi,0.0
21,gsaemily must read doyourjobemily,0.0
22,state city impose curfew slow work via,-0.30000000000000004
23,global elite use covid great reset concern,0.4
24,year see every little thing connect still bit dumbfounded especially one hide plain sight,-0.13392857142857142
25,start strategy smallbiz owner wkdev organization take strengthen jobquality frontline worker wake hear insight,0.0
26,see family exercise go shop go cinema travel abroad healthcare treatment non covid rule decree exit strategy switch brain,0.0
27,sen can not explain she s try take away health care million georgians preexisti,0.0
28,mama work hospital say there s ppl intensive care corona bitch pls wear mask wash fucking hand,-0.6
29,course culminate rightly damning report national audit office point governmen,0.2857142857142857
30,radiolab jadabumrad dad cool,0.35
31,mls finalize protocol mlscupplayoff document send team say attempt resc,0.0
32,esa es new pfizer result coronavirus vaccine safe effective new york time,0.34318181818181814
33,I m a say son never attend nyc public school shit show they ve really show ass,0.0
34,many university take gre score bc corona girl apply look right school,0.39285714285714285
