Unnamed: 0,full_text,sentiment_score
0,announced vaccine candidate meet primary efficacy endpoint first interi,0.325
1,take away virus do not care right freedom,0.2857142857142857
2,agree,0.0
3,personal think everyone luxury stay home time input unnecessary,-0.2
4,plan covid,0.0
5,bidenharris administration get control listen expert implement nationwide test,0.0
6,one bit people need remember flu do not go away neighbor sick week ago,-0.7142857142857143
7,cancel thanksgiving cancel christmas cancel familybut cancel lockdown,0.0
8,semester pandemic,0.0
9,first lockdown wake play animal crossing eat smoothie bowl garden sunsecond lockdo,0.25
10,research suggest woman leader effective minimize covid death jurisdiction,0.6
11,story start lowndescounty alaa place that s call bloody lownde violent racist histo,-0.8
12,bad current wave infection across we,-0.3499999999999999
13,get startedthank,0.0
14,fake pandemic forbes ask parallel must see,-0.25
15,glad see piece human garbage get treatment deservescelebrity chef spout unfounded b covid real do not understand rest we neonazi,0.2333333333333333
16,hang jodi,0.0
17,updatemom doin alright feelin groggy migraine frequently lose voice nothing fatal tho handle lot well mosti have not even test yet due inability drive testing site spread strict hoursguidelinesgoin thurs,-0.012499999999999997
18,virus spread rapidly ever need covid relief need per person student loan forg,0.0
19,tell great reset conspiracy theory,0.8
20,dan wootton dumb looksboris hideaway number two soon people start realise culpability mess inhe screw brexit worse screw covid response twice coward,-0.3166666666666667
21,presidentelect joe biden warn dire consequence president trump administration continue refuse coordinate wit,0.0
22,gsa finally trigger cooperation trump administration biden team likely find,0.0
23,many uniquely american failure fit one sentence,0.14583333333333331
24,heres jodis twitter thread run folk,0.0
25,covid pcr test dummy,0.0
26,tell president talk would cease occur electioncase death cu,0.0
27,true,0.35
28,much money spend commute leisure recreation,0.2
29,covid denier would see old antipiracy advert nick bmw libs,0.1
30,launchingtoday thefutureisours festival celebrate work create young people support,0.1
31,coronavirus circulate italy since september last year researcher say,0.0
32,love issue restriction day noticeill hold three day really start infect people corona,0.35
33,global diagnostic testing market product type sample type technology enduser country datum,0.0
34,first lockdown wake play animal crossing eat smoothie bowl garden sunsecond lockdo,0.25
35,coronavirus forever know trump virus good reason,0.7
36,where s le manburg be not social distancing,-0.016666666666666666
37,biden knock trump idea president still play golf anything beyond,0.0
38,first lockdown wake play animal crossing eat smoothie bowl garden sunsecond lockdo,0.25
39,international break great idea pandemic,0.4
40,cry laugh totally agree cast brilliant series good amp glad finally watch encouragement l need shed lockdown pound,0.39999999999999997
41,tonight dmd join show talk danger trump attack election th,0.0
42,outbreak white rock bc care home leave one person dead least isolation,-0.16666666666666666
43,age covid be not yearn wistfully graze gloved hand lover arm sexy enough,0.25
44,you re compare corona virus bubonic plague corona virus mortality rate well meanwhile bubonic plague mortality rate treat untreated,0.0
45,carmen trotta martha hennessy dedicate peace activist you ve never hear,0.0
46,do not believe washingtonian vote support destruction small business closure school create unemployment inslee use call pandemic scare resident submission winner announce could b loren,-0.25
47,war room pandemic ep via,0.0
48,many uniquely american failure fit one sentence,0.14583333333333331
49,short story masksoct hospitalization mask mandate we countiesno,0.0
50,battle white house join lou amp pmet fight expose electoral fraud continue amp another china viru,0.0
51,thousand car form line collect food texas,0.0
52,pier morgans takedown health secretary matt hancock record simply blister,0.0
53,first lockdown wake play animal crossing eat smoothie bowl garden sunsecond lockdo,0.25
54,ill call coronavirus trump virus maybe hell pay least attention name attac,-0.4
55,I ve enough hearing could well fight global pandemic give privacy personal level,0.0
56,usual trump know speak plod lowkey dewine popular ohio even moderate dem,0.03749999999999999
57,test covid mental health would well test,-0.1
58,effort stem rise covid indiana reluctantly concede prohibit spitshine bar glass,0.0
59,official luis suarez test positive miss saturdays la liga match barca wish luis,0.22727272727272727
60,closing restaurant business create economic hardship european country try reduce government,0.1
61,covid manufacture lab suburban mom sew handmade mask,0.0
62,think suppose conspiracy theory straight trudeaus mouth pandemic e,0.2
63,modernas covid vaccine may one key advantage pfizershttpstcojrrmckhsut,0.0
64,borowitz report acknowledge would take lot time donald trump listen book barack,0.0
65,cnns make gloomy proclamation christmas probably go to possible yr ne,0.0
66,lockdown visit industrial museum sheffield city birth museum superb see picture osborn grandfather work pattern maker,1.0
67,wear mask,0.0
68,wearadamnmask hey selfish people prove mask protect other protect well what s reason wear one,-0.3125
69,fight back new rule will not solve remember coronavirus enemy public health recommendation,0.04545454545454545
70,break heart say city responsibility whatever appropriate one city be not want probably would not break heart much open teacher student amp family get sick die,-0.07142857142857144
71,do not know need hear swedens experiment do not work show mortalit,0.0
72,amen,0.0
73,boris johnson disaster devolution truth big threat united kingdom mids,0.0
74,nigerian game night never hold lanre do not dare kingsley grab vanessas boob second,-0.2
75,michigan governor covid worst ever maybe bowl eat inside chili weeksconservative ge,-1.0
76,must continue vigilant follow public health good practice wear mask practice social distancing get,0.24444444444444444
77,wh ask morning be not share covid response info biden team answer,0.0
78,republican mayor governor impose single additional covid infringement recall immediately,-0.07142857142857142
79,hopkins business health initiative host panel discussion follow dr fauci medicine ground roun,0.0
80,dude fuck people stupid,-0.6
81,chief adviser operation warp speed say president never actively involve vaccine,0.06666666666666667
82,I m try engage social today feel like I m hit adult holiday always bum lot stress around money year couple pandemicit difficult,-0.12222222222222223
83,behalf got speak interesting young entreprene,0.3
84,feel bad hbox seem he s poor competitor enter he s wash doesntonly much,-0.3
85,datum suggest past nine month united states quietly build momentum toward,-0.125
86,headache chill low grade fever degree norm dry cough march probably expose patient may may test covid hipaa prevent look chart,-0.033333333333333326
87,wh ask morning be not share covid response info biden team answer,0.0
88,covid like cattle dog they re keep herd want really nefarious stuff go behind scene,-0.1
89,large number americans say they re plan become digital nomad pandemic,0.10714285714285714
90,whatever say china control virus well look america bad worsemore people die ever even think happen,-0.6999999999999998
91,let pandemic run wild tell supporter vote person trump dejoy dismantle,0.1
92,washington state case covid yesterday state population govinslee think,0.0
