Unnamed: 0,full_text,sentiment_score
0,catecoin moon,0.0
1,,0.0
2,poison rikki rockett sides neil young joe rogan covid misinformation fight ht,0.1
3,first want get datum hold year hide,0.25
4,omicron meet portugal one world vaccinate nation portugal vaccinate total population,0.0
5,people really think talk total death death covid incapable understand context,0.1
6,worth note,0.3
7,canada guy really surprise time good way possiblethe entire world watch,0.3
8,break spotify fucking pussy begin cave unthinking regimeled mob,-0.6
9,incredibly still people try claim japan crush covid ivermectin encourage other n,0.3875
10,white house say million we household already order athome covid test federal governmen,0.0
11,you re mad joe rogan dangerous misinformation cost life you ve take eye pr,-0.6125
12,enough,0.0
13,past two day people die nsw business struggle even close,-0.25
14,watch canadas federal transport minister omar alghabra talk implement vaccine mandate interprovinc,0.0
15,canada be not go take lockdown covid restrictionsottawa,0.0
16,trudeau aka blackface lover hiding family call fringe minority country p,0.0
17,make cough public awkward like bro do not covid weed,-0.3
18,us billionaire get trillion rich pandemic rake government subsidy tell rest u,0.375
19,great thread natural immunity covid datum,0.45
20,yeah tend avoid covid bodybuilde mma one they re interesting personallytaibbi good jewel interview incredible,0.7000000000000001
21,need hold biden accountable loudlysince take office increase ice detention,0.0
22,different story indigenous people march wrong do,-0.25
23,robert lamay antivaccine state trooper recently die covid praise celebrity foxs laura ingraha,0.0
24,covid narrative beyond crumble barely hold together thread point keep push al,0.05
25,sure could end covid next month leader un agency demonstrate resolve vaccinate world wit,0.25
26,global leader,0.0
27,impression gi symptom common omicron variant anybody idea,-0.3
28,covid test available day tomorrow cvs peachtree road ne atlanta ga,0.4
29,amidst global pandemic amp manmade famine govt still bomb tigray every day demand,0.0
30,disagree lock lock mandate gonenomoremandatesmandatesmustgo,0.0
31,be not pandemic bruce love god,0.5
32,internalize ableism tell today fault I ve get covid twice,0.0
33,thank support critical mission save independent restaurant bar affect,0.0
34,another athlete myocarditis medium claim covid believe something else,0.0
35,bad black guy do not leave detailed pandemic playbook establish functioning,-0.15555555555555547
36,freedom mandate I m sick tired idiot like refer freedom vs vaccine mandate want life back trump mishandle virus country do not want worry who s sit next they re contagious,-0.3828571428571429
37,spotify respond joe rogan controversy release detail rule covid misinfo tbh,0.0
38,post like bad spread covid misinformation,-0.6999999999999998
39,since jan nsw lose life covid charge bring criminal charge premier office inform new omnicron variant vaccine would effective choose ignore thisit truly criminalbradhazzard ninemsn,0.11212121212121211
40,almost people die covid yesterdaylet number sink inmost unvaxxe,0.0
41,breathe since iland struggle keep everything that s happen around album year bro chill even get covid guess still fuck pandemic nerve release merch merch like gold mine,-0.4
42,darksouls bloodborne commission still really enjoy composition alternate color variant,0.2
43,chinese government force year old take mandatory covid vaccine,0.05
44,day covid rapid test come back positive nbc news,0.11363636363636363
45,wow sad fact plandemic destructive many way doctor fauci msm pharmaceutical industry cdcfda hold accountable demoncratic party along biden administration escape judgement god,-0.125
46,increase hunger foodinsecurity across globe feed world achieve foodsystem,0.0
47,absolutely correct dr fraudulent protocol use hospital murder attempt murder,0.2
48,mask distribution dss volunteer follow pious teaching saint dr singh ji insan malout,0.0
49,survey show texas educator feel safe school overwhelmingly support mask mandate rapid testing ht,0.5
50,none current covid measure work would take brave govt though admit covid response nothing window dressing,0.4
