Unnamed: 0,full_text,sentiment_score
0,next time conservative christian use sanctity human life justify determination prevent adu,0.0
1,get nervous talk reporter amp take act read piece work,0.0
2,you re lie vaccine prevent happen that s vaccine,0.0
3,pandemic situationup government conduct uptet examthis time exam corona case,0.0
4,there s thing whoda think prior covid infection protective vaccination delta surge we st,0.0
5,fdny lose veteran firefighter responder safety training,0.0
6,australia dose provide protection provide protection huhim go need see,0.0
7,stop unvaccinated people freely move around gross violation fundamental right citizen dm h,0.22857142857142856
8,break cdc study find natural immunity provide significantly protection mrna pretreatment alone,0.2375
9,unbelievable blast past,-0.25
10,czech folk singer hanka horka die deliberately getting infect unfortunately another anti vaxxer bite dust,-0.5
11,biden year info covid push everywhere vaccine make available everywhere free ou,0.4
12,new covid case record france past hour see ban popcorn cinema make difference,-0.05681818181818182
13,bcpoli twitter well source information public health amp provincial government thank,0.0
14,first time hoopingcardio since get covid lung shake,0.25
15,covid kill americans gop keep lie get quick rt stopgoplie,0.3333333333333333
16,kiribati capital lock first community covid,0.25
17,pandemic could not socialize healthcare united states do not know,0.0
18,flu school people go see kid get covid,0.0
19,world watch tony fauci dictate series policy result far death one hig,0.1
20,vaccine statistic vaccine administer across pakistan last vaccine administer till,0.0
21,genuflect bidenadministration war hawk regard ukrainian border issue mile away bidenbordercrisis rage country drug human trafficking stream across pay support folk,0.0
22,gateexam please take situation seriously might get covid li,-0.3333333333333333
23,still wait vaccine sadness,0.0
24,postpone exam due,-0.125
25,genuinely believe covid clusterin australia lead enable mainstream medium,0.4
26,do not understand ben support anti imperialist movement war happy promote power control move come covid that s consistent,0.525
27,data guide vaer website write organization provide datum you re referencingif they re part devious government cover do not delete evidence vaccine side effect,0.0
28,rizwan literally invite pcb attend ceremony rizwan beg interview lol,0.8
29,send every household amount covid test regardless many people live good example,0.4454545454545455
30,germany cancel vaccine mandate news,0.0
31,norwegian authority believe child well protect future coronavirus variant th,0.0
32,reminder everyone watch cbc ctv uk drop covid bullshit,0.0
33,beautiful space bedroomed home weekend stay staycation unwind little celebration,0.33125
34,bradley fisher live nursing home year become partially paralyzed do not need,0.018181818181818174
35,great job showing do not know basic immunology amp think vaccine magic potion instead way attempt mimic infection case make body produce protein alpha trigger immune response prev infection already,0.43333333333333335
36,face mask covid passport january england free place europe,0.4
37,think journalist go covid ward mask,0.0
38,virus bad nick kyrgios play world class tennis one week covid,-0.6999999999999998
39,cancel uptet corona increase continuously uttar pradesh understand uttar pradesh government w,0.0
40,prof would work way round see pfizer dominate first vaccine,0.024999999999999994
41,wonder list anywhere college university be not impose vaccine mandate parent kid apply college might want limit application school ethical humane enough impose vaxx mandate lockdown,0.1
