Unnamed: 0,full_text,sentiment_score
0,crew continually work hard provide full waste collection street cleansing service despite challenge,-0.04722222222222224
1,cdc wash groceriescdc cough someones mouth boss say okay,0.5
2,americans die covid yesterday fullyvaccinate,0.0
3,whoopi goldberg stun test positive covid I ve do everything suppose,0.22727272727272727
4,winter hospitaln rate may well closely resemble we rate do not see correlation original post mb politician say do not crystal ball determine impact covid mb hospital capacity that s true look amp qc,0.3625
5,issue home isolation guideline positive case asymptomatic mild case covid,0.2803030303030303
6,that s think well france delta constantly omicron top need figure get sick variant get conclusion,-0.07142857142857144
7,plane loud hell girl get covid,0.1
8,state lawyer argue biden vaccine mandate test positive,0.22727272727272727
9,hey there s shame covid highly contagious virus shame covid tell th,0.16
10,todays supreme court case lawyer covid be not allow supreme court building argue,0.0
11,today sweden new case high number pandemic get booster shot today,0.1481818181818182
12,justice sotomayor claim today thousand child currently hospitalize thousanda su,0.0
13,finally good news,0.7
14,one thing covid reveal none we know process large number everyone get covid people die fr,0.21428571428571427
15,joe biden moron complete utter failure wake america,-0.2541666666666667
16,criminal,-0.4
17,can not read another time upgrade mask article see another ad pack without get hope,0.0
18,april doug promise million make ontario mask well load box,0.0
19,state lawyer argue biden vaccine mandate test positive,0.22727272727272727
20,snp government refute totally unfounded claim john swinney spin covid datathis new low even snp,0.04545454545454545
21,pandemic show you all would hide ur zombie bite,0.0
22,job short projection open job americans unemployed bad job number sim,-0.23333333333333328
23,hey there s shame covid highly contagious virus shame covid tell th,0.16
24,pleased report federal judge reject fdas request produce pfizer covid vaccine datum page pe,0.5
25,postive covid mindset like pple make hiv look like u w u,0.0
26,fridaythe evil fuck spaffed billion chum break lockdown rule amp kill people,-0.7
27,say say canadians choice participate society benefit entail selfdeport,0.0
28,read accomplish across clinical research ecosystem strengthen ppi service user involvement,0.0
29,still r go fr everything population go to dump everything sudden spike occur due exam amp e,-0.0625
30,fda authorize booster shot child age vaccinate child good way protect,0.7
31,report former michigan house speaker lee chatfield accuse sexually abuse teen wpbn another seem epidemic gop,0.16666666666666666
32,kid discuss thing traumatize,0.0
33,party science something,0.0
34,judge reject fdas year delay vax data cut month,0.0
35,funny gl bajaj covid cases college yet close que,0.25
36,someone finally say,0.0
37,I m immunocompromisedshare meme could not help laugh amp provide levity,0.3
38,covid silly,-0.5
39,covid someone please give,0.0
40,break two lawyer present argument supreme court block biden vaccine mandate test po,0.0
41,omicron far less deadly amp vaccinate generally cause mild symptom amp bad illness comparable flu,-0.0972222222222222
42,fact neil gorsuch occupy steal illegitimate seat supreme court inject disinfo,0.0
43,mivieguard body health choice naturalimmunity immunesystem coronavir,0.0
44,florida official let nearly million covid test expire spite rise infection via buzzfeed,0.1
45,solution beat covid president donald j trump,0.0
46,go argue vaccine mandate covid disease exactly plan make case,0.25
47,they re go to give everyone one kit celebrate,0.0
48,ahh appear try discuss,0.0
49,fourth covid jab yet need booster dose continue provide high protection severe disease say uk advise,0.08
50,hear line previously young health people med staff problem,0.1
51,list scientific study reference report link covid vaccine hundred adverse effect th,0.0
52,covid mild pain bad broken bone kidney stone pancreatitis unmedicated childbirth,-0.25555555555555554
53,breakingnews biden administration working usps deliver covid testing kit every household america th,0.0
54,man bash melbourne attacker scare catch virus welcome live covid,0.4681818181818182
55,deathsbut omicron milder,0.0
56,todays supreme court case lawyer covid be not allow supreme court building argue,0.0
57,bayern missing seem call games england cos tea lady covid,-0.2
