,created_at,full_text,sentiment_score
0,2020-12-10 17:59:54+00:00,oh hell covid library I m special danger wear mask keep distance worry staff,0.35714285714285715
1,2020-12-10 17:59:54+00:00,fail nation incompetent covid response fail secure brexit deal,-0.23750000000000002
2,2020-12-10 17:59:54+00:00,youtube censor false misleading harmful information,-0.4000000000000001
3,2020-12-10 17:59:54+00:00,pandemic make we less generous year datum people give may surprise austin december theme givingback lookingforward keep eye throughout month,-0.16666666666666666
4,2020-12-10 17:59:55+00:00,laser focused year community keep we safe healthy respond pandemic face I ve face nothing dysfunctional county legislature I ve see lifetime bello,0.5
5,2020-12-10 17:59:55+00:00,take look de gea dunno guy start become afraid man possession ball he s scared stop ball,-0.6
6,2020-12-10 17:59:55+00:00,voice onlybut maybe day corona end isaac go radio station kl video live interview,0.13636363636363635
7,2020-12-10 17:59:55+00:00,come high profile people get covid never seem die nameless faceless people throw death certificate,-0.16999999999999998
8,2020-12-10 17:59:55+00:00,distribution covid vaccine shape another donald trumpjared kushner managerial disaster,0.0
9,2020-12-10 17:59:55+00:00,south dakotans infect covid stunning,0.5
10,2020-12-10 17:59:55+00:00,child consistently show driver illness,0.25
11,2020-12-10 17:59:55+00:00,americans die today die horrendous attack restructure way life,0.0
12,2020-12-10 17:59:55+00:00,mcconnell reason do not dealmcconnell always reason do not dealmcconnell continue,0.0
13,2020-12-10 17:59:55+00:00,here look coronavirus louisiana today confirm case confirm death,0.0
14,2020-12-10 17:59:55+00:00,cdc official say staff instruct delete email trump appointee attempt take control agency,0.0
15,2020-12-10 17:59:55+00:00,good job lockdown,0.7
16,2020-12-10 17:59:55+00:00,respected sonu sood siri avinash odishakeonjharsir good studies financial supportnow family financial situation good support educationmy father health also well faciility attend online,0.35
17,2020-12-10 17:59:55+00:00,heart go farmer amp family protest cold pandemicthey soldier,-0.6
18,2020-12-10 17:59:55+00:00,people stop monster georgia voters mitch mcconnell willing singlehandedly kill bipartisan,0.25
19,2020-12-10 17:59:55+00:00,sovah heath currently treat record patient two local hospital increase one month ago employee work due virus exposure accord market president alan larson,-0.041666666666666664
20,2020-12-10 17:59:55+00:00,much plain common sense yet covid hysteria blind we,-0.33809523809523806
21,2020-12-10 17:59:55+00:00,man obviously member human race think go happen restriction relaxed keep spout tory agenda look aftef pension dickhead,0.0
22,2020-12-10 17:59:55+00:00,say less,-0.16666666666666666
23,2020-12-10 17:59:55+00:00,except we folk rent need food force work tell mask do not work do not wear one expose rather partially expose theory make damn sense since do not choice stay home,-0.1
24,2020-12-10 17:59:55+00:00,taxpayer state express outrage opposition state waste public resour,-0.1
25,2020-12-10 17:59:55+00:00,disgusting evil conscience human life mean nothing deathbed huge regret make pandemic political issue,-0.31875
26,2020-12-10 17:59:55+00:00,relationship therapist zoe williams health wellness brand reveal thing say someone postpone wedding postponedwedde cancelledwedding coronavirus pandemic,0.0
27,2020-12-10 17:59:55+00:00,pfizer mrna vaccine study publish protocol give two dose day apart even dose vaccin,0.0
28,2020-12-10 17:59:55+00:00,well much minnesota state schedule series diii milwaukee school eng get game,-0.1
29,2020-12-10 17:59:55+00:00,house speaker nancy pelosi tear trump coronavirus death toll yesterday reach figure,0.0
30,2020-12-10 17:59:55+00:00,mcconnell reason do not dealmcconnell always reason do not dealmcconnell continue,0.0
31,2020-12-10 17:59:55+00:00,lets try retain fact brain mcconnella person possess agency empathy decencyis sho,0.0
32,2020-12-10 17:59:55+00:00,uk record case rise hour,0.0
33,2020-12-10 17:59:55+00:00,wales secondary school college move online learning monday long secondary school college tier areas england way make remote schooling reality,-0.18749999999999997
34,2020-12-10 17:59:55+00:00,try anything simply pay people stay home,0.0
